fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,policy_action
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,48,72,3,0.8295131325721741,-0.10385748744010925,0.03270963951945305,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,49,72,3,0.8314260244369507,-0.10749296098947525,0.031070182099938393,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,50,72,3,0.8332198858261108,-0.11100304126739502,0.029600337147712708,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,51,72,3,0.8349003791809082,-0.1143767461180687,0.028286665678024292,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,52,72,3,0.8364726305007935,-0.11760689318180084,0.027115492150187492,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,53,72,3,0.8379420042037964,-0.12068919837474823,0.02607344649732113,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,54,72,3,0.8393134474754333,-0.12362174689769745,0.02514743246138096,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,55,72,3,0.8405922055244446,-0.1264045685529709,0.024324869737029076,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,56,72,3,0.841783344745636,-0.1290394514799118,0.02359427697956562,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,57,72,3,0.8428916931152344,-0.13152959942817688,0.022944394499063492,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,58,72,3,0.8439220190048218,-0.13387919962406158,0.022365199401974678,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,59,72,3,0.8448792695999146,-0.1360933631658554,0.021847249940037727,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,60,72,3,0.8457676768302917,-0.13817791640758514,0.021382194012403488,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,61,72,3,0.8465919494628906,-0.14013855159282684,0.020962273702025414,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,62,72,3,0.8473561406135559,-0.14198222756385803,0.020580627024173737,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,63,72,3,0.8480642437934875,-0.14371512830257416,0.020231299102306366,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,64,72,3,0.8487202525138855,-0.1453441083431244,0.019908659160137177,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,65,72,3,0.8493279218673706,-0.14687585830688477,0.019607989117503166,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,66,72,3,0.8498905301094055,-0.14831675589084625,0.01932498812675476,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,67,72,3,0.850411593914032,-0.14967332780361176,0.019056076183915138,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,68,72,3,0.8508942723274231,-0.1509517878293991,0.01879792846739292,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,69,72,3,0.8513414263725281,-0.15215812623500824,0.01854780688881874,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,70,72,3,0.8517559766769409,-0.15329837799072266,0.018303282558918,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,71,72,3,0.8521406650543213,-0.15437772870063782,0.01806221343576908,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,72,72,3,0.8524978756904602,-0.1554017812013626,0.017823053523898125,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,73,72,3,0.8528301119804382,-0.15637530386447906,0.017584210261702538,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,74,72,3,0.8531395196914673,-0.157303124666214,0.017344404011964798,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,75,72,3,0.8534282445907593,-0.1581898331642151,0.017102492973208427,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,76,72,3,0.8536983132362366,-0.1590394824743271,0.016857905313372612,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,77,72,3,0.853951632976532,-0.15985628962516785,0.01660984754562378,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,78,72,3,0.8541900515556335,-0.16064392030239105,0.0163577888160944,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,79,72,3,0.8544151186943054,-0.16140560805797577,0.016101280227303505,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,80,72,3,0.8546285033226013,-0.16214509308338165,0.015840129926800728,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,81,72,3,0.8548316955566406,-0.16286508738994598,0.015574254095554352,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,82,72,3,0.855026125907898,-0.16356854140758514,0.015303489752113819,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,83,72,3,0.8552133440971375,-0.16425821185112,0.015027892775833607,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,84,72,3,0.8553944230079651,-0.16493633389472961,0.014747623354196548,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,85,72,3,0.8555707335472107,-0.1656056046485901,0.014462673105299473,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,86,72,3,0.8557434678077698,-0.16626796126365662,0.014173404313623905,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,87,72,3,0.8559136986732483,-0.166925311088562,0.013880106620490551,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,88,72,3,0.8560826182365417,-0.16757996380329132,0.013583204708993435,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,89,72,3,0.8562512993812561,-0.16823329031467438,0.013282888568937778,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,90,72,3,0.856420636177063,-0.16888687014579773,0.012979918159544468,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,91,72,3,0.8565917015075684,-0.16954222321510315,0.012674692086875439,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,92,72,3,0.8567653298377991,-0.17020058631896973,0.012367661111056805,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,93,72,3,0.856942355632782,-0.17086340487003326,0.012059684842824936,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,94,72,3,0.8571236729621887,-0.17153123021125793,0.011751304380595684,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,95,72,3,0.8573098182678223,-0.17220492660999298,0.011443156749010086,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,96,72,3,0.8575016260147095,-0.17288532853126526,0.011136112734675407,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,97,72,3,0.8576995730400085,-0.17357288300991058,0.010830999352037907,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,98,72,3,0.8579039573669434,-0.17426756024360657,0.010528681799769402,True,True,running,False,False,4,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,99,72,3,0.8581152558326721,-0.17496941983699799,0.010229983367025852,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,0,72,3,0.9720993638038635,-0.8128403425216675,-0.5082072019577026,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,1,72,3,0.9725109934806824,-0.7887297868728638,-0.3892112374305725,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,2,72,3,0.9712647199630737,-0.7776270508766174,-0.34247976541519165,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,3,72,3,0.9692965745925903,-0.7671313881874084,-0.31505563855171204,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,4,72,3,0.9664425253868103,-0.7563393712043762,-0.2963850200176239,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,5,72,3,0.9619770050048828,-0.7435413002967834,-0.281789630651474,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,6,72,3,0.9547871351242065,-0.7260578274726868,-0.2703242301940918,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,7,72,3,0.9453619122505188,-0.707627534866333,-0.27204135060310364,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,8,72,3,0.9353610277175903,-0.6950646042823792,-0.2848547697067261,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,9,72,3,0.9245312213897705,-0.6864675283432007,-0.292677104473114,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,10,72,3,0.9122979044914246,-0.6771514415740967,-0.29183077812194824,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,11,72,3,0.8979473114013672,-0.6639384627342224,-0.2822732627391815,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,12,72,3,0.8807402849197388,-0.6455973982810974,-0.2652431130409241,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,13,72,3,0.8601314425468445,-0.6219995021820068,-0.24230581521987915,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,14,72,3,0.8359553813934326,-0.5935857892036438,-0.21497076749801636,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,15,72,3,0.808542013168335,-0.5610466599464417,-0.18451590836048126,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,16,72,3,0.7787512540817261,-0.5251132845878601,-0.15191547572612762,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,17,72,3,0.7479222416877747,-0.48644664883613586,-0.11787386238574982,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,18,72,3,0.717764675617218,-0.44562268257141113,-0.0829736515879631,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,19,72,3,0.690220832824707,-0.4031876027584076,-0.04789736494421959,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,20,72,3,0.6673011183738708,-0.35974574089050293,-0.013650236651301384,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,21,72,3,0.6508630514144897,-0.31605181097984314,0.018322041258215904,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,22,72,3,0.6423052549362183,-0.27309584617614746,0.04624791443347931,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,23,72,3,0.6422094106674194,-0.2321489006280899,0.06845638155937195,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,24,72,3,0.650057852268219,-0.19467715919017792,0.08398258686065674,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,25,72,3,0.6642071008682251,-0.1620321124792099,0.09298276156187057,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,26,72,3,0.682231605052948,-0.13502395153045654,0.09664462506771088,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,27,72,3,0.7015508413314819,-0.11367868632078171,0.09666210412979126,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,28,72,3,0.7200477719306946,-0.09736058115959167,0.0946417897939682,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,29,72,3,0.7364086508750916,-0.08513245731592178,0.09173757582902908,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,30,72,3,0.7501269578933716,-0.07610049843788147,0.08857346326112747,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,31,72,3,0.7612914443016052,-0.0695875734090805,0.0853630006313324,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,32,72,3,0.7703120708465576,-0.06513924151659012,0.08209948241710663,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,33,72,3,0.7776895761489868,-0.062439676374197006,0.07871659845113754,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,34,72,3,0.7838745713233948,-0.06123323366045952,0.07517748326063156,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,35,72,3,0.7892109155654907,-0.061282407492399216,0.07149654626846313,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,36,72,3,0.7939358353614807,-0.062359873205423355,0.06772740930318832,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,37,72,3,0.7982032895088196,-0.06425627321004868,0.06393993645906448,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,38,72,3,0.8021119832992554,-0.06678848713636398,0.060203272849321365,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,39,72,3,0.805726170539856,-0.06980258971452713,0.05657552555203438,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,40,72,3,0.8090894818305969,-0.07317246496677399,0.0531010702252388,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,41,72,3,0.8122332096099854,-0.07679542154073715,0.04981091991066933,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,42,72,3,0.8151804208755493,-0.08058855682611465,0.04672493785619736,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,43,72,3,0.8179489970207214,-0.0844835638999939,0.043854083865880966,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,44,72,3,0.8205527067184448,-0.08842512965202332,0.04120233282446861,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,45,72,3,0.8230027556419373,-0.09236735105514526,0.03876865282654762,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,46,72,3,0.8253078460693359,-0.09627275168895721,0.0365477129817009,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,47,72,3,0.8274757862091064,-0.1001109927892685,0.034531500190496445,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,48,72,3,0.8295131325721741,-0.10385748744010925,0.03270963951945305,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,49,72,3,0.8314260244369507,-0.10749296098947525,0.031070182099938393,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,50,72,3,0.8332198858261108,-0.11100304126739502,0.029600337147712708,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,51,72,3,0.8349003791809082,-0.1143767461180687,0.028286665678024292,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,52,72,3,0.8364726305007935,-0.11760689318180084,0.027115492150187492,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,53,72,3,0.8379420042037964,-0.12068919837474823,0.02607344649732113,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,54,72,3,0.8393134474754333,-0.12362174689769745,0.02514743246138096,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,55,72,3,0.8405922055244446,-0.1264045685529709,0.024324869737029076,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,56,72,3,0.841783344745636,-0.1290394514799118,0.02359427697956562,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,57,72,3,0.8428916931152344,-0.13152959942817688,0.022944394499063492,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,58,72,3,0.8439220190048218,-0.13387919962406158,0.022365199401974678,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,59,72,3,0.8448792695999146,-0.1360933631658554,0.021847249940037727,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,60,72,3,0.8457676768302917,-0.13817791640758514,0.021382194012403488,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,61,72,3,0.8465919494628906,-0.14013855159282684,0.020962273702025414,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,62,72,3,0.8473561406135559,-0.14198222756385803,0.020580627024173737,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,63,72,3,0.8480642437934875,-0.14371512830257416,0.020231299102306366,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,64,72,3,0.8487202525138855,-0.1453441083431244,0.019908659160137177,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,65,72,3,0.8493279218673706,-0.14687585830688477,0.019607989117503166,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,66,72,3,0.8498905301094055,-0.14831675589084625,0.01932498812675476,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,67,72,3,0.850411593914032,-0.14967332780361176,0.019056076183915138,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,68,72,3,0.8508942723274231,-0.1509517878293991,0.01879792846739292,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,69,72,3,0.8513414263725281,-0.15215812623500824,0.01854780688881874,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,70,72,3,0.8517559766769409,-0.15329837799072266,0.018303282558918,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,71,72,3,0.8521406650543213,-0.15437772870063782,0.01806221343576908,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,72,72,3,0.8524978756904602,-0.1554017812013626,0.017823053523898125,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,73,72,3,0.8528301119804382,-0.15637530386447906,0.017584210261702538,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,74,72,3,0.8531395196914673,-0.157303124666214,0.017344404011964798,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,75,72,3,0.8534282445907593,-0.1581898331642151,0.017102492973208427,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,76,72,3,0.8536983132362366,-0.1590394824743271,0.016857905313372612,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,77,72,3,0.853951632976532,-0.15985628962516785,0.01660984754562378,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,78,72,3,0.8541900515556335,-0.16064392030239105,0.0163577888160944,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,79,72,3,0.8544151186943054,-0.16140560805797577,0.016101280227303505,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,80,72,3,0.8546285033226013,-0.16214509308338165,0.015840129926800728,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,81,72,3,0.8548316955566406,-0.16286508738994598,0.015574254095554352,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,82,72,3,0.855026125907898,-0.16356854140758514,0.015303489752113819,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,83,72,3,0.8552133440971375,-0.16425821185112,0.015027892775833607,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,84,72,3,0.8553944230079651,-0.16493633389472961,0.014747623354196548,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,85,72,3,0.8555707335472107,-0.1656056046485901,0.014462673105299473,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,86,72,3,0.8557434678077698,-0.16626796126365662,0.014173404313623905,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,87,72,3,0.8559136986732483,-0.166925311088562,0.013880106620490551,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,88,72,3,0.8560826182365417,-0.16757996380329132,0.013583204708993435,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,89,72,3,0.8562512993812561,-0.16823329031467438,0.013282888568937778,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,90,72,3,0.856420636177063,-0.16888687014579773,0.012979918159544468,True,True,running,False,False,4,True
hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,91,72,3,0.8565917015075684,-0.16954222321510315,0.012674692086875439,True,True,running,False,False,4,True
