fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,action_saturated,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,state_x,state_y,state_psi,state_vx,state_vy,state_speed,state_yaw_rate,physical_steer,physical_throttle,physical_brake,policy_action
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,77,72,3,0.853951632976532,-0.15985628962516785,0.01660984754562378,True,True,False,running,False,False,4,8.226533688164542,5.693384009681278,1.1548138459483712,6.225241164932809,1.2017360975871234,6.3401732791634275,0.9274316886439536,0.853951632976532,0.4200718402862549,0.5083049535751343,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,78,72,3,0.8541900515556335,-0.16064392030239105,0.0163577888160944,True,True,False,running,False,False,4,8.253628720115895,5.8171223730456845,1.1733800553426332,6.2113038817315145,1.2047280243605958,6.327058204560218,0.9291907555659814,0.8541900515556335,0.4196780323982239,0.5081788897514343,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,79,72,3,0.8544151186943054,-0.16140560805797577,0.016101280227303505,True,True,False,running,False,False,4,8.278259024187308,5.941108006269762,1.191981448313409,6.197422281495873,1.2077179686261428,6.314002346129115,0.9309497505092609,0.8544151186943054,0.4192971885204315,0.5080506205558777,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,80,72,3,0.8546285033226013,-0.16214509308338165,0.015840129926800728,True,True,False,running,False,False,4,8.300420917555279,6.06529395493261,1.210618014071798,6.183600087230298,1.2107047516047917,6.301009128255011,0.9327077160918386,0.8546285033226013,0.41892746090888977,0.5079200863838196,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,81,72,3,0.8548316955566406,-0.16286508738994598,0.015574254095554352,True,True,False,running,False,False,4,8.32011165462778,6.1896331828782,1.2292897206500228,6.169840812071165,1.2136869611958696,6.28808171750939,0.9344634908251358,0.8548316955566406,0.4185674488544464,0.5077871084213257,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,82,72,3,0.855026125907898,-0.16356854140758514,0.015303489752113819,True,True,False,running,False,False,4,8.337329434214416,6.314078586948166,1.2479965108038502,6.1561477705208985,1.216662948872719,6.275223032183724,0.9362157074055136,0.855026125907898,0.41821572184562683,0.5076517462730408,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,83,72,3,0.8552133440971375,-0.16425821185112,0.015027892775833607,True,True,False,running,False,False,4,8.352073407367195,6.438583012375017,1.266738297847484,6.1425240852955305,1.2196308225504167,6.262435746716345,0.9379627877330863,0.8552133440971375,0.4178708791732788,0.5075139403343201,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,84,72,3,0.8553944230079651,-0.16493633389472961,0.014747623354196548,True,True,False,running,False,False,4,8.364343685872212,6.563099268996614,1.2855149614319255,6.128972705629276,1.2225884436515173,6.249722308142889,0.939702942189178,0.8553944230079651,0.4175318479537964,0.5073738098144531,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,85,72,3,0.8555707335472107,-0.1656056046485901,0.014462673105299473,True,True,False,running,False,False,4,8.374141351321315,6.687580148365846,1.3043263432708072,6.115496411620949,1.225533421198127,6.237084938256196,0.941434165260602,0.8555707335472107,0.41719719767570496,0.5072313547134399,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,86,72,3,0.8557434678077698,-0.16626796126365662,0.014173404313623905,True,True,False,running,False,False,4,8.38146846472955,6.811978441771811,1.3231722427860522,6.102097825987745,1.2284631049238188,6.224525642816763,0.9431542318934039,0.8557434678077698,0.4168660044670105,0.5070866942405701,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,87,72,3,0.8559136986732483,-0.166925311088562,0.013880106620490551,True,True,False,running,False,False,4,8.386328076643297,6.936246959331838,1.342052412699659,6.088779425113981,1.2313745811109238,6.212046220586052,0.9448606958310682,0.8559136986732483,0.416537344455719,0.5069400668144226,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,88,72,3,0.8560826182365417,-0.16757996380329132,0.013583204708993435,True,True,False,running,False,False,4,8.388724237616112,7.060338550111006,1.3609665545775433,6.075543536784561,1.2342646680545795,6.1996482592299165,0.9465508866581295,0.8560826182365417,0.41621002554893494,0.5067915916442871,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,89,72,3,0.8562512993812561,-0.16823329031467438,0.013282888568937778,True,True,False,running,False,False,4,8.388662008961154,7.1842061233851675,1.379914314374576,6.062392354364349,1.237129915252745,6.187333148091234,0.948221912828682,0.8562512993812561,0.4158833622932434,0.5066414475440979,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,90,72,3,0.856420636177063,-0.16888687014579773,0.012979918159544468,True,True,False,running,False,False,4,8.386147473656726,7.3078026711623085,1.398895278029519,6.049327937875509,1.2399666037204289,6.175102078371104,0.9498706638540869,0.856420636177063,0.41555655002593994,0.5064899325370789,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,91,72,3,0.8565917015075684,-0.16954222321510315,0.012674692086875439,True,True,False,running,False,False,4,8.381187747230507,7.43108129189033,1.4179089671520604,6.036352213588706,1.2427707508289259,6.162956042810395,0.9514938174250892,0.8565917015075684,0.4152289032936096,0.5063373446464539,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,92,72,3,0.8567653298377991,-0.17020058631896973,0.012367661111056805,True,True,False,running,False,False,4,8.373790988423169,7.553995215427768,1.436954834906457,6.02346697648362,1.245538121255673,6.1508958394928,0.9530878520493403,0.8567653298377991,0.41489970684051514,0.5061838030815125,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,93,72,3,0.856942355632782,-0.17086340487003326,0.012059684842824936,True,True,False,running,False,False,4,8.363966409415656,7.676497829208522,1.45603226216326,6.010673878871703,1.2482642409063514,6.138922062811688,0.9546490614422323,0.856942355632782,0.41456830501556396,0.5060298442840576,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,94,72,3,0.8571236729621887,-0.17153123021125793,0.011751304380595684,True,True,False,running,False,False,4,8.351724285399637,7.798542705597313,1.4751405540316906,5.9979744307636045,1.2509444183747345,6.127035107615827,0.9561735782016805,0.8571236729621887,0.4142343997955322,0.5058756470680237,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,95,72,3,0.8573098182678223,-0.17220492660999298,0.011443156749010086,True,True,False,running,False,False,4,8.337075963191028,7.920083630480145,1.4942789369230312,5.985369993186309,1.2535737761103356,6.115235168616707,0.9576574034121523,0.8573098182678223,0.4138975441455841,0.5057215690612793,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,96,72,3,0.8575016260147095,-0.17288532853126526,0.011136112734675407,True,True,False,running,False,False,4,8.320033868583288,8.041074632831299,1.5134465562491592,5.972861756708336,1.256147286012581,6.10352222646119,0.9590964406973875,0.8575016260147095,0.41355735063552856,0.5055680274963379,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,97,72,3,0.8576995730400085,-0.17357288300991058,0.010830999352037907,True,True,False,running,False,False,4,8.300611512142314,8.161470015114817,1.53264247489556,5.960450728406375,1.2586598161270808,6.091896044622983,0.960486539589416,0.8576995730400085,0.4132135510444641,0.5054154992103577,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,98,72,3,0.8579039573669434,-0.17426756024360657,0.010528681799769402,True,True,False,running,False,False,4,8.278823493117445,8.281224384515609,1.5518656726283795,5.948137721495115,1.2611061850230312,6.080356170799244,0.9618235455296984,0.8579039573669434,0.4128662347793579,0.5052643418312073,True
hf0_four_wheel_stable_aes_fixture,source_only_four_wheel_hf0,stable_aes,99,72,3,0.8581152558326721,-0.17496941983699799,0.010229983367025852,True,True,False,running,False,False,4,8.254685501149613,8.400292684739982,1.5711150465639532,5.935923332399449,1.2634812242345212,6.068901928035857,0.9631033560959856,0.8581152558326721,0.4125152826309204,0.5051149725914001,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,0,72,3,0.9720993638038635,-0.8128403425216675,-0.5082072019577026,True,True,False,running,False,False,4,0.15988499921767038,0.0008804532712854134,0.000707805055154564,7.98863937781737,0.0822388705117672,7.989062669715224,0.06864836552894436,0.9720993638038635,0.09357982873916626,0.24589639902114868,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,1,72,3,0.9725109934806824,-0.7887297868728638,-0.3892112374305725,True,True,False,running,False,False,4,0.31943637535752,0.0036109291744127166,0.0027582056884150243,7.967017827998206,0.16405126705359518,7.968706663559849,0.1354419941713499,0.9725109934806824,0.10563510656356812,0.30539438128471375,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,2,72,3,0.9712647199630737,-0.7776270508766174,-0.34247976541519165,True,True,False,running,False,False,4,0.4784549070261567,0.008333612457038484,0.006076452861432182,7.936857371045401,0.23878963284513594,7.940448691168027,0.19565557690764515,0.9712647199630737,0.11118647456169128,0.3287601172924042,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,3,72,3,0.9692965745925903,-0.7671313881874084,-0.31505563855171204,True,True,False,running,False,False,4,0.6367662728774889,0.015087233864405926,0.010531398364423076,7.89945446852587,0.3058104993040761,7.9053716523512,0.24923125579389704,0.9692965745925903,0.11643430590629578,0.3424721956253052,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,4,72,3,0.9664425253868103,-0.7563393712043762,-0.2963850200176239,True,True,False,running,False,False,4,0.7942151121890857,0.023878860923211648,0.015992544186397423,7.85583193237074,0.36511423443323515,7.864312033092378,0.2963702527399955,0.9664425253868103,0.12183031439781189,0.35180747509002686,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,5,72,3,0.9619770050048828,-0.7435413002967834,-0.281789630651474,True,True,False,running,False,False,4,0.9506617367114594,0.034692596609816925,0.02233325780656388,7.8068152309477705,0.41685701359136845,7.8179366728017445,0.3372713244937925,0.9619770050048828,0.12822934985160828,0.3591051697731018,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,6,72,3,0.9547871351242065,-0.7260578274726868,-0.2703242301940918,True,True,False,running,False,False,4,1.1059894804337187,0.04749998219588314,0.029436734606493976,7.754043995792129,0.46195307574047456,7.767792410515748,0.37271550403327425,0.9547871351242065,0.13697108626365662,0.3648378849029541,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,7,72,3,0.9453619122505188,-0.707627534866333,-0.27204135060310364,True,True,False,running,False,False,4,1.2601178874904977,0.06227783192063524,0.03720737650959969,7.699617563778519,0.5020024578870922,7.715965078729383,0.4040378152552806,0.9453619122505188,0.1461862325668335,0.3639793395996094,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,8,72,3,0.9353610277175903,-0.6950646042823792,-0.2848547697067261,True,True,False,running,False,False,4,1.41299990080608,0.07901674491174648,0.045573603872606894,7.644899989880854,0.5383057465592641,7.663828607951708,0.4323102792593441,0.9353610277175903,0.15246769785881042,0.35757261514663696,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,9,72,3,0.9245312213897705,-0.6864675283432007,-0.292677104473114,True,True,False,running,False,False,4,1.5646083396708437,0.09771825059607658,0.05448210712496422,7.59064671312228,0.5717923686033113,7.612152391815804,0.45829250991363835,0.9245312213897705,0.15676623582839966,0.353661447763443,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,10,72,3,0.9122979044914246,-0.6771514415740967,-0.29183077812194824,True,True,False,running,False,False,4,1.7149262641222247,0.11839080947002704,0.06389226162314367,7.537262541362632,0.6030928426681426,7.561352233185929,0.48249663830145,0.9122979044914246,0.16142427921295166,0.3540846109390259,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,11,72,3,0.8979473114013672,-0.6639384627342224,-0.2822732627391815,True,True,False,running,False,False,4,1.8639418259767049,0.141046616087807,0.07377199140379359,7.484987412288272,0.6326325795507164,7.511674949225564,0.5052674144980813,0.8979473114013672,0.1680307686328888,0.35886335372924805,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,12,72,3,0.8807402849197388,-0.6455973982810974,-0.2652431130409241,True,True,False,running,False,False,4,2.0116460728371903,0.16569958786357217,0.084095092162004,7.434003626122944,0.6607106202879588,7.463306803084701,0.5268483642306236,0.8807402849197388,0.1772013008594513,0.36737844347953796,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,13,72,3,0.8601314425468445,-0.6219995021820068,-0.24230581521987915,True,True,False,running,False,False,4,2.1580323609956027,0.19236438236291148,0.09483966125067095,7.384490213479914,0.6875536733805007,7.416429448647081,0.5474266773108997,0.8601314425468445,0.18900024890899658,0.3788470923900604,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,14,72,3,0.8359553813934326,-0.5935857892036438,-0.21497076749801636,True,True,False,running,False,False,4,2.3030964902262263,0.22105611213180418,0.10598722657237689,7.336643303871573,0.713346945475146,7.37124133595301,0.5671584804320747,0.8359553813934326,0.2032071053981781,0.3925146162509918,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,15,72,3,0.808542013168335,-0.5610466599464417,-0.18451590836048126,True,True,False,running,False,False,4,2.4468370038768237,0.25179041038050637,0.11752222638763968,7.290674976757524,0.738246757226132,7.327956733720064,0.5861788473868474,0.808542013168335,0.21947667002677917,0.40774205327033997,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,16,72,3,0.7787512540817261,-0.5251132845878601,-0.15191547572612762,True,True,False,running,False,False,4,2.5892553269702403,0.2845835489251013,0.12943158423749926,7.246799399622785,0.7623807076149403,7.28679119240538,0.6046014199068682,0.7787512540817261,0.23744335770606995,0.4240422546863556,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,17,72,3,0.7479222416877747,-0.48644664883613586,-0.11787386238574982,True,True,False,running,False,False,4,2.730355582729243,0.3194523896621305,0.1417042207550942,7.205213037325752,0.7858412365861472,7.247940491089054,0.6225125318073951,0.7479222416877747,0.25677669048309326,0.4410630762577057,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,18,72,3,0.717764675617218,-0.44562268257141113,-0.0829736515879631,True,True,False,running,False,False,4,2.870144053186583,0.3564140476140305,0.15433043656230097,7.166074242899064,0.8086778240343716,7.211558768936599,0.6399641963502588,0.717764675617218,0.27718865871429443,0.45851317048072815,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,19,72,3,0.690220832824707,-0.4031876027584076,-0.04789736494421959,True,True,False,running,False,False,4,3.0086283391281627,0.395485239188786,0.16730117598520605,7.129486240985677,0.8308916989450766,7.177740248558728,0.6569691638994586,0.690220832824707,0.298406183719635,0.47605133056640625,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,20,72,3,0.6673011183738708,-0.35974574089050293,-0.013650236651301384,True,True,False,running,False,False,4,3.1458163346726877,0.4366813677715665,0.18060723099275566,7.0954864799457305,0.8524352265816814,7.146507832683738,0.6734998187779965,0.6673011183738708,0.32012712955474854,0.49317488074302673,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,21,72,3,0.6508630514144897,-0.31605181097984314,0.018322041258215904,True,True,False,running,False,False,4,3.2817151672557894,0.4800154527615006,0.19423846719550703,7.064044263246465,0.8732166161182804,7.1178106614162155,0.6894913944690201,0.6508630514144897,0.34197407960891724,0.5091609954833984,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,22,72,3,0.6423052549362183,-0.27309584617614746,0.04624791443347931,True,True,False,running,False,False,4,3.416330256092671,0.5254970405700337,0.20818315812420154,7.035066498844426,0.8931099736137531,7.091530587125146,0.7048495121442626,0.6423052549362183,0.36345207691192627,0.5231239795684814,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,23,72,3,0.6422094106674194,-0.2321489006280899,0.06845638155937195,True,True,False,running,False,False,4,3.549664584467979,0.5731312645107771,0.22242752591794424,7.008407889289842,0.9119720462470129,7.067494192130338,0.7194633843885748,0.6422094106674194,0.38392555713653564,0.5342282056808472,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,24,72,3,0.650057852268219,-0.19467715919017792,0.08398258686065674,True,True,False,running,False,False,4,3.6817181631800517,0.6229182573675272,0.23695562054016941,6.9838803144185615,0.9296678107918227,7.045485539304269,0.733226806302574,0.650057852268219,0.40266141295433044,0.5419912934303284,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,25,72,3,0.6642071008682251,-0.1620321124792099,0.09298276156187057,True,True,False,running,False,False,4,3.812487589776865,0.674853092964204,0.25174964113970755,6.961261601218549,0.9460990906431669,7.025259181689717,0.7460614850459333,0.6642071008682251,0.41898393630981445,0.5464913845062256,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,26,72,3,0.682231605052948,-0.13502395153045654,0.09664462506771088,True,True,False,running,False,False,4,3.941965703756796,0.7289262391178895,0.26679060862515913,6.940310169139786,0.961220383131398,7.006557633304132,0.75792829125634,0.682231605052948,0.43248802423477173,0.548322319984436,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,27,72,3,0.7015508413314819,-0.11367868632078171,0.09666210412979126,True,True,False,running,False,False,4,4.070141480614432,0.7851242888059015,0.28205911386074334,6.920786372811733,0.9750366335842533,6.989133025985977,0.768823113440757,0.7015508413314819,0.44316065311431885,0.5483310222625732,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,28,72,3,0.7200477719306946,-0.09736058115959167,0.0946417897939682,True,True,False,running,False,False,4,4.197000254718466,0.8434307528211172,0.297535949837802,6.902471711840818,0.9875944977381086,6.972765493312197,0.7787696647813382,0.7200477719306946,0.45131969451904297,0.5473209023475647,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,29,72,3,0.7364086508750916,-0.08513245731592178,0.09173757582902908,True,True,False,running,False,False,4,4.322524176544631,0.9038268406608607,0.313202629278614,6.8851788307640405,0.9989745426012392,6.957272286490348,0.7878156736660773,0.7364086508750916,0.4574337601661682,0.5458688139915466,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,30,72,3,0.7501269578933716,-0.07610049843788147,0.08857346326112747,True,True,False,running,False,False,4,4.446692731324483,0.9662921894743133,0.32904182109433766,6.868752488755469,1.0092824099178843,6.9425075970253065,0.7960287266437762,0.7501269578933716,0.46194976568222046,0.5442867279052734,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,31,72,3,0.7612914443016052,-0.0695875734090805,0.0853630006313324,True,True,False,running,False,False,4,4.5694831990440585,1.0308054632081995,0.34503767553348796,6.853064953310853,1.01863769195149,6.928356370869049,0.8034892359163094,0.7612914443016052,0.46520620584487915,0.5426815152168274,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,32,72,3,0.7703120708465576,-0.06513924151659012,0.08209948241710663,True,True,False,running,False,False,4,4.69087101157379,1.0973447556106293,0.3611759970911249,6.838009196778083,1.0271626990974634,6.914725806974477,0.8102821726379302,0.7703120708465576,0.46743038296699524,0.5410497188568115,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,33,72,3,0.7776895761489868,-0.062439676374197006,0.07871659845113754,True,True,False,running,False,False,4,4.8108300123709915,1.1658877870598274,0.3774442648779374,6.823492521964949,1.0349736058192633,6.901537550579154,0.8164900356842577,0.7776895761489868,0.46878015995025635,0.5393583178520203,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,34,72,3,0.7838745713233948,-0.06123323366045952,0.07517748326063156,True,True,False,running,False,False,4,4.929332648104039,1.2364119345533362,0.39383153714528063,6.809431967738151,1.0421749848749569,6.888722118241771,0.8221882740658336,0.7838745713233948,0.4693833887577057,0.5375887155532837,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,35,72,3,0.7892109155654907,-0.061282407492399216,0.07149654626846313,True,True,False,running,False,False,4,5.046350125905682,1.3088941547042665,0.4103282889251015,6.795751754700738,1.0488574562434252,6.876215810679271,0.8274431599985496,0.7892109155654907,0.46935880184173584,0.5357482433319092,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,36,72,3,0.7939358353614807,-0.062359873205423355,0.06772740930318832,True,True,False,running,False,False,4,5.161852562069325,1.3833108560150758,0.4269262251620611,6.782382256658418,1.0550975535512597,6.86395949310198,0.8323114553247005,0.7939358353614807,0.46882006525993347,0.5338637232780457,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,37,72,3,0.7982032895088196,-0.06425627321004868,0.06393993645906448,True,True,False,running,False,False,4,5.275809135564381,1.4596377614186014,0.44361809776124383,6.769259818773465,1.060958890695522,6.851898442169647,0.8368411321305034,0.7982032895088196,0.46787187457084656,0.5319699645042419,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,38,72,3,0.8021119832992554,-0.06678848713636398,0.060203272849321365,True,True,False,running,False,False,4,5.388188249197223,1.5378497851859356,0.460397541525572,6.756326848684671,1.0664938921652325,6.839982580992665,0.8410725404382501,0.8021119832992554,0.4666057527065277,0.5301016569137573,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,39,72,3,0.805726170539856,-0.06980258971452713,0.05657552555203438,True,True,False,running,False,False,4,5.498957695232033,1.6179209350544181,0.47725893435172884,6.743531893176444,1.0717456443343876,6.828166746677882,0.8450396673040568,0.805726170539856,0.46509870886802673,0.5282877683639526,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,40,72,3,0.8090894818305969,-0.07317246496677399,0.0531010702252388,True,True,False,running,False,False,4,5.608084820332458,1.6998242422066108,0.4941972816071101,6.730829574925665,1.0767496220079276,6.816410823533762,0.8487712972308901,0.8090894818305969,0.4634137749671936,0.5265505313873291,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,41,72,3,0.8122332096099854,-0.07679542154073715,0.04981091991066933,True,True,False,running,False,False,4,5.715536685033024,1.783531717275159,0.5112081220161302,6.718180388538264,1.081535186107105,6.804679719996223,0.8522920037687953,0.8122332096099854,0.4616023004055023,0.5249054431915283,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,42,72,3,0.8151804208755493,-0.08058855682611465,0.04672493785619736,True,True,False,running,False,False,4,5.821280214203344,1.8690143287598617,0.5282874516206829,6.705550383091031,1.0861268360319634,6.7929432092518685,0.8556229660555416,0.8151804208755493,0.4597057104110718,0.5233624577522278,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,43,72,3,0.8179489970207214,-0.0844835638999939,0.043854083865880966,True,True,False,running,False,False,4,5.925282336403519,1.9562419998305227,0.5454316624545763,6.69291078712015,1.090545222189488,6.781175686117384,0.8587826239111982,0.8179489970207214,0.45775821805000305,0.5219270586967468,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,44,72,3,0.8205527067184448,-0.08842512965202332,0.04120233282446861,True,True,False,running,False,False,4,6.0275101111115115,2.045183619747338,0.5626374929998142,6.680237595761431,1.0948079604167682,6.769355863449372,0.8617872011015885,0.8205527067184448,0.45578742027282715,0.5206011533737183,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,45,72,3,0.8230027556419373,-0.09236735105514526,0.03876865282654762,True,True,False,running,False,False,4,6.127930843529712,2.1358070665659024,0.5799019879732574,6.667511152481311,1.0989302686574087,6.757466441191855,0.864651115074727,0.8230027556419373,0.45381632447242737,0.5193843245506287,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,46,72,3,0.8253078460693359,-0.09627275168895721,0.0365477129817009,True,True,False,running,False,False,4,6.226512187268581,2.2280792384148773,0.5972224655040128,6.654715745707856,1.1029254732718328,6.745493774051234,0.8673873062177292,0.8253078460693359,0.4518636167049408,0.5182738304138184,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,47,72,3,0.8274757862091064,-0.1001109927892685,0.034531500190496445,True,True,False,running,False,False,4,6.323222235362541,2.321966090981754,0.6145964900896991,6.641839205020473,1.1068053917248835,6.733427522480528,0.870007486584372,0.8274757862091064,0.44994449615478516,0.5172657370567322,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,48,72,3,0.8295131325721741,-0.10385748744010925,0.03270963951945305,True,True,False,running,False,False,4,6.418029600285032,2.4174326792247673,0.6320218500294111,6.628872527507763,1.1105806312054287,6.721260322614786,0.8725223387503055,0.8295131325721741,0.4480712413787842,0.5163547992706299,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,49,72,3,0.8314260244369507,-0.10749296098947525,0.031070182099938393,True,True,False,running,False,False,4,6.510903483749586,2.514443201794804,0.6494965383585485,6.615809519469235,1.114260813199352,6.7089874614379355,0.8749416672216868,0.8314260244369507,0.4462535083293915,0.5155351161956787,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,50,72,3,0.8332198858261108,-0.11100304126739502,0.029600337147712708,True,True,False,running,False,False,4,6.601813737006999,2.6129610468486173,0.6670187364884149,6.602646456949964,1.1178547469594753,6.696606563833189,0.8772745175746369,0.8332198858261108,0.4444984793663025,0.5148001909255981,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,51,72,3,0.8349003791809082,-0.1143767461180687,0.028286665678024292,True,True,False,running,False,False,4,6.690730912460677,2.7129488381884084,0.6845867999135359,6.589381771286527,1.1213705521860902,6.6841172972258125,0.8795292641034207,0.8349003791809082,0.44281163811683655,0.5141433477401733,True
hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,52,72,3,0.8364726305007935,-0.11760689318180084,0.027115492150187492,True,True,False,running,False,False,4,6.777626307420826,2.814368480924964,0.7021992455145002,6.576015757215115,1.1248157567320942,6.671521095352564,0.8817136818007586,0.8364726305007935,0.4411965608596802,0.5135577321052551,True
