profile_name,source_kind,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,success_profile_count,profiles_with_success,success_source_count,sources_with_success,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
L2_window_13_current_tiled,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,14.45498004235607,21.79881816346827,65.5,0,,0,,True,0,0,2,2,0,0
L2_window_13_current_tiled,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,14.361226430616208,15.178488523870874,65.33333333333333,0,,0,,True,0,0,3,3,0,0
L2_window_13_current_tiled,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,11.891254987356648,17.526517949742672,60.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_13_current_tiled,anchor_neighborhood,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.38767489910326125,22.920340339415276,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,capability_step_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,18.063538110322373,9.054876315634147,59.5,0,,0,,True,0,0,2,2,0,0
L2_window_13_current_tiled,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,6.929978785704352,17.915560357665665,60.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_13_current_tiled,capability_step_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,15.736260218102316,14.030239735970097,53.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_13_current_tiled,mitigation_isolation_check,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.071766809046471,15.075789176998988,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,offtrack_boundary_relief,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.46251130452083045,9.163604006112399,65.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_brake_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.1124860978433833,23.055639813386364,73.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_drive_brake_asymmetry_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.615179001376579,10.856348617766312,74.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_mixed_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.358060555038368,15.75287763290233,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_rear_lateral_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,21.809067708963216,7.960040835911169,68.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_steer_lag_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.1451297771518933,15.958087583074638,85.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,same_current_yaw_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,24.019581236908834,10.322930200529823,52.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,success_stabilizer,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.158872908925797,20.01789469694771,54.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,terminal_boundary_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,5.640459938865479,23.384731588081205,64.5,0,,0,,True,0,0,2,2,0,0
L2_window_13_current_tiled,terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,2.809191574265837,13.188657460353241,56.0,0,,0,,True,0,0,2,2,0,0
L2_window_13_current_tiled,warmup_brake_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.198814385811234,19.986417130187135,66.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,warmup_mixed_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.879922102673229,22.33016366810918,75.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,warmup_rear_lateral_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,23.702046012968506,15.773089550388706,56.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,warmup_steer_lag_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.331028285819386,20.900481619300624,63.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,warmup_terminal_boundary_recovery_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.6025128922617626,15.223906733289954,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_13_current_tiled,warmup_yaw_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.65602189360874,11.941088592705631,67.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,9.277283388370147,8.692631561110527,62.0,0,,0,,True,0,0,2,2,0,0
L2_window_25,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,13.886535474867669,18.9586711903299,65.66666666666667,0,,0,,True,0,0,3,3,0,0
L2_window_25,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,9.939944756598724,9.411323554338628,58.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_25,anchor_neighborhood,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.098704686152328,15.03760490304889,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,capability_step_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,17.42442321683292,19.40790906812598,85.5,0,,0,,True,0,0,2,2,0,0
L2_window_25,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,15.1382903415437,19.71347566790077,64.0,0,,0,,True,0,0,3,3,0,0
L2_window_25,capability_step_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,9.478796363239374,16.68273863460806,71.33333333333333,0,,0,,True,0,0,3,3,0,0
L2_window_25,mitigation_isolation_check,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.581519408323507,15.696374796925396,63.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,offtrack_boundary_relief,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,17.719188055899913,26.444596067803882,66.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_brake_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.31202054995304,4.332833273003855,71.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_drive_brake_asymmetry_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,20.477202515749557,22.736539483873344,77.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_mixed_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.7705649680779509,16.689686282669314,61.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_rear_lateral_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,21.680840100345467,7.705843685024483,71.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_steer_lag_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,8.32160750865662,6.218505269173418,57.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,same_current_yaw_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.9322625639027504,6.739799669934444,69.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,success_stabilizer,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.190475824236658,17.39423559626192,64.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,terminal_boundary_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,5.466074175420763,22.172882508640907,58.0,0,,0,,True,0,0,2,2,0,0
L2_window_25,terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,0.8378025243168644,9.772470041341867,59.5,0,,0,,True,0,0,2,2,0,0
L2_window_25,warmup_brake_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.36518350562113,20.92401999906788,61.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,warmup_mixed_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.374508575825976,23.568837093315036,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,warmup_rear_lateral_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.31296264688831,20.88364515265753,72.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,warmup_steer_lag_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.967096006830432,11.61192856078517,75.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,warmup_terminal_boundary_recovery_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.6663961231593762,23.533358056419207,63.0,0,,0,,True,0,0,1,1,0,0
L2_window_25,warmup_yaw_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.658629455284498,23.895117560634556,85.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,15.304979530030167,10.764447570034985,60.0,0,,0,,True,0,0,2,2,0,0
L2_window_25_current_tiled,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,20.062818243297784,12.319376819824859,66.66666666666667,0,,0,,True,0,0,3,3,0,0
L2_window_25_current_tiled,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,6.107399959730436,20.50101990447042,64.66666666666667,0,,0,,True,0,0,3,3,0,0
L2_window_25_current_tiled,anchor_neighborhood,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.127289999332953,26.50675180973454,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,capability_step_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,20.0577055050624,21.877712078348196,70.5,0,,0,,True,0,0,2,2,0,0
L2_window_25_current_tiled,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,9.353426265928409,23.36895337442198,67.33333333333333,0,,0,,True,0,0,3,3,0,0
L2_window_25_current_tiled,capability_step_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,16.20089550015719,17.581064426023506,62.666666666666664,0,,0,,True,0,0,3,3,0,0
L2_window_25_current_tiled,mitigation_isolation_check,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,5.430531004872931,13.749295821977295,79.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,offtrack_boundary_relief,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.616907291133103,12.476411308924774,48.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_brake_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.315526309923808,-0.08477598047847845,59.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_drive_brake_asymmetry_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,19.12434938812431,24.43215707055262,65.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_mixed_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.634270192565336,14.6254277409597,64.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_rear_lateral_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.614675865076376,17.64352343012277,71.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_steer_lag_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,18.70980445897655,19.378844123689408,76.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,same_current_yaw_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.233288558188423,-1.0282492178245404,56.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,success_stabilizer,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.5020201865506655,12.570322041332318,50.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,terminal_boundary_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,16.670168602705424,11.402584009583233,60.0,0,,0,,True,0,0,2,2,0,0
L2_window_25_current_tiled,terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,14.795816040527853,4.5778964302679706,70.0,0,,0,,True,0,0,2,2,0,0
L2_window_25_current_tiled,warmup_brake_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.3659665697628152,14.530568573276865,58.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,warmup_mixed_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.834889715820944,3.7360826650819967,75.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,warmup_rear_lateral_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,23.019631812637677,10.549758198528616,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,warmup_steer_lag_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,5.109379442215803,4.740884106915011,69.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,warmup_terminal_boundary_recovery_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.893986226125145,14.692992158873615,54.0,0,,0,,True,0,0,1,1,0,0
L2_window_25_current_tiled,warmup_yaw_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.492586724173705,27.94354820664203,68.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,13.53432113503181,10.57083903606533,57.0,0,,0,,True,0,0,2,2,0,0
L2_window_50,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,12.564194091355503,14.29305424203313,73.66666666666667,0,,0,,True,0,0,3,3,0,0
L2_window_50,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,8.506034014697706,16.14431059746796,70.0,0,,0,,True,0,0,3,3,0,0
L2_window_50,anchor_neighborhood,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,15.386341852237784,8.389144619610354,53.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,capability_step_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,15.426090686516833,23.97062161253207,74.0,0,,0,,True,0,0,2,2,0,0
L2_window_50,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,13.325692493239709,16.586687766547147,57.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_50,capability_step_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,12.891410444105892,9.314923409311861,66.33333333333333,0,,0,,True,0,0,3,3,0,0
L2_window_50,mitigation_isolation_check,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.9524672566903627,5.886734638457986,48.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,offtrack_boundary_relief,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,5.798544899097001,18.07836980203833,59.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_brake_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,13.896310869750465,16.607553288272918,63.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_drive_brake_asymmetry_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,10.953308502274037,27.378002720728684,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_mixed_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,6.547827951625605,13.532665065305858,55.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_rear_lateral_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.27009970700021,4.821832444064573,62.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_steer_lag_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,22.669900421645586,17.68065205590952,58.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,same_current_yaw_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.853584968486327,9.010242209292215,67.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,success_stabilizer,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.508418772502079,41.29686036463851,79.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,terminal_boundary_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,3.840571570307989,8.952700675511938,60.0,0,,0,,True,0,0,2,2,0,0
L2_window_50,terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,2.733548471113197,7.099893197045295,64.5,0,,0,,True,0,0,2,2,0,0
L2_window_50,warmup_brake_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.66846061726717,22.18953566055735,61.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,warmup_mixed_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,8.76470604014105,27.77324422179804,67.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,warmup_rear_lateral_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,29.5449644407148,3.05824182888827,54.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,warmup_steer_lag_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,24.069232214425224,5.207204111183362,80.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,warmup_terminal_boundary_recovery_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.36565716277776383,13.576984083762959,59.0,0,,0,,True,0,0,1,1,0,0
L2_window_50,warmup_yaw_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.9756913717112723,29.402933161495064,68.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,14.013514215064752,9.045996583336137,71.0,0,,0,,True,0,0,2,2,0,0
L2_window_50_current_tiled,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,11.45647198643757,10.416970333114959,64.33333333333333,0,,0,,True,0,0,3,3,0,0
L2_window_50_current_tiled,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,5.0954416316515845,12.453935002873697,62.666666666666664,0,,0,,True,0,0,3,3,0,0
L2_window_50_current_tiled,anchor_neighborhood,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.566347293432885,6.517930867205793,60.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,capability_step_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,11.552992972263766,21.26321013631584,67.5,0,,0,,True,0,0,2,2,0,0
L2_window_50_current_tiled,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,9.90102011350648,19.842042338511657,60.333333333333336,0,,0,,True,0,0,3,3,0,0
L2_window_50_current_tiled,capability_step_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,3,0,0,3,3,0.0,0.0,1.0,1.0,14.823720271640617,16.442329254731323,66.66666666666667,0,,0,,True,0,0,3,3,0,0
L2_window_50_current_tiled,mitigation_isolation_check,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,11.943599745006276,24.516696559000227,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,offtrack_boundary_relief,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,16.530258005035996,3.4463122461964875,63.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_brake_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,28.153985583269836,18.464038810339233,61.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_drive_brake_asymmetry_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,28.1601427294564,7.755203087720917,56.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_mixed_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.535037319569184,23.52101857432406,67.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_rear_lateral_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,28.38953434777187,20.251023974131655,61.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_steer_lag_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.818015349905481,14.140156213369009,51.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,same_current_yaw_authority_older_history_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,9.240129906794412,8.7169659778484,66.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,success_stabilizer,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.388539195606475,0.4782395601475522,50.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,terminal_boundary_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,6.90831504998421,24.705450034088578,76.5,0,,0,,True,0,0,2,2,0,0
L2_window_50_current_tiled,terminal_boundary_proxy+warmup_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,18.921248776342498,17.994548653578466,65.0,0,,0,,True,0,0,2,2,0,0
L2_window_50_current_tiled,warmup_brake_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.640978601308849,10.961183290392317,70.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,warmup_mixed_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,14.157603692232815,15.188817592226606,57.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,warmup_rear_lateral_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,19.54864565045587,1.6396683854018912,54.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,warmup_steer_lag_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,12.481179190154656,21.152041072082078,71.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,warmup_terminal_boundary_recovery_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,7.366071644067192,25.502376005600397,69.0,0,,0,,True,0,0,1,1,0,0
L2_window_50_current_tiled,warmup_yaw_authority_proxy,outcome_by_profile_source_kind,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,17.46989393645232,14.62890731696581,68.0,0,,0,,True,0,0,1,1,0,0
L3_online_gru,actuator_delay_proxy,outcome_by_profile_source_kind,no_support,2,0,0,2,2,0.0,0.0,1.0,1.0,12.505782062981043,58.794990012716184,104.5,0,,0,,True,0,0,2,2,0,0
L3_online_gru,actuator_delay_proxy+capability_step_proxy,outcome_by_profile_source_kind,weak_support,3,1,0,2,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,11.156585373014364,71.16893476934877,103.0,1,L3_online_gru,1,m2033-smoke-0005-m1680-spec-0000,True,1,0,2,2,0,1
