seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
210340,checkpoint,29,True,False,0.7094442026771415,0.6338240155986647,1743.1297033117878,1.202158416077095,0.8093828767442707,-0.041389666262435565,1.3298877024011646,0.994942268778306,1.1764252179136157,2.0139562472356403,2.0139562472356403,28,True,True,unavoidable,True,False,1.121820813911544,1.1671878208480262,-0.04536700693648221,obstacle_collision,False,obstacle_collision,collision_failure,-3.1552166401241095,-0.10880057379738309,0.838282447804465,1.3751217163932914,0.09545510348405767,0.015542822400803978,0.0,9.846219722789893,0.0019250152399763465,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.015542822400803978,0.39398024881404314,False,False,10.005389825792198,0.0029567338241712616,0.03194808164943769,10.236898035551638,10.236898035551638,0.0,nan,0.0,29,0.838282447804465,0.09545510348405767,9.846219722789893,-0.10880057379738309,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0192_t4::L0_current_masked,m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,,,,,osd_v0_0192_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210340,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210341,checkpoint,23,True,False,0.8399861082987818,0.970742031604853,1746.9348392964168,1.2047826477906323,0.8334970520150202,-0.09657348512170905,1.4044412187985298,1.2052247242346685,0.7593951710638636,1.6162687241676585,1.6162687241676588,17,True,True,unavoidable,True,False,1.444552614001872,1.4902900316564829,-0.04573741765461081,obstacle_collision,False,obstacle_collision,collision_failure,-8.143734659588155,-0.3540754199820937,0.11451914141572549,0.28046042568565,0.09435324105587072,0.030916986796718126,0.0,10.486492454135183,0.002444968558847904,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.030916986796718126,0.4242979155730703,False,False,10.322792449904808,0.0013805723706089344,0.014547498940113649,10.553624574257178,10.553624574257178,0.0,nan,0.0,23,0.11451914141572549,0.09435324105587072,10.486492454135183,-0.3540754199820937,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0192_t4::L1_one_step,m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,,,,,osd_v0_0192_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210341,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210342,checkpoint,46,True,False,0.7535150738220677,0.28117248348611956,1520.5928927207347,1.0486847536005066,0.9544001977264311,-0.1133068604470655,1.2745805004174446,0.7867035927438188,1.1900672960869567,1.6693706701224693,1.669370670122469,14,True,True,unavoidable,True,False,1.4327521724443646,1.4784253131341298,-0.045673140689765246,obstacle_collision,False,obstacle_collision,collision_failure,21.7609603624648,0.4730643557057565,0.5059124049891442,1.2435669418094832,0.16414418910535797,0.1152878078705638,0.0,7.025633123055822,0.0022611895110458136,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.1152878078705638,0.3404014543090801,False,False,7.726603741781531,0.055748299646546096,0.3404014543090801,8.016883740484538,8.016883740484538,0.0,nan,0.0,46,0.5059124049891442,0.16414418910535797,7.025633123055822,0.4730643557057565,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0192_t4::L2_window_50,m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,,,,,osd_v0_0192_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210342,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210343,checkpoint,27,True,False,0.4633143997803759,0.911324863264265,1229.3214160901207,0.8478078731656005,0.9696834484625543,0.13915523933863083,0.640925388950042,0.969985581545824,1.2585921370505329,0.9718025398797987,0.9718025398797987,8,True,True,drift_required,True,False,1.2059238703577757,1.337218892812584,-0.1312950224548084,obstacle_collision,False,obstacle_collision,collision_failure,0.04180130321444864,0.0015481964153499495,0.509502125202067,1.0373896555348772,0.08154665723645659,0.10933994090490998,0.0,11.708674458347822,0.0028069806285202503,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.10933994090490998,0.6387597164349954,False,False,12.241048321147561,0.10933994090490998,0.6387597164349954,13.016069375517558,13.016069375517558,0.0,nan,0.0,27,0.509502125202067,0.08154665723645659,11.708674458347822,0.0015481964153499495,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0192_t4::L3_online_gru,m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,,,,,osd_v0_0192_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210343,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210344,checkpoint,23,True,False,0.9291408189607402,1.0134044703742808,1426.8402512250918,0.9840277594655805,1.1219437932699374,0.09388499558219543,0.7631605156946766,0.5747926032904767,1.045774903061949,0.9394623881567186,0.9394623881567185,20,True,True,unavoidable,True,False,1.5128792220667286,1.5217710557401474,-0.008891833673418725,obstacle_collision,False,obstacle_collision,collision_failure,-6.792912254570503,-0.29534401106828273,0.07166138920083684,0.16136924035578204,0.2178745550595336,0.052667743212698584,0.0,11.850625868478357,0.0015966494102030993,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.052667743212698584,0.5605124396045853,False,False,12.275908304009647,0.006142751833762403,0.1937296921854661,12.34281181751217,12.34281181751217,0.0,nan,0.0,23,0.07166138920083684,0.2178745550595336,11.850625868478357,-0.29534401106828273,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0192_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0192_t4,osd_v0_0192_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,short_delay_brake_evidence,T4_variable_diagnostic_delay|short_delay_brake_evidence|early|nominal|high|mixed_mu|nominal,m2060_t4_024,,,,,osd_v0_0192_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210344,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210345,checkpoint,85,False,True,0.9317751314027924,0.5101219563690367,1344.5543401199527,0.9272788552551398,0.916881647290266,-0.07966029938010477,0.7446374730270765,0.839363946875812,0.6202636030265686,2.1534127823684073,2.1534127823684073,16,True,True,aes_feasible,False,True,2.050377750410726,2.0109465783686438,0.03943117204208235,,True,obstacle_pass,success_obstacle_pass,87.3945513286128,1.0281711921013272,1.0914307567628538,2.6458922559545712,0.10660586410837236,0.015602431222369394,0.0,14.362861851893157,0.0016480432823300362,1,nan,nan,0.02,4.4,85.0,1.7,85.0,1.7,True,0.0,0.015602431222369394,0.2062039887869082,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,85,1.0914307567628538,0.10660586410837236,14.362861851893157,1.0281711921013272,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0193_t4::L0_current_masked,m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,,,,,osd_v0_0193_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210345,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aes_feasible
210346,checkpoint,48,True,False,0.4177218636670007,0.7172368819393629,1582.429777427229,1.0913308809842959,0.9235684922746122,0.03196807009064884,1.1851570167915728,1.0847116821785263,0.8321348317031588,2.285347078801723,2.285347078801723,10,True,True,drift_required,True,False,1.5080112172852125,1.6298238766055464,-0.12181265932033392,obstacle_collision,False,obstacle_collision,collision_failure,1.3900030306592868,0.028958396472068475,1.637191671221148,3.1088449987296585,0.14032552154608213,0.045079699518755664,0.0,17.401865647513663,0.0028809390496462584,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.045079699518755664,0.27098699897280676,False,False,17.1298884887206,0.0012160334599774338,0.0585889386969161,17.74541869592195,17.74541869592195,0.0,nan,0.0,48,1.637191671221148,0.14032552154608213,17.401865647513663,0.028958396472068475,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0193_t4::L1_one_step,m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,,,,,osd_v0_0193_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210346,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210347,checkpoint,54,True,False,0.5197605097778859,0.5293770106085507,1640.5562512872687,1.1314181043360474,1.2549498519117401,-0.13260685829952945,1.1201006670870304,0.5831460883518499,1.2389424481250022,2.1319107595486138,2.1319107595486138,35,True,True,aes_feasible,False,False,4.954817690327454,1.8072178037121303,3.147599886615324,off_track,False,off_track,off_track_noncollision_noncompletion,22.09241391367864,0.4091187761792341,2.1110148742353188,4.430896807015543,0.08578261751454687,0.32930823640967793,0.0,14.675234612096164,0.003766259178519249,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.32930823640967793,1.2396399932366196,False,False,nan,nan,nan,nan,0.0,0.03089680701554265,1.08,0.03089680701554265,54,2.1110148742353188,0.08578261751454687,14.675234612096164,0.4091187761792341,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0193_t4::L2_window_50,m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,,,,,osd_v0_0193_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210347,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aes_feasible
210348,checkpoint,67,False,True,0.9554840908668285,0.5022526802799868,1438.0590175145019,0.9917648396651737,0.8831893165652767,-0.06387291876441847,1.2422197723367754,0.6692894071323395,1.2563845173481416,2.0401200055576254,2.0401200055576254,30,True,True,drift_required,False,True,3.271918765052042,1.826648272358548,1.445270492693494,,True,obstacle_pass,success_obstacle_pass,96.46233370739532,1.4397363239909748,0.15399682042190363,0.4105055611189954,0.2654722939565754,0.9371717658037048,0.40298507462686567,16.19844789308619,0.0019806907512247562,1,nan,nan,0.02,4.4,67.0,1.34,nan,nan,False,nan,0.9371717658037048,1.945673261224352,True,False,nan,nan,nan,nan,0.0,0.0,nan,0.0,67,0.15399682042190363,0.2654722939565754,16.19844789308619,1.4397363239909748,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0193_t4::L3_online_gru,m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,,,,,osd_v0_0193_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210348,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210349,checkpoint,43,True,False,0.4381573832779839,0.6281464167426166,1464.2456991987203,1.0098246201370484,0.8439890545275509,-0.02515034722208953,1.0429324769153179,0.6426916448115318,0.6164510247262682,2.71443159221273,2.71443159221273,12,True,True,drift_required,True,False,1.510223038863569,1.7579071665585813,-0.24768412769501236,obstacle_collision,False,obstacle_collision,collision_failure,9.431595972871506,0.21933944122956991,0.6879464026750644,1.3496698630745811,0.2994921574729924,0.008106250690138556,0.0,16.18747130358614,0.0011541243875399232,1,nan,nan,0.02,4.4,nan,nan,nan,nan,False,nan,0.008106250690138556,0.21533361661686665,False,False,16.380361946576837,0.003144946445703502,0.15176432611889168,17.63553149088664,17.63553149088664,0.0,nan,0.0,43,0.6879464026750644,0.2994921574729924,16.18747130358614,0.21933944122956991,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0193_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0193_t4,osd_v0_0193_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,medium_delay_yaw_evidence,T4_variable_diagnostic_delay|medium_delay_yaw_evidence|medium|tight|straight_or_low|actuator_delay|high,m2060_t4_025,,,,,osd_v0_0193_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210349,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,drift_required
210350,checkpoint,6,True,False,0.9759501504994517,0.9759501504994517,1214.4261846144755,0.837535299734121,1.00114441442775,-0.09552677960952827,0.6601991954044271,0.7241538515498744,1.0178653655409924,0.795939763924427,0.795939763924427,9,False,True,unavoidable,True,False,1.3849351082214862,1.4953181086012375,-0.11038300037975124,obstacle_collision,False,obstacle_collision,collision_failure,-25.728517005157666,-4.288086167526278,0.3251468731049468,0.3261052688832997,0.01677988051624698,0.045494396512576356,0.0,8.144989631422485,0.0012303270632401109,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.045494396512576356,0.2018632886929203,False,False,8.183259864924278,0.018420945240514453,0.03291835192722733,8.747677174636014,8.747677174636014,0.0,nan,0.0,6,0.3251468731049468,0.01677988051624698,8.144989631422485,-4.288086167526278,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0194_t4::L0_current_masked,m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,,,,,osd_v0_0194_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210350,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210351,checkpoint,10,True,False,0.8653507396451473,0.8653507396451473,1595.799691615135,1.1005515114587139,0.8750585670228367,-0.13819202779995376,0.7272206957925271,0.6371485113481805,0.9366441540363131,1.0096910321358177,1.0096910321358177,12,False,True,unavoidable,True,False,1.1157269892294683,1.2393328454105412,-0.12360585618107289,obstacle_collision,False,obstacle_collision,collision_failure,-22.311025916219755,-2.2311025916219753,0.5943799432900226,0.6306346622564263,0.17679763016020822,0.014066597116319995,0.0,7.230609457739296,0.0025793584063649178,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.014066597116319995,0.15127517293507206,False,False,7.290003592416748,0.001007907675967397,0.006383156517158211,7.909175142811812,7.909175142811812,0.0,nan,0.0,10,0.5943799432900226,0.17679763016020822,7.230609457739296,-2.2311025916219753,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0194_t4::L1_one_step,m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,,,,,osd_v0_0194_t4,smoke_proxy,t4_actuator_delay_response,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,210351,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210352,checkpoint,2,True,False,0.7752311456862772,0.7752311456862772,1432.7754747168005,0.9881210170460694,0.9357568387206762,0.05629505445357785,0.6189183330852143,1.2732967183709225,0.8309895414058603,1.012117135275492,1.012117135275492,8,False,True,unavoidable,True,False,1.8382086503916595,1.877335172846414,-0.039126522454754564,obstacle_collision,False,obstacle_collision,collision_failure,-30.92269424710956,-15.46134712355478,0.08479734342484735,0.0857800712203236,0.22875303281420187,0.014949692683734432,0.0,8.32086131467586,0.017185362055897713,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.014949692683734432,0.18787147120900516,False,False,8.313907946196133,0.00599581726486179,0.11532735904189602,8.524071203006526,8.524071203006526,0.0,nan,0.0,2,0.08479734342484735,0.22875303281420187,8.32086131467586,-15.46134712355478,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0194_t4::L2_window_50,m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,,,,,osd_v0_0194_t4,smoke_proxy,t4_actuator_delay_response,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,210352,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210353,checkpoint,27,True,False,0.5802275369353187,0.8775004166502364,1259.662508244223,0.8687327643063607,0.936354303691163,-0.12350105582524273,0.6064853649687303,0.5773500630279087,1.1073509074097874,0.7856838909634233,0.7856838909634232,8,True,True,unavoidable,True,False,1.3619141140519004,1.503750339363636,-0.14183622531173556,obstacle_collision,False,obstacle_collision,collision_failure,-0.8468462208079188,-0.03136467484473773,0.17843728866001504,0.2493515613050512,0.23870892808921387,0.033297230671998045,0.0,11.437512023657936,0.002678816905245185,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.033297230671998045,0.3123937570788147,False,False,12.029681609611728,0.033297230671998045,0.3123937570788147,12.786750727214287,12.786750727214287,0.0,nan,0.0,27,0.17843728866001504,0.23870892808921387,11.437512023657936,-0.03136467484473773,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0194_t4::L3_online_gru,m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,,,,,osd_v0_0194_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,210353,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210354,checkpoint,12,True,False,0.5776116730940715,0.7865027921380157,1562.2840227741192,1.0774372570855995,0.8761549377489113,-0.019578950020433306,0.6609926469146836,1.060749964106008,0.9147252897083986,0.8730453092582516,0.8730453092582517,12,True,True,unavoidable,True,False,1.493631024983527,1.5873609691165789,-0.09372994413305191,obstacle_collision,False,obstacle_collision,collision_failure,-20.006344335939666,-1.6671953613283055,0.12875680468623724,0.13587663063131572,0.21612305233132925,0.028985860934940468,0.0,8.041304869581474,0.0022225482389330864,1,nan,nan,0.02,7.0,nan,nan,nan,nan,False,nan,0.028985860934940468,0.19813762642754287,False,False,8.107962596896977,0.010730420696924441,0.10468553433779397,8.592446081344479,8.592446081344479,0.0,nan,0.0,12,0.12875680468623724,0.21612305233132925,8.041304869581474,-1.6671953613283055,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0194_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0194_t4,osd_v0_0194_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,long_delay_steer_lag_evidence,T4_variable_diagnostic_delay|long_delay_steer_lag_evidence|late|generous|moderate|nominal_mu|low,m2060_t4_026,,,,,osd_v0_0194_t4,smoke_proxy,t4_actuator_delay_response,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,210354,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
210355,checkpoint,36,True,False,0.7359155893655802,0.4135460738888864,1369.8861640652278,0.9447490786656744,1.0466877169754316,0.08275850171901178,1.3832074785388264,1.2083337016059903,1.1006500830640236,1.2321071969571342,1.2321071969571342,35,True,True,unavoidable,True,False,1.25400368297768,1.26053893643549,-0.006535253457810031,obstacle_collision,False,obstacle_collision,collision_failure,2.310107649477658,0.06416965692993494,0.4483465053687551,0.9218976452958856,0.29863798920520185,0.06293435427750692,0.0,7.844261626119572,0.0012085692724213004,1,nan,nan,0.02,5.5,nan,nan,nan,nan,False,nan,0.06293435427750692,0.3978699569955483,False,False,7.844393568557113,0.002647406795057649,0.018986251169389793,7.880292164360631,7.880292164360631,0.0,nan,0.0,36,0.4483465053687551,0.29863798920520185,7.844261626119572,0.06416965692993494,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2063-osd-osd_v0_0195_t4::L0_current_masked,m2063-osd-osd_v0_0195_t4,osd_v0_0195_t4,T4_variable_diagnostic_delay,m2060_no_rollout_outcome_supported_decisive_generator,variable_delay_mixed_authority,T4_variable_diagnostic_delay|variable_delay_mixed_authority|early|nominal|high|low_mu|nominal,m2060_t4_027,,,,,osd_v0_0195_t4,smoke_proxy,t4_actuator_delay_response,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,210355,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,unavoidable
