row_index,workload_id,task_source_id,profile_name,missing_metadata_fields
281,m2063-osd-osd_v0_0200_t4::L1_one_step,m2063-osd-osd_v0_0200_t4,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
282,m2063-osd-osd_v0_0200_t4::L2_window_50,m2063-osd-osd_v0_0200_t4,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
283,m2063-osd-osd_v0_0200_t4::L3_online_gru,m2063-osd-osd_v0_0200_t4,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
284,m2063-osd-osd_v0_0200_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0200_t4,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
285,m2063-osd-osd_v0_0201_t4::L0_current_masked,m2063-osd-osd_v0_0201_t4,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
286,m2063-osd-osd_v0_0201_t4::L1_one_step,m2063-osd-osd_v0_0201_t4,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
287,m2063-osd-osd_v0_0201_t4::L2_window_50,m2063-osd-osd_v0_0201_t4,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
288,m2063-osd-osd_v0_0201_t4::L3_online_gru,m2063-osd-osd_v0_0201_t4,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
289,m2063-osd-osd_v0_0201_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0201_t4,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
290,m2063-osd-osd_v0_0202_t4::L0_current_masked,m2063-osd-osd_v0_0202_t4,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
291,m2063-osd-osd_v0_0202_t4::L1_one_step,m2063-osd-osd_v0_0202_t4,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
292,m2063-osd-osd_v0_0202_t4::L2_window_50,m2063-osd-osd_v0_0202_t4,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
293,m2063-osd-osd_v0_0202_t4::L3_online_gru,m2063-osd-osd_v0_0202_t4,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
294,m2063-osd-osd_v0_0202_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0202_t4,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
295,m2063-osd-osd_v0_0203_t4::L0_current_masked,m2063-osd-osd_v0_0203_t4,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
296,m2063-osd-osd_v0_0203_t4::L1_one_step,m2063-osd-osd_v0_0203_t4,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
297,m2063-osd-osd_v0_0203_t4::L2_window_50,m2063-osd-osd_v0_0203_t4,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
298,m2063-osd-osd_v0_0203_t4::L3_online_gru,m2063-osd-osd_v0_0203_t4,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
299,m2063-osd-osd_v0_0203_t4::L3_reset_control_corrected,m2063-osd-osd_v0_0203_t4,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
300,m2063-osd-osd_v0_0204_t5::L0_current_masked,m2063-osd-osd_v0_0204_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
301,m2063-osd-osd_v0_0204_t5::L1_one_step,m2063-osd-osd_v0_0204_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
302,m2063-osd-osd_v0_0204_t5::L2_window_50,m2063-osd-osd_v0_0204_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
303,m2063-osd-osd_v0_0204_t5::L3_online_gru,m2063-osd-osd_v0_0204_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
304,m2063-osd-osd_v0_0204_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0204_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
305,m2063-osd-osd_v0_0205_t5::L0_current_masked,m2063-osd-osd_v0_0205_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
306,m2063-osd-osd_v0_0205_t5::L1_one_step,m2063-osd-osd_v0_0205_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
307,m2063-osd-osd_v0_0205_t5::L2_window_50,m2063-osd-osd_v0_0205_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
308,m2063-osd-osd_v0_0205_t5::L3_online_gru,m2063-osd-osd_v0_0205_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
309,m2063-osd-osd_v0_0205_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0205_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
310,m2063-osd-osd_v0_0206_t5::L0_current_masked,m2063-osd-osd_v0_0206_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
311,m2063-osd-osd_v0_0206_t5::L1_one_step,m2063-osd-osd_v0_0206_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
312,m2063-osd-osd_v0_0206_t5::L2_window_50,m2063-osd-osd_v0_0206_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
313,m2063-osd-osd_v0_0206_t5::L3_online_gru,m2063-osd-osd_v0_0206_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
314,m2063-osd-osd_v0_0206_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0206_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
315,m2063-osd-osd_v0_0207_t5::L0_current_masked,m2063-osd-osd_v0_0207_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
316,m2063-osd-osd_v0_0207_t5::L1_one_step,m2063-osd-osd_v0_0207_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
317,m2063-osd-osd_v0_0207_t5::L2_window_50,m2063-osd-osd_v0_0207_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
318,m2063-osd-osd_v0_0207_t5::L3_online_gru,m2063-osd-osd_v0_0207_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
319,m2063-osd-osd_v0_0207_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0207_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
320,m2063-osd-osd_v0_0208_t5::L0_current_masked,m2063-osd-osd_v0_0208_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
321,m2063-osd-osd_v0_0208_t5::L1_one_step,m2063-osd-osd_v0_0208_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
322,m2063-osd-osd_v0_0208_t5::L2_window_50,m2063-osd-osd_v0_0208_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
323,m2063-osd-osd_v0_0208_t5::L3_online_gru,m2063-osd-osd_v0_0208_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
324,m2063-osd-osd_v0_0208_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0208_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
325,m2063-osd-osd_v0_0209_t5::L0_current_masked,m2063-osd-osd_v0_0209_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
326,m2063-osd-osd_v0_0209_t5::L1_one_step,m2063-osd-osd_v0_0209_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
327,m2063-osd-osd_v0_0209_t5::L2_window_50,m2063-osd-osd_v0_0209_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
328,m2063-osd-osd_v0_0209_t5::L3_online_gru,m2063-osd-osd_v0_0209_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
329,m2063-osd-osd_v0_0209_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0209_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
330,m2063-osd-osd_v0_0210_t5::L0_current_masked,m2063-osd-osd_v0_0210_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
331,m2063-osd-osd_v0_0210_t5::L1_one_step,m2063-osd-osd_v0_0210_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
332,m2063-osd-osd_v0_0210_t5::L2_window_50,m2063-osd-osd_v0_0210_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
333,m2063-osd-osd_v0_0210_t5::L3_online_gru,m2063-osd-osd_v0_0210_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
334,m2063-osd-osd_v0_0210_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0210_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
335,m2063-osd-osd_v0_0211_t5::L0_current_masked,m2063-osd-osd_v0_0211_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
336,m2063-osd-osd_v0_0211_t5::L1_one_step,m2063-osd-osd_v0_0211_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
337,m2063-osd-osd_v0_0211_t5::L2_window_50,m2063-osd-osd_v0_0211_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
338,m2063-osd-osd_v0_0211_t5::L3_online_gru,m2063-osd-osd_v0_0211_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
339,m2063-osd-osd_v0_0211_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0211_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
340,m2063-osd-osd_v0_0212_t5::L0_current_masked,m2063-osd-osd_v0_0212_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
341,m2063-osd-osd_v0_0212_t5::L1_one_step,m2063-osd-osd_v0_0212_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
342,m2063-osd-osd_v0_0212_t5::L2_window_50,m2063-osd-osd_v0_0212_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
343,m2063-osd-osd_v0_0212_t5::L3_online_gru,m2063-osd-osd_v0_0212_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
344,m2063-osd-osd_v0_0212_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0212_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
345,m2063-osd-osd_v0_0213_t5::L0_current_masked,m2063-osd-osd_v0_0213_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
346,m2063-osd-osd_v0_0213_t5::L1_one_step,m2063-osd-osd_v0_0213_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
347,m2063-osd-osd_v0_0213_t5::L2_window_50,m2063-osd-osd_v0_0213_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
348,m2063-osd-osd_v0_0213_t5::L3_online_gru,m2063-osd-osd_v0_0213_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
349,m2063-osd-osd_v0_0213_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0213_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
350,m2063-osd-osd_v0_0214_t5::L0_current_masked,m2063-osd-osd_v0_0214_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
351,m2063-osd-osd_v0_0214_t5::L1_one_step,m2063-osd-osd_v0_0214_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
352,m2063-osd-osd_v0_0214_t5::L2_window_50,m2063-osd-osd_v0_0214_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
353,m2063-osd-osd_v0_0214_t5::L3_online_gru,m2063-osd-osd_v0_0214_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
354,m2063-osd-osd_v0_0214_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0214_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
355,m2063-osd-osd_v0_0215_t5::L0_current_masked,m2063-osd-osd_v0_0215_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
356,m2063-osd-osd_v0_0215_t5::L1_one_step,m2063-osd-osd_v0_0215_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
357,m2063-osd-osd_v0_0215_t5::L2_window_50,m2063-osd-osd_v0_0215_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
358,m2063-osd-osd_v0_0215_t5::L3_online_gru,m2063-osd-osd_v0_0215_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
359,m2063-osd-osd_v0_0215_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0215_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
360,m2063-osd-osd_v0_0216_t5::L0_current_masked,m2063-osd-osd_v0_0216_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
361,m2063-osd-osd_v0_0216_t5::L1_one_step,m2063-osd-osd_v0_0216_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
362,m2063-osd-osd_v0_0216_t5::L2_window_50,m2063-osd-osd_v0_0216_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
363,m2063-osd-osd_v0_0216_t5::L3_online_gru,m2063-osd-osd_v0_0216_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
364,m2063-osd-osd_v0_0216_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0216_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
365,m2063-osd-osd_v0_0217_t5::L0_current_masked,m2063-osd-osd_v0_0217_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
366,m2063-osd-osd_v0_0217_t5::L1_one_step,m2063-osd-osd_v0_0217_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
367,m2063-osd-osd_v0_0217_t5::L2_window_50,m2063-osd-osd_v0_0217_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
368,m2063-osd-osd_v0_0217_t5::L3_online_gru,m2063-osd-osd_v0_0217_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
369,m2063-osd-osd_v0_0217_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0217_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
370,m2063-osd-osd_v0_0218_t5::L0_current_masked,m2063-osd-osd_v0_0218_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
371,m2063-osd-osd_v0_0218_t5::L1_one_step,m2063-osd-osd_v0_0218_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
372,m2063-osd-osd_v0_0218_t5::L2_window_50,m2063-osd-osd_v0_0218_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
373,m2063-osd-osd_v0_0218_t5::L3_online_gru,m2063-osd-osd_v0_0218_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
374,m2063-osd-osd_v0_0218_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0218_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
375,m2063-osd-osd_v0_0219_t5::L0_current_masked,m2063-osd-osd_v0_0219_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
376,m2063-osd-osd_v0_0219_t5::L1_one_step,m2063-osd-osd_v0_0219_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
377,m2063-osd-osd_v0_0219_t5::L2_window_50,m2063-osd-osd_v0_0219_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
378,m2063-osd-osd_v0_0219_t5::L3_online_gru,m2063-osd-osd_v0_0219_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
379,m2063-osd-osd_v0_0219_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0219_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
380,m2063-osd-osd_v0_0220_t5::L0_current_masked,m2063-osd-osd_v0_0220_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
381,m2063-osd-osd_v0_0220_t5::L1_one_step,m2063-osd-osd_v0_0220_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
382,m2063-osd-osd_v0_0220_t5::L2_window_50,m2063-osd-osd_v0_0220_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
383,m2063-osd-osd_v0_0220_t5::L3_online_gru,m2063-osd-osd_v0_0220_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
384,m2063-osd-osd_v0_0220_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0220_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
385,m2063-osd-osd_v0_0221_t5::L0_current_masked,m2063-osd-osd_v0_0221_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
386,m2063-osd-osd_v0_0221_t5::L1_one_step,m2063-osd-osd_v0_0221_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
387,m2063-osd-osd_v0_0221_t5::L2_window_50,m2063-osd-osd_v0_0221_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
388,m2063-osd-osd_v0_0221_t5::L3_online_gru,m2063-osd-osd_v0_0221_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
389,m2063-osd-osd_v0_0221_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0221_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
390,m2063-osd-osd_v0_0222_t5::L0_current_masked,m2063-osd-osd_v0_0222_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
391,m2063-osd-osd_v0_0222_t5::L1_one_step,m2063-osd-osd_v0_0222_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
392,m2063-osd-osd_v0_0222_t5::L2_window_50,m2063-osd-osd_v0_0222_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
393,m2063-osd-osd_v0_0222_t5::L3_online_gru,m2063-osd-osd_v0_0222_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
394,m2063-osd-osd_v0_0222_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0222_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
395,m2063-osd-osd_v0_0223_t5::L0_current_masked,m2063-osd-osd_v0_0223_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
396,m2063-osd-osd_v0_0223_t5::L1_one_step,m2063-osd-osd_v0_0223_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
397,m2063-osd-osd_v0_0223_t5::L2_window_50,m2063-osd-osd_v0_0223_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
398,m2063-osd-osd_v0_0223_t5::L3_online_gru,m2063-osd-osd_v0_0223_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
399,m2063-osd-osd_v0_0223_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0223_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
400,m2063-osd-osd_v0_0224_t5::L0_current_masked,m2063-osd-osd_v0_0224_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
401,m2063-osd-osd_v0_0224_t5::L1_one_step,m2063-osd-osd_v0_0224_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
402,m2063-osd-osd_v0_0224_t5::L2_window_50,m2063-osd-osd_v0_0224_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
403,m2063-osd-osd_v0_0224_t5::L3_online_gru,m2063-osd-osd_v0_0224_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
404,m2063-osd-osd_v0_0224_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0224_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
405,m2063-osd-osd_v0_0225_t5::L0_current_masked,m2063-osd-osd_v0_0225_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
406,m2063-osd-osd_v0_0225_t5::L1_one_step,m2063-osd-osd_v0_0225_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
407,m2063-osd-osd_v0_0225_t5::L2_window_50,m2063-osd-osd_v0_0225_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
408,m2063-osd-osd_v0_0225_t5::L3_online_gru,m2063-osd-osd_v0_0225_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
409,m2063-osd-osd_v0_0225_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0225_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
410,m2063-osd-osd_v0_0226_t5::L0_current_masked,m2063-osd-osd_v0_0226_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
411,m2063-osd-osd_v0_0226_t5::L1_one_step,m2063-osd-osd_v0_0226_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
412,m2063-osd-osd_v0_0226_t5::L2_window_50,m2063-osd-osd_v0_0226_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
413,m2063-osd-osd_v0_0226_t5::L3_online_gru,m2063-osd-osd_v0_0226_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
414,m2063-osd-osd_v0_0226_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0226_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
415,m2063-osd-osd_v0_0227_t5::L0_current_masked,m2063-osd-osd_v0_0227_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
416,m2063-osd-osd_v0_0227_t5::L1_one_step,m2063-osd-osd_v0_0227_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
417,m2063-osd-osd_v0_0227_t5::L2_window_50,m2063-osd-osd_v0_0227_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
418,m2063-osd-osd_v0_0227_t5::L3_online_gru,m2063-osd-osd_v0_0227_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
419,m2063-osd-osd_v0_0227_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0227_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
420,m2063-osd-osd_v0_0228_t5::L0_current_masked,m2063-osd-osd_v0_0228_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
421,m2063-osd-osd_v0_0228_t5::L1_one_step,m2063-osd-osd_v0_0228_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
