policy,obstacle_label,mu_bucket,mass_bucket,brake_bucket,steering_tau_bucket,episodes,return_mean,success_rate,termination_rate,lateral_rmse_mean,lateral_peak_mean,beta_abs_error_mean,beta_abs_peak_mean,high_sideslip_fraction_mean,speed_mean,action_rate_mean,collision_rate,obstacle_completion_rate,min_obstacle_clearance_mean,plan_horizon_mean,plan_action_rate_mean,mu_min,mu_max,obstacle_collision_radius_mean,min_clearance_margin_mean,min_clearance_margin_min
m298pref_a020,unavoidable,high,heavy,nominal,fast,1,61.93350711221905,1.0,0.0,1.2612458633450159,2.996408411731302,0.18575576986438413,0.035941270891529285,0.0,10.694215260911506,0.02779136411845684,0.0,1.0,2.4687108563129616,1.0,,1.0293604851385483,1.0293604851385483,1.7978318185402666,0.670879037772695,0.670879037772695
m298pref_a020,unavoidable,high,heavy,nominal,slow,1,72.87177101425738,1.0,0.0,0.4071298842695647,1.143542633379795,0.04216329337581584,0.031758722488853766,0.0,13.628152943885425,0.022848445922136307,0.0,1.0,2.4169929707096176,1.0,,1.0161804563851007,1.0161804563851007,1.9706511280251635,0.4463418426844541,0.4463418426844541
m298pref_a020,unavoidable,high,heavy,strong,fast,2,72.00236199622282,1.0,0.0,0.9671870766707171,2.4783454527077,0.09270595977862627,0.032984998712155114,0.0,11.978275166755134,0.02558328863233328,0.0,1.0,2.964707101206522,1.0,,0.8286570594132712,1.108580078639291,1.8961162765911395,1.0685908246153821,0.193235496488811
m298pref_a020,unavoidable,high,heavy,strong,slow,1,76.32972574743698,1.0,0.0,0.6792535224264764,1.8730701544257826,0.11718612505622247,0.08285995531583648,0.0,10.811579814743224,0.020289188250899315,0.0,1.0,2.3118308240220338,1.0,,0.8610854962220438,0.8610854962220438,1.7449499605333707,0.5668808634886631,0.5668808634886631
m298pref_a020_reset,aes_feasible,low,heavy,nominal,slow,1,110.06723351183716,1.0,0.0,0.6488386107987932,1.4260072682676466,0.3028432169826184,0.022902474988867817,0.0,10.58911290189629,0.0031601020600646734,0.0,1.0,5.00688757102184,1.0,,0.3478806717182057,0.3478806717182057,1.447043562337953,3.5598440086838874,3.5598440086838874
m298pref_a020_reset,aes_feasible,medium,light,weak,slow,1,89.0113886033061,1.0,0.0,1.370943854617516,3.354331292153823,0.08685853969017626,0.07494564378283441,0.0,10.27755388872166,0.007829492911696434,0.0,1.0,4.812199088726719,1.0,,0.6198971505698847,0.6198971505698847,1.4657179967808327,3.3464810919458863,3.3464810919458863
m298pref_a020_reset,aes_feasible,medium,light,strong,fast,1,78.30949502447339,1.0,0.0,1.2912238259918805,2.3477957185910583,0.09606655142081974,0.04939064528107786,0.0,13.581775845682596,0.005958673544228077,0.0,1.0,4.515480874710261,1.0,,0.5199566484910332,0.5199566484910332,1.410649783395996,3.104831091314265,3.104831091314265
m298pref_a020_reset,aes_feasible,medium,nominal,nominal,slow,1,65.96777961821755,1.0,0.0,2.516880452951384,5.951804473872009,0.26768002636309046,0.0520487706014523,0.0,10.55421279210873,0.015842223539948463,0.0,1.0,6.547260260818843,1.0,,0.7806370971264489,0.7806370971264489,1.7185908481200007,4.828669412698842,4.828669412698842
m298pref_a020_reset,aes_feasible,medium,heavy,weak,slow,1,100.02318715972999,1.0,0.0,0.8896758463809045,2.5775268596102663,0.16042496387476174,0.061109095532427674,0.0,11.964748809492516,0.005994648672640324,0.0,1.0,6.205952251154012,1.0,,0.7374008000351153,0.7374008000351153,1.9902178648499609,4.215734386304051,4.215734386304051
m298pref_a020_reset,aes_feasible,medium,heavy,strong,slow,1,78.10921954306998,1.0,0.0,0.6835856775326193,1.6195703219843978,0.03029494919182681,0.05248100368681693,0.0,13.003283605858996,0.007670291233807802,0.0,1.0,3.350618910429119,1.0,,0.6228393946127635,0.6228393946127635,1.443823486574028,1.906795423855091,1.906795423855091
m298pref_a020_reset,aes_feasible,high,light,weak,slow,1,74.75183303243745,1.0,0.0,1.2749431973461494,2.996039107104629,0.2992882714979304,0.023619158182621388,0.0,14.299642214987195,0.007738148793578148,0.0,1.0,5.216740620558318,1.0,,1.1379160532600887,1.1379160532600887,1.8007872463729475,3.4159533741853707,3.4159533741853707
m298pref_a020_reset,aes_feasible,high,nominal,strong,nominal,1,86.61631986456355,1.0,0.0,0.8990636249452579,2.565203202772963,0.2831190725223293,0.06850877024135042,0.0,13.136257906484069,0.0075784469954669476,0.0,1.0,5.356597183386989,1.0,,1.037633890098579,1.037633890098579,1.3651667985169964,3.9914303848699926,3.9914303848699926
m298pref_a020_reset,aes_feasible,high,heavy,strong,fast,1,71.86425243826734,1.0,0.0,2.5246032282617668,5.833242151182219,0.06340792507378441,0.06393382229685203,0.0,11.875169369914259,0.01428504940122366,0.0,1.0,7.163643598049237,1.0,,0.853428613107043,0.853428613107043,1.412233548630767,5.75141004941847,5.75141004941847
m298pref_a020_reset,drift_required,low,light,weak,slow,1,67.77980614957822,1.0,0.0,0.5039354041816598,0.740808014840411,0.2249137571437511,0.07725485091005133,0.0,11.810027410002704,0.010157141834497452,0.0,1.0,2.213597407761087,1.0,,0.30950102375816546,0.30950102375816546,1.8912898127198137,0.3223075950412735,0.3223075950412735
m298pref_a020_reset,drift_required,low,light,nominal,slow,1,95.86094424203847,1.0,0.0,0.16892709530856417,0.36006720914035384,0.18990254452393043,0.054326131210563955,0.0,13.368298113687011,0.00410514185205102,0.0,1.0,4.201074526588243,1.0,,0.36973108813488675,0.36973108813488675,1.4855585589278602,2.7155159676603833,2.7155159676603833
m298pref_a020_reset,drift_required,low,light,strong,fast,1,110.53199256563704,1.0,0.0,0.770108237249178,1.6376399984703554,0.05017741752149157,0.03773246269797177,0.0,10.384766732916711,0.004008130170404911,0.0,1.0,4.251444580053104,1.0,,0.3687295625428752,0.3687295625428752,1.797556909592076,2.4538876704610284,2.4538876704610284
m298pref_a020_reset,drift_required,low,nominal,weak,slow,1,65.4052085203237,1.0,0.0,0.9213192971675084,1.690244520819462,0.25869550744969066,0.049406433841761924,0.0,12.96652847217584,0.010440326295793056,0.0,1.0,2.6298945253897412,1.0,,0.31051495306732924,0.31051495306732924,2.0292038627719555,0.6006906626177857,0.6006906626177857
m298pref_a020_reset,drift_required,low,nominal,strong,slow,1,91.0058399450617,1.0,0.0,0.7406529608163269,0.9377873940004662,0.23413496875950437,0.03457505891927382,0.0,13.268007004961808,0.0055618444457650185,0.0,1.0,2.990381065774752,1.0,,0.3695574996613576,0.3695574996613576,1.771900495217066,1.218480570557686,1.218480570557686
m298pref_a020_reset,drift_required,low,heavy,weak,slow,2,84.32305847905567,1.0,0.0,0.3516754390355705,0.6988707057986794,0.21055508083700625,0.06265585845761971,0.0,13.650419399831463,0.007610164815559983,0.0,1.0,1.842713241620972,1.0,,0.3080938175562572,0.3505865317559843,1.4713344349008528,0.37137880672011914,0.018264991888161664
m298pref_a020_reset,drift_required,medium,light,weak,slow,4,76.6691149271871,1.0,0.0,0.334001941801533,0.6169762967886676,0.18483190311891523,0.024547945023115775,0.0,13.728266714361204,0.007056061294861138,0.0,1.0,2.5825695548377974,1.0,,0.49530859641710645,0.6241080415627123,1.5794728960636124,1.0030966587741852,0.3968271140832009
m298pref_a020_reset,drift_required,medium,light,nominal,slow,1,77.78662942184734,1.0,0.0,0.7496912027636403,1.7811960841550558,0.04059680513383583,0.04952339139702822,0.0,10.781283459870076,0.007421975489705801,0.0,1.0,2.791122084666109,1.0,,0.6743618090100392,0.6743618090100392,1.3645207269542936,1.4266013577118153,1.4266013577118153
m298pref_a020_reset,drift_required,medium,light,strong,nominal,1,75.81442349572056,1.0,0.0,0.7210996047194544,1.5288186362453189,0.1920096920401472,0.014629361285284597,0.0,12.928022064050415,0.0071566142141819,0.0,1.0,2.8484445382538057,1.0,,0.5978136663198397,0.5978136663198397,1.4714181207221866,1.3770264175316191,1.3770264175316191
m298pref_a020_reset,drift_required,medium,light,strong,slow,3,96.5928899761214,1.0,0.0,0.4462624059581053,1.1657882189632716,0.14826167609738553,0.043952322791673236,0.0,11.38285368752467,0.0059067243710160255,0.0,1.0,3.487297955814691,1.0,,0.47640473981011805,0.7763286494349086,1.6508694230065553,1.8364285328081358,1.3278699657946977
m298pref_a020_reset,drift_required,medium,nominal,weak,nominal,1,65.6710991461525,1.0,0.0,0.5755184231076428,1.4281040265401828,0.28837972323421923,0.04213501374431031,0.0,10.250463910209502,0.008358625695109367,0.0,1.0,1.955257979182395,1.0,,0.6804324097662902,0.6804324097662902,1.4609533252776772,0.4943046539047178,0.4943046539047178
m298pref_a020_reset,drift_required,medium,nominal,weak,slow,1,78.75906875242136,1.0,0.0,1.7126737920856554,3.803333345993373,0.19228462191107712,0.07276801362787091,0.0,10.496099283031953,0.009563346393406391,0.0,1.0,4.201882967252939,1.0,,0.7370294740550716,0.7370294740550716,1.9275293698951947,2.2743535973577447,2.2743535973577447
m298pref_a020_reset,drift_required,medium,nominal,strong,slow,1,79.6513590067397,1.0,0.0,0.8597964258507766,1.8756724301306207,0.08389544661886092,0.044242716183780555,0.0,12.572237794602408,0.0067450543865561485,0.0,1.0,3.443725115190576,1.0,,0.5083786824002648,0.5083786824002648,1.8076510728443016,1.6360740423462743,1.6360740423462743
m298pref_a020_reset,drift_required,medium,heavy,weak,slow,1,74.42280225009155,1.0,0.0,0.16863017432638375,0.2490160352116746,0.05993697192450373,0.059849676629172295,0.0,14.064220901412074,0.009446630254387856,0.0,1.0,1.7480434918714756,1.0,,0.6983525561487404,0.6983525561487404,1.6599741796546992,0.08806931221677639,0.08806931221677639
m298pref_a020_reset,drift_required,medium,heavy,strong,nominal,2,73.04569770001898,1.0,0.0,0.7835304291087721,1.698002233873634,0.1986177008565409,0.05687810391317367,0.0,12.868877951824597,0.008012261940166354,0.0,1.0,3.063932100904195,1.0,,0.6320421410615533,0.7920644401668309,1.7550936338805896,1.3088384670236055,0.5577933130058219
m298pref_a020_reset,drift_required,medium,heavy,strong,slow,1,79.2629552356695,1.0,0.0,0.3390192008304551,0.7036592006674027,0.11256240285085314,0.06771733551836592,0.0,12.89849303005163,0.008285613730549812,0.0,1.0,2.5524915811838893,1.0,,0.693508278743453,0.693508278743453,1.8541651058258188,0.6983264753580705,0.6983264753580705
m298pref_a020_reset,drift_required,high,light,weak,nominal,1,74.07847903891498,1.0,0.0,1.05766606649017,2.8439588916534433,0.2383545213299402,0.09514992853893223,0.0,10.690950015846546,0.015708481892943382,0.0,1.0,3.032494838699336,1.0,,1.1343545674698263,1.1343545674698263,1.777326913470966,1.25516792522837,1.25516792522837
m298pref_a020_reset,drift_required,high,light,weak,slow,2,76.98335953886544,1.0,0.0,2.4223867544905096,5.633969451035089,0.13880503266906533,0.060207464498776904,0.0,11.293605688571448,0.015475379303097725,0.0,1.0,6.201628494308043,1.0,,0.950977398240298,1.0710698042720597,1.4088635068004915,4.792764987507551,3.545087326344601
m298pref_a020_reset,drift_required,high,light,strong,slow,3,72.1132704387134,1.0,0.0,1.820367120524324,4.17678591548952,0.18400601639340686,0.0892915269761439,0.0,10.102437207198422,0.011712996910015741,0.0,1.0,4.651572104367674,1.0,,0.8130812321303102,0.9693457896576536,1.6463381549635105,3.005233949404164,1.810917815984789
m298pref_a020_reset,drift_required,high,nominal,weak,slow,1,88.93481714648243,1.0,0.0,0.6937712166456532,0.9630462670447599,0.2395478776733453,0.07050770716886688,0.0,13.385642761241321,0.006547199562191963,0.0,1.0,3.582725590507992,1.0,,1.0088775535776806,1.0088775535776806,1.930732521404365,1.6519930691036273,1.6519930691036273
m298pref_a020_reset,drift_required,high,nominal,strong,nominal,1,43.34561110414208,1.0,0.0,3.884195446484643,8.221449196106526,0.05589861226594531,0.11510555022984482,0.0,9.654765159025523,0.014168525114655495,0.0,1.0,7.444382039207075,1.0,,1.1165422124426494,1.1165422124426494,1.9340852542221487,5.510296784984926,5.510296784984926
m298pref_a020_reset,drift_required,high,nominal,strong,slow,2,64.87165274354327,1.0,0.0,1.070898361589216,2.153129688403432,0.16991486266778685,0.05920710896419579,0.0,12.472808847151242,0.009269275702536106,0.0,1.0,2.482226204939631,1.0,,0.8604535779883853,0.912150348531007,1.6769088952972515,0.8053173096423795,0.7088637081811111
m298pref_a020_reset,drift_required,high,heavy,weak,nominal,1,71.63174847451886,1.0,0.0,2.5002379847922103,6.191931865221804,0.13430349507708336,0.05533509429927517,0.0,9.706401892195613,0.015689346939325333,0.0,1.0,5.206495982708034,1.0,,1.085039483798662,1.085039483798662,1.7084805989281389,3.4980153837798955,3.4980153837798955
m298pref_a020_reset,drift_required,high,heavy,weak,slow,4,52.40328422076149,0.75,0.25,2.7567624028286613,6.191035313693192,0.13465452096352373,0.0570660480493381,0.0,10.780698790314144,0.013167728902772069,0.0,0.75,6.691181969763602,1.0,,0.8000107606493485,0.9561451211359744,1.815043576377828,4.876138393385774,3.1652861211187653
m298pref_a020_reset,drift_required,high,heavy,nominal,slow,3,48.92541590901971,1.0,0.0,2.9312169142616895,6.413922146540625,0.1888226959245615,0.0589916713804062,0.0,11.046580012300689,0.017653000230590504,0.0,1.0,5.818527744439159,1.0,,1.0251712454894735,1.1395938985083103,1.7494537265923926,4.069074017846766,2.664712788088548
m298pref_a020_reset,drift_required,high,heavy,strong,fast,1,64.54255243004891,1.0,0.0,0.5744001786253079,1.1283036575967174,0.270817072355542,0.041880494858468585,0.0,13.469987016213564,0.009207766503095627,0.0,1.0,2.681577505936491,1.0,,0.97248075823433,0.97248075823433,1.7806630460987471,0.9009144598377437,0.9009144598377437
m298pref_a020_reset,drift_required,high,heavy,strong,nominal,1,52.20706169853646,1.0,0.0,3.309213412008042,7.2809451690344815,0.0982206828375496,0.058824339181640165,0.0,9.872798860773552,0.015727266669273376,0.0,1.0,6.324192869993435,1.0,,1.0195134981449236,1.0195134981449236,1.8048891959142965,4.519303674079138,4.519303674079138
m298pref_a020_reset,drift_required,high,heavy,strong,slow,3,45.92937131278654,0.6666666666666666,0.3333333333333333,2.0756074547129613,4.114888593330534,0.08635721404790991,0.06442170507809467,0.0,12.282825902688478,0.011634417188664278,0.0,0.6666666666666666,4.326775471258432,1.0,,0.8628543068986263,0.9618700739329533,1.761468957495812,2.56530651376262,0.8503625186944608
m298pref_a020_reset,unavoidable,low,light,strong,slow,2,3.2445297766761954,0.0,1.0,0.732329482409066,1.1283416894717497,0.2044870481055705,0.032751444126361634,0.0,11.672927325070077,0.01251997984945774,1.0,0.0,1.7428564317693942,1.0,,0.3696623316774903,0.37182495448151576,1.7780040557296275,-0.03514762396023341,-0.040297414063942716
m298pref_a020_reset,unavoidable,low,heavy,weak,slow,1,6.454704072654366,0.0,1.0,0.2621991203609318,0.5591981714822936,0.21752637962166937,0.10808639818921773,0.0,11.609222478484641,0.013840640895068645,1.0,0.0,1.8188024069579272,1.0,,0.4485116947744147,0.4485116947744147,1.9011317103480465,-0.08232930339011935,-0.08232930339011935
m298pref_a020_reset,unavoidable,low,heavy,strong,nominal,1,77.11504383222191,1.0,0.0,0.21777165961839853,0.42581742922690324,0.24038420795849688,0.03244328427947069,0.0,13.194569603157044,0.007300655357539654,0.0,1.0,1.6085275977144016,1.0,,0.4005652540728336,0.4005652540728336,1.4521460615258805,0.15638153618852102,0.15638153618852102
m298pref_a020_reset,unavoidable,medium,light,weak,slow,1,4.263352184347973,0.0,1.0,0.20231595322819712,0.3872443081570722,0.03020056487147244,0.02657644107102505,0.0,12.410833220790776,0.012497510761022568,1.0,0.0,1.4805692793126228,1.0,,0.5760389855741188,0.5760389855741188,1.6493736300610382,-0.16880435074841538,-0.16880435074841538
m298pref_a020_reset,unavoidable,medium,light,nominal,slow,1,3.1744994801772037,0.0,1.0,0.26620773103034967,0.34829882834841186,0.22000055311367847,0.02996624468974213,0.0,12.245989059637212,0.011363049037754536,1.0,0.0,1.8436936339858918,1.0,,0.5418642261913483,0.5418642261913483,1.8915468586167115,-0.047853224630819646,-0.047853224630819646
m298pref_a020_reset,unavoidable,medium,light,strong,slow,2,70.86742741908108,1.0,0.0,0.4276726259100525,0.7916000765889457,0.0399226575769576,0.0493159510118933,0.0,12.70763029371296,0.008124732878059149,0.0,1.0,1.693472801499404,1.0,,0.5986074728388353,0.6437543719035683,1.5033215090089145,0.19015129249048968,0.034321898025564845
m298pref_a020_reset,unavoidable,medium,nominal,nominal,slow,1,70.32026021061237,1.0,0.0,0.7429454657367202,1.4150616601169688,0.11639013252114613,0.011935962752887316,0.0,12.90625033458859,0.008239062502980232,0.0,1.0,2.3894796318029052,1.0,,0.5770900856089534,0.5770900856089534,1.8406673009095882,0.548812330893317,0.548812330893317
m298pref_a020_reset,unavoidable,medium,heavy,nominal,slow,1,7.908529664814736,0.0,1.0,0.1607379117920751,0.3669423258261233,0.13132774070401892,0.06967605012042778,0.0,10.918403766600868,0.009877769276499748,1.0,0.0,1.5189619607988871,1.0,,0.7267525874444074,0.7267525874444074,1.5807994088468171,-0.06183744804793001,-0.06183744804793001
m298pref_a020_reset,unavoidable,medium,heavy,strong,slow,4,57.921907169539125,0.75,0.25,0.35238766649048475,0.8004846405776256,0.11876253170469564,0.02251375553588828,0.0,12.540032380703874,0.008968813344836235,0.25,0.75,2.2736891111964663,1.0,,0.4773991674187459,0.7811960657939303,1.7298681487228498,0.5438209624736168,-0.032401437472878936
m298pref_a020_reset,unavoidable,high,light,strong,fast,1,12.389960877532879,0.0,1.0,0.3937161431562317,0.5031359400115605,0.26257508477628294,0.035078083943385706,0.0,12.990341710470904,0.010173479095101357,1.0,0.0,1.3895371490380928,1.0,,1.1266954544139025,1.1266954544139025,1.392455980424549,-0.002918831386456322,-0.002918831386456322
m298pref_a020_reset,unavoidable,high,light,strong,nominal,1,75.7459975659781,1.0,0.0,0.6616949626072531,1.7175285293270548,0.0779983202871082,0.08641144042314632,0.0,10.873702819685047,0.00936359353363514,0.0,1.0,2.4010575662587033,1.0,,1.0653269107097856,1.0653269107097856,1.9363009817083872,0.4647565845503161,0.4647565845503161
m298pref_a020_reset,unavoidable,high,nominal,weak,slow,1,58.78250669392765,1.0,0.0,1.4860618355854551,3.1454552067697037,0.053212970458118805,0.029599674901515993,0.0,11.708406001258686,0.01596624031662941,0.0,1.0,2.6922466588712988,1.0,,1.0715747723481348,1.0715747723481348,1.6774948394813016,1.0147518193899971,1.0147518193899971
m298pref_a020_reset,unavoidable,high,heavy,weak,slow,3,26.452986944149576,0.3333333333333333,0.6666666666666666,0.8389027603195046,1.7430739186550497,0.17600105860934664,0.050590137881609785,0.0,11.310607716923592,0.01431216454754273,0.6666666666666666,0.3333333333333333,1.995198708999644,1.0,,0.8135269996246313,1.1212414770341304,1.7286580439308556,0.2665406650687882,-0.04035117928601428
m298pref_a020_reset,unavoidable,high,heavy,nominal,fast,1,60.8547291948957,1.0,0.0,1.3835198565356817,3.237835892093514,0.16567134018390875,0.07331793789472697,0.0,9.860423492530396,0.019441477954387665,0.0,1.0,2.488642355019978,1.0,,1.0293604851385483,1.0293604851385483,1.7978318185402666,0.6908105364797112,0.6908105364797112
m298pref_a020_reset,unavoidable,high,heavy,nominal,slow,1,71.78403720752038,1.0,0.0,0.3867590203985098,1.0862776221111048,0.04889160322689843,0.01879297069488591,0.0,13.182091135380565,0.009567712433636189,0.0,1.0,2.3615723127893524,1.0,,1.0161804563851007,1.0161804563851007,1.9706511280251635,0.3909211847641889,0.3909211847641889
m298pref_a020_reset,unavoidable,high,heavy,strong,fast,2,73.13327261367807,1.0,0.0,0.9818658460807185,2.4975330407498184,0.08452671829275168,0.053513561304554216,0.0,11.549186696954445,0.013388318940997124,0.0,1.0,2.934951708803876,1.0,,0.8286570594132712,1.108580078639291,1.8961162765911395,1.0388354322127364,0.12481044873921743
m298pref_a020_reset,unavoidable,high,heavy,strong,slow,1,76.67572769430026,1.0,0.0,0.6966859507806181,1.8969046460044225,0.1171577912980749,0.08285995531583648,0.0,10.397378700006971,0.010715224780142307,0.0,1.0,2.2838388997531895,1.0,,0.8610854962220438,0.8610854962220438,1.7449499605333707,0.5388889392198188,0.5388889392198188
m298pref_a020_zero_all,aes_feasible,low,heavy,nominal,slow,1,110.27173871341047,1.0,0.0,0.723611684111585,1.6266858746944166,0.30251504696129367,0.02112932821702229,0.0,10.278517558677695,0.0037867005448788404,0.0,1.0,5.135672492670759,1.0,,0.3478806717182057,0.3478806717182057,1.447043562337953,3.688628930332806,3.688628930332806
m298pref_a020_zero_all,aes_feasible,medium,light,weak,slow,1,87.24584717613311,1.0,0.0,1.5273870587064622,3.711224128145929,0.07994258100734682,0.09912106304075986,0.0,9.854170268294318,0.010247377678751945,0.0,1.0,4.935231476653959,1.0,,0.6198971505698847,0.6198971505698847,1.4657179967808327,3.469513479873126,3.469513479873126
m298pref_a020_zero_all,aes_feasible,medium,light,strong,fast,1,80.2608833104047,1.0,0.0,1.2523114699168802,2.1447465519132507,0.08263684429249793,0.3452321645786225,0.0,12.971771519413991,0.009387779980897903,0.0,1.0,4.424298153236934,1.0,,0.5199566484910332,0.5199566484910332,1.410649783395996,3.0136483698409378,3.0136483698409378
m298pref_a020_zero_all,aes_feasible,medium,nominal,nominal,slow,1,57.7022402106378,1.0,0.0,2.7746832385773774,6.451283437565934,0.2707094922324962,0.050476766896559846,0.0,10.165698966072013,0.013844190165400505,0.0,1.0,6.665776154740449,1.0,,0.7806370971264489,0.7806370971264489,1.7185908481200007,4.947185306620448,4.947185306620448
m298pref_a020_zero_all,aes_feasible,medium,heavy,weak,slow,1,99.81679819787249,1.0,0.0,0.9326222991155432,2.694946436624164,0.15958767375604396,0.06110718465327739,0.0,11.885358907219041,0.008146808482706547,0.0,1.0,6.23914702791558,1.0,,0.7374008000351153,0.7374008000351153,1.9902178648499609,4.248929163065619,4.248929163065619
m298pref_a020_zero_all,aes_feasible,medium,heavy,strong,slow,1,78.90080828015755,1.0,0.0,0.7317065476619362,1.7324988481979844,0.029540092607658594,0.05247982727063722,0.0,12.76121658816356,0.008084801957011223,0.0,1.0,3.382123841568014,1.0,,0.6228393946127635,0.6228393946127635,1.443823486574028,1.938300354993986,1.938300354993986
m298pref_a020_zero_all,aes_feasible,high,light,weak,slow,1,74.62264669186226,1.0,0.0,1.2722586478114444,2.9902572331071653,0.29926429130834337,0.023618410654113055,0.0,14.309209717952399,0.009326629340648651,0.0,1.0,5.205964029268666,1.0,,1.1379160532600887,1.1379160532600887,1.8007872463729475,3.405176782895719,3.405176782895719
m298pref_a020_zero_all,aes_feasible,high,nominal,strong,nominal,1,85.98554606766177,1.0,0.0,0.9912880723723198,2.805952933940226,0.27805113078405863,0.08502251135052158,0.0,12.839263670454317,0.009202240966260433,0.0,1.0,5.453662233035672,1.0,,1.037633890098579,1.037633890098579,1.3651667985169964,4.088495434518675,4.088495434518675
m298pref_a020_zero_all,aes_feasible,high,heavy,strong,fast,1,60.050317772886174,1.0,0.0,2.9819614936465957,6.694705805969868,0.06077383479693987,0.0696390451600925,0.0,11.149560341351924,0.012242031283676624,0.0,1.0,7.412026050928021,1.0,,0.853428613107043,0.853428613107043,1.412233548630767,5.999792502297254,5.999792502297254
m298pref_a020_zero_all,drift_required,low,light,weak,slow,1,68.52228969021844,1.0,0.0,0.506449845632103,0.7593625947932026,0.22266474990848015,0.09120385978120805,0.0,11.703644664235858,0.01137318555265665,0.0,1.0,2.2125504339902173,1.0,,0.30950102375816546,0.30950102375816546,1.8912898127198137,0.32126062127040367,0.32126062127040367
m298pref_a020_zero_all,drift_required,low,light,nominal,slow,1,101.20005375563917,1.0,0.0,0.17587507992394275,0.3600664321000906,0.1469438700896559,0.14230459760035477,0.0,13.049802276645948,0.005478724371641874,0.0,1.0,4.084736882206932,1.0,,0.36973108813488675,0.36973108813488675,1.4855585589278602,2.5991783232790717,2.5991783232790717
m298pref_a020_zero_all,drift_required,low,light,strong,fast,1,54.430979662135655,1.0,0.0,0.47795090951346436,1.3791032114506336,0.63561945525899,1.570796183210811,0.5948275862068966,9.191290266159376,0.015600625425577164,0.0,1.0,2.2016043521864725,1.0,,0.3687295625428752,0.3687295625428752,1.797556909592076,0.4040474425943965,0.4040474425943965
m298pref_a020_zero_all,drift_required,low,nominal,weak,slow,1,65.33166962633037,1.0,0.0,0.9202160579298535,1.685572189632559,0.25734258165953955,0.05700033094173181,0.0,12.89001814703361,0.009553135372698307,0.0,1.0,2.6356212574225744,1.0,,0.31051495306732924,0.31051495306732924,2.0292038627719555,0.6064173946506188,0.6064173946506188
m298pref_a020_zero_all,drift_required,low,nominal,strong,slow,1,92.79887936932874,1.0,0.0,0.7414197710284338,0.8864693514857365,0.2240132642543649,0.03857832525639907,0.0,12.920189310260344,0.0062835607677698135,0.0,1.0,3.023068655895679,1.0,,0.3695574996613576,0.3695574996613576,1.771900495217066,1.251168160678613,1.251168160678613
m298pref_a020_zero_all,drift_required,low,heavy,weak,slow,2,84.15684990947253,1.0,0.0,0.35472199334725585,0.7147653508964247,0.2109555984324335,0.060922978712103365,0.0,13.715615539434648,0.00876523507758975,0.0,1.0,1.830099641431847,1.0,,0.3080938175562572,0.3505865317559843,1.4713344349008528,0.358765206530994,0.01490743033986175
m298pref_a020_zero_all,drift_required,medium,light,weak,slow,4,76.56619597381955,1.0,0.0,0.33544536397733715,0.6268527583982593,0.1846197857437562,0.024653356825005208,0.0,13.65696369307767,0.008759182645007968,0.0,1.0,2.586559028023036,1.0,,0.49530859641710645,0.6241080415627123,1.5794728960636124,1.007086131959424,0.40076736287511716
m298pref_a020_zero_all,drift_required,medium,light,nominal,slow,1,79.22482793014731,1.0,0.0,0.8541404847574682,2.0483332999106594,0.03558327359949133,0.06888192067828625,0.0,10.253831948606582,0.010513100773096085,0.0,1.0,2.864610440813703,1.0,,0.6743618090100392,0.6743618090100392,1.3645207269542936,1.5000897138594096,1.5000897138594096
m298pref_a020_zero_all,drift_required,medium,light,strong,nominal,1,76.11199787605922,1.0,0.0,0.7658950760542131,1.6366907981317098,0.1905106985831408,0.0159500688720283,0.0,12.54095952623515,0.007991076447069645,0.0,1.0,2.9062540821002267,1.0,,0.5978136663198397,0.5978136663198397,1.4714181207221866,1.4348359613780401,1.4348359613780401
m298pref_a020_zero_all,drift_required,medium,light,strong,slow,3,100.76849751200386,1.0,0.0,0.57853276792326,1.5109996232513936,0.15115212087595573,0.12575545697483645,0.0,10.56382473244068,0.007836227770894766,0.0,1.0,3.6114714966867467,1.0,,0.47640473981011805,0.7763286494349086,1.6508694230065553,1.9606020736801912,1.2823593703202243
m298pref_a020_zero_all,drift_required,medium,nominal,weak,nominal,1,65.75675330645699,1.0,0.0,0.6231407449921327,1.5498371899186054,0.28428222940954717,0.056180860853256055,0.0,9.910626474604838,0.011587586253881454,0.0,1.0,2.0018929616464383,1.0,,0.6804324097662902,0.6804324097662902,1.4609533252776772,0.5409396363687611,0.5409396363687611
m298pref_a020_zero_all,drift_required,medium,nominal,weak,slow,1,78.18398694041886,1.0,0.0,1.7140389782940566,3.809055521979161,0.19082169398746138,0.07807444749136137,0.0,10.415968198578586,0.011178846471011639,0.0,1.0,4.225541686326383,1.0,,0.7370294740550716,0.7370294740550716,1.9275293698951947,2.2980123164311883,2.2980123164311883
m298pref_a020_zero_all,drift_required,medium,nominal,strong,slow,1,83.08842716794649,1.0,0.0,0.864574771364022,1.8408522322449912,0.06494306927746002,0.15188688253084498,0.0,12.099206220933933,0.008860720321536064,0.0,1.0,3.4531437452725338,1.0,,0.5083786824002648,0.5083786824002648,1.8076510728443016,1.6454926724282322,1.6454926724282322
m298pref_a020_zero_all,drift_required,medium,heavy,weak,slow,1,73.92160678111944,1.0,0.0,0.16946119334103335,0.25135859969998364,0.0611013323998267,0.05760455264342777,0.0,14.0541980407086,0.010220419615507126,0.0,1.0,1.7389698268437501,1.0,,0.6983525561487404,0.6983525561487404,1.6599741796546992,0.07899564718905094,0.07899564718905094
