workload_id,task_source_id,profile_name,task_family,source_edge,window_tag,strata,environment_rollout_scheduled,training_scheduled,profile_specific_tuning
m1680-spec-0053::L2_window_25_current_tiled,m1680-spec-0053,L2_window_25_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L2_window_50,m1680-spec-0053,L2_window_50,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L2_window_50_current_tiled,m1680-spec-0053,L2_window_50_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L2_window_100,m1680-spec-0053,L2_window_100,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L2_window_100_current_tiled,m1680-spec-0053,L2_window_100_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L3_online_gru,m1680-spec-0053,L3_online_gru,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0053::L3_reset_control_corrected,m1680-spec-0053,L3_reset_control_corrected,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L0_current_masked,m1680-spec-0054,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L1_one_step,m1680-spec-0054,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_13,m1680-spec-0054,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_13_current_tiled,m1680-spec-0054,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_25,m1680-spec-0054,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_25_current_tiled,m1680-spec-0054,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_50,m1680-spec-0054,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_50_current_tiled,m1680-spec-0054,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_100,m1680-spec-0054,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L2_window_100_current_tiled,m1680-spec-0054,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L3_online_gru,m1680-spec-0054,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0054::L3_reset_control_corrected,m1680-spec-0054,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L0_current_masked,m1680-spec-0055,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L1_one_step,m1680-spec-0055,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_13,m1680-spec-0055,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_13_current_tiled,m1680-spec-0055,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_25,m1680-spec-0055,L2_window_25,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_25_current_tiled,m1680-spec-0055,L2_window_25_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_50,m1680-spec-0055,L2_window_50,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_50_current_tiled,m1680-spec-0055,L2_window_50_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_100,m1680-spec-0055,L2_window_100,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L2_window_100_current_tiled,m1680-spec-0055,L2_window_100_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L3_online_gru,m1680-spec-0055,L3_online_gru,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0055::L3_reset_control_corrected,m1680-spec-0055,L3_reset_control_corrected,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L0_current_masked,m1680-spec-0056,L0_current_masked,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L1_one_step,m1680-spec-0056,L1_one_step,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_13,m1680-spec-0056,L2_window_13,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_13_current_tiled,m1680-spec-0056,L2_window_13_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_25,m1680-spec-0056,L2_window_25,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_25_current_tiled,m1680-spec-0056,L2_window_25_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_50,m1680-spec-0056,L2_window_50,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_50_current_tiled,m1680-spec-0056,L2_window_50_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_100,m1680-spec-0056,L2_window_100,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L2_window_100_current_tiled,m1680-spec-0056,L2_window_100_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L3_online_gru,m1680-spec-0056,L3_online_gru,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0056::L3_reset_control_corrected,m1680-spec-0056,L3_reset_control_corrected,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L0_current_masked,m1680-spec-0057,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L1_one_step,m1680-spec-0057,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_13,m1680-spec-0057,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_13_current_tiled,m1680-spec-0057,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_25,m1680-spec-0057,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_25_current_tiled,m1680-spec-0057,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_50,m1680-spec-0057,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_50_current_tiled,m1680-spec-0057,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_100,m1680-spec-0057,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L2_window_100_current_tiled,m1680-spec-0057,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L3_online_gru,m1680-spec-0057,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0057::L3_reset_control_corrected,m1680-spec-0057,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L0_current_masked,m1680-spec-0058,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L1_one_step,m1680-spec-0058,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_13,m1680-spec-0058,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_13_current_tiled,m1680-spec-0058,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_25,m1680-spec-0058,L2_window_25,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_25_current_tiled,m1680-spec-0058,L2_window_25_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_50,m1680-spec-0058,L2_window_50,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_50_current_tiled,m1680-spec-0058,L2_window_50_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_100,m1680-spec-0058,L2_window_100,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L2_window_100_current_tiled,m1680-spec-0058,L2_window_100_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L3_online_gru,m1680-spec-0058,L3_online_gru,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0058::L3_reset_control_corrected,m1680-spec-0058,L3_reset_control_corrected,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L0_current_masked,m1680-spec-0059,L0_current_masked,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L1_one_step,m1680-spec-0059,L1_one_step,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_13,m1680-spec-0059,L2_window_13,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_13_current_tiled,m1680-spec-0059,L2_window_13_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_25,m1680-spec-0059,L2_window_25,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_25_current_tiled,m1680-spec-0059,L2_window_25_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_50,m1680-spec-0059,L2_window_50,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_50_current_tiled,m1680-spec-0059,L2_window_50_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_100,m1680-spec-0059,L2_window_100,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L2_window_100_current_tiled,m1680-spec-0059,L2_window_100_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L3_online_gru,m1680-spec-0059,L3_online_gru,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0059::L3_reset_control_corrected,m1680-spec-0059,L3_reset_control_corrected,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L0_current_masked,m1680-spec-0060,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L1_one_step,m1680-spec-0060,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_13,m1680-spec-0060,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_13_current_tiled,m1680-spec-0060,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_25,m1680-spec-0060,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_25_current_tiled,m1680-spec-0060,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_50,m1680-spec-0060,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_50_current_tiled,m1680-spec-0060,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_100,m1680-spec-0060,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L2_window_100_current_tiled,m1680-spec-0060,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L3_online_gru,m1680-spec-0060,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0060::L3_reset_control_corrected,m1680-spec-0060,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L0_current_masked,m1680-spec-0061,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L1_one_step,m1680-spec-0061,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_13,m1680-spec-0061,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_13_current_tiled,m1680-spec-0061,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_25,m1680-spec-0061,L2_window_25,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_25_current_tiled,m1680-spec-0061,L2_window_25_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_50,m1680-spec-0061,L2_window_50,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_50_current_tiled,m1680-spec-0061,L2_window_50_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_100,m1680-spec-0061,L2_window_100,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L2_window_100_current_tiled,m1680-spec-0061,L2_window_100_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L3_online_gru,m1680-spec-0061,L3_online_gru,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0061::L3_reset_control_corrected,m1680-spec-0061,L3_reset_control_corrected,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L0_current_masked,m1680-spec-0062,L0_current_masked,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L1_one_step,m1680-spec-0062,L1_one_step,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_13,m1680-spec-0062,L2_window_13,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_13_current_tiled,m1680-spec-0062,L2_window_13_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_25,m1680-spec-0062,L2_window_25,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_25_current_tiled,m1680-spec-0062,L2_window_25_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_50,m1680-spec-0062,L2_window_50,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_50_current_tiled,m1680-spec-0062,L2_window_50_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_100,m1680-spec-0062,L2_window_100,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L2_window_100_current_tiled,m1680-spec-0062,L2_window_100_current_tiled,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L3_online_gru,m1680-spec-0062,L3_online_gru,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0062::L3_reset_control_corrected,m1680-spec-0062,L3_reset_control_corrected,T5,curved_boundary_obstacle|t5_boundary_axis_retarget,decision_minus_32,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L0_current_masked,m1680-spec-0063,L0_current_masked,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L1_one_step,m1680-spec-0063,L1_one_step,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_13,m1680-spec-0063,L2_window_13,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_13_current_tiled,m1680-spec-0063,L2_window_13_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_25,m1680-spec-0063,L2_window_25,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_25_current_tiled,m1680-spec-0063,L2_window_25_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_50,m1680-spec-0063,L2_window_50,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_50_current_tiled,m1680-spec-0063,L2_window_50_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_100,m1680-spec-0063,L2_window_100,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L2_window_100_current_tiled,m1680-spec-0063,L2_window_100_current_tiled,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L3_online_gru,m1680-spec-0063,L3_online_gru,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0063::L3_reset_control_corrected,m1680-spec-0063,L3_reset_control_corrected,T5,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L0_current_masked,m1680-spec-0064,L0_current_masked,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L1_one_step,m1680-spec-0064,L1_one_step,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_13,m1680-spec-0064,L2_window_13,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_13_current_tiled,m1680-spec-0064,L2_window_13_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_25,m1680-spec-0064,L2_window_25,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_25_current_tiled,m1680-spec-0064,L2_window_25_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_50,m1680-spec-0064,L2_window_50,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_50_current_tiled,m1680-spec-0064,L2_window_50_current_tiled,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
m1680-spec-0064::L2_window_100,m1680-spec-0064,L2_window_100,T5,capability_step_down|t5_near_boundary_warmup,decision_minus_24,all_72_specs;explicit_window_subset;task_family_T5,False,False,False
