candidate_source_id,profile_name,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
otsr_v0_0009_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.18526976052792,2.7717607693909057,17.0,True,0,0,1,1,0,0
otsr_v0_0009_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.14607146774963,4.68851067788854,16.0,True,0,0,1,1,0,0
otsr_v0_0009_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.09722621369357,2.685064426092907,16.0,True,0,0,1,1,0,0
otsr_v0_0009_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.20875586598619,6.752687038864879,17.0,True,0,0,1,1,0,0
otsr_v0_0009_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.44419524977446,9.412194732652365,18.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.79953948220898,9.923758906422192,19.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.22017130109932,9.053843060005377,20.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.28271110619018,6.093486604799382,18.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.915954978258284,1.7300641492035835,15.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.95061675002465,1.5519636089547206,15.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.00684739358134,6.05200113409381,16.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.255389590243276,5.740509804900078,18.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.00843617588282,4.353612591108862,16.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.042144123062855,3.669564993919707,16.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.09253533390923,2.9679004450593753,17.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.41436463146809,9.607574994857597,18.0,True,0,0,1,1,0,0
otsr_v0_0010_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.40769099406825,9.550360625229557,18.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.69320278801711,6.8637758820167685,18.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.10043125534591,9.39993947282152,20.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.08557011142904,4.365611097781187,15.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.106272451099116,1.4997106519990169,16.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.248203993564545,2.285696104533846,17.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.21105729534749,5.997231791438579,17.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.14627211881198,2.716752967132065,16.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.02748482767947,4.324212966129357,15.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.138336612841485,3.909268972457763,16.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.19145414983923,6.511114974417422,17.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.35058749832514,7.832691321033094,18.0,True,0,0,1,1,0,0
otsr_v0_0011_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.27741119739181,7.1933157415203315,17.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.99917457496272,8.173544345464222,19.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.044739342342034,8.411985817885212,19.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.039344233256635,3.2732613367260672,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.01982651164541,-0.04241036885211802,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.946789436178726,2.9496403883510793,15.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.02965002977607,4.809695684567875,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.04811458361107,1.7904499293482061,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.002369557531466,4.760436801714676,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.038349078920355,2.7510122723186066,16.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.096461091573374,5.405675367093025,17.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.13872474457765,8.092567434154164,17.0,True,0,0,1,1,0,0
otsr_v0_0012_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.368513611140735,11.168220423530132,18.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.79576557326678,5.13829412233774,19.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.76169154202731,3.536195418631009,18.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.13791815552037,4.732710195638254,16.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.25975148566461,4.224989915703819,17.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.059662876732425,2.2797764044418627,15.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.30722884306809,1.2594773844984037,18.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.139690376133984,4.938892367888008,16.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.10377926276057,4.019110668221877,16.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.14357067943524,2.8705190649093986,16.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.2369050643343,3.13668862815833,17.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.51388813713641,9.049057202463677,19.0,True,0,0,1,1,0,0
otsr_v0_0013_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.580442399974274,9.902962885673263,18.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.33905289573232,4.108541912314748,17.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.842881976976805,8.33992347374947,19.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.274763487561685,2.898580709425563,18.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.22229678107855,3.3664441845921522,18.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.04122660288941,5.251249348992648,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.99872306905447,1.5757229991938697,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.051440660672725,2.8579001221875915,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.003129585445954,5.244361365450125,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.04085663621885,5.337006855593278,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.0027006057972,4.226389450901104,16.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.38585804476844,10.016096133124814,18.0,True,0,0,1,1,0,0
otsr_v0_0014_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.23983828892399,7.27859688893893,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.13661808646747,9.749455105204756,20.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.94990951355495,7.80939561172352,18.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,44.14249030091512,4.291970121532723,16.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.240679041462975,5.476834880888757,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.25186713083607,4.699782094108949,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.04022109074832,-1.5094490990720884,15.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.23899800180789,5.73492116167191,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.013352095977105,3.9627435526618395,15.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,45.066961457483266,2.973994773070043,15.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.266049241980134,6.278848094143451,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.20910895057217,4.681181944680384,17.0,True,0,0,1,1,0,0
otsr_v0_0015_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.48774294212849,10.804946351573912,18.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.73742120409999,8.03002516474012,18.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.62320471087021,4.951182434253303,18.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.04160833772837,1.905292759750016,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.0018659985782,6.592328869315064,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.04122549548015,3.310973967674959,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.99726281557873,2.0396366364135177,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.13542063958757,0.6910327170881563,17.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.9964450763431,3.76121546028723,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.29857796563241,2.620929243048409,18.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.00405544163833,4.470698387545793,16.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.03923699301147,6.929942617989832,17.0,True,0,0,1,1,0,0
otsr_v0_0032_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.44372535245583,10.087464747630204,18.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.7177814491619,6.810803684321328,18.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.88899585540778,6.8961340244579326,19.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.141356105546805,2.084912371851776,16.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.009480042219856,1.1983321744107005,15.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.04992026652273,3.972088523735254,15.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.1018597403934,2.57264145947023,16.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.13949895561907,1.4695377137985628,16.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.211142683404525,6.230152546503427,17.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.04792982912627,4.4514935504352495,15.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.109108708808925,2.217844951328704,16.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.639113043071845,10.9202595430083,19.0,True,0,0,1,1,0,0
otsr_v0_0033_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.49967723789355,9.002430886305817,18.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.543463737457834,7.691221614761974,18.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.931861883404586,8.797360051221899,19.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.052115812471385,0.8784546569049727,16.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.08328682250047,4.030310844091588,17.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.04523144378105,3.2009082165530476,16.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.99954194774516,6.505108191620536,16.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.0393865493478,3.8090383696010814,16.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.90937729332576,-0.5854791723562038,15.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.1479325630699,5.077879311920457,17.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.005719609365585,6.720153245523104,16.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.13449159196476,5.806644268689866,17.0,True,0,0,1,1,0,0
otsr_v0_0034_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.22839777025839,6.000778917452851,17.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.25336307011142,9.304081397817354,20.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L1_one_step,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.77841497326684,6.841814322527494,19.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_100,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,40.431584436215836,8.726916127121367,18.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_100_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.031537799758965,0.7745307663028198,15.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_13,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,43.062895884699834,4.385269476980984,15.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_13_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.09727324402987,2.014714230151161,16.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_25,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.278096999534625,8.15728087188235,17.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_25_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.10490260154114,2.2813942820657847,16.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_50,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.24125433815832,3.8763584492883183,17.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L2_window_50_current_tiled,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,42.09610316307847,3.6186115798608363,16.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L3_online_gru,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,41.133679043453036,9.527896400939637,17.0,True,0,0,1,1,0,0
otsr_v0_0035_anchor_neighborhood,L3_reset_control_corrected,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.60786086793018,9.519741639652922,19.0,True,0,0,1,1,0,0
otsr_v0_0036_anchor_neighborhood,L0_current_masked,outcome_by_candidate_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,39.875390848784654,8.159225691996639,19.0,True,0,0,1,1,0,0
