seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
204125,checkpoint,70,True,False,0.6052445367799217,0.6052445367799217,1704.091090389392,1.1752352347513049,1.0838726001508034,-0.05738981660883158,1.1756411196567713,0.9300195867600046,0.8324156784027635,1.5390941641809341,1.5390941641809341,,False,True,aeb_feasible,False,False,14.551018727977903,1.9100401266690543,12.640978601308849,off_track,False,off_track,off_track_noncollision_noncompletion,10.961183290392317,0.15658833271989023,2.377901629137514,5.058234991034933,0.5074465314695756,0.05112167521341884,0.0,7.868040142515182,0.0026308931410312653,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.05112167521341884,0.3578847113566686,False,False,nan,nan,nan,nan,0.0,0.058234991034932904,1.4000000000000001,0.058234991034932904,70,2.377901629137514,0.5074465314695756,7.868040142515182,0.15658833271989023,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00::L2_window_50_current_tiled,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00,m2029-t3-warmup_brake_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_brake_authority_proxy,active_diagnostic_warmup|warmup_brake_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_brake_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_brake_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,204125,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204126,checkpoint,94,True,False,0.6649943822292871,0.6649943822292871,1297.6424887509195,0.8949258543109789,1.0200926703066917,-0.07926898574623831,1.1788283122000114,0.8043130505630878,0.9482104837649699,1.7863396589941885,1.7863396589941882,,False,True,aeb_feasible,False,False,5.253433780295017,1.8798945156803373,3.37353926461468,off_track,False,off_track,off_track_noncollision_noncompletion,38.7576654281831,0.4123155896615224,2.3748360012279455,5.105440381817171,0.6240601902123679,0.01998194071315597,0.0,9.114306412262664,0.0012027421034872532,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.01998194071315597,0.33588786841746354,False,False,nan,nan,nan,nan,0.0,0.10544038181717141,1.8800000000000001,0.10544038181717141,94,2.3748360012279455,0.6240601902123679,9.114306412262664,0.4123155896615224,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00::L3_online_gru,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00,m2029-t3-warmup_brake_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_brake_authority_proxy,active_diagnostic_warmup|warmup_brake_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_brake_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_brake_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,204126,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204127,checkpoint,98,False,True,0.35664980131418095,0.35664980131418095,1562.0452307567102,1.0772725729356623,1.0035291524706915,0.0862164974113857,0.7871384059911546,0.8181650054656099,0.9070553668739145,1.890821708402458,1.8908217084024581,,False,True,aeb_feasible,False,True,4.152630402488671,1.9356888050022567,2.2169415974864144,,True,obstacle_pass,success_obstacle_pass,102.49467864996853,1.0458640678568218,1.085120444812187,2.6972444046640405,0.5051960261615387,0.06421365154024013,0.0,8.020510635870709,0.000895229575689882,1,nan,nan,0.02,5.0,98.0,1.96,98.0,1.96,True,0.0,0.06421365154024013,0.3572892766541711,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,98,1.085120444812187,0.5051960261615387,8.020510635870709,1.0458640678568218,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00::L3_reset_control_corrected,m2033-smoke-0018-m2029-t3-warmup_brake_authority_proxy-00,m2029-t3-warmup_brake_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_brake_authority_proxy,active_diagnostic_warmup|warmup_brake_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_brake_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_brake_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,204127,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204128,checkpoint,65,True,False,1.0143225789363626,1.0143225789363626,1383.5949702511487,0.9542034277594129,1.1800864940459492,-0.023405874110861813,1.1849982265598358,0.5276839589492416,0.9413400961816412,1.4144226688792263,1.4144226688792263,,False,True,aeb_feasible,False,False,20.523605569298233,1.940077147733232,18.583528421565003,off_track,False,off_track,off_track_noncollision_noncompletion,18.061647759000138,0.2778715039846175,2.125634056751305,5.006649623549283,0.6838894034286833,0.03754894544988495,0.0,12.146505530586126,0.0016951884608715773,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03754894544988495,0.5276406236393775,False,False,nan,nan,nan,nan,0.0,0.006649623549282779,1.3,0.006649623549282779,65,2.125634056751305,0.6838894034286833,12.146505530586126,0.2778715039846175,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L0_current_masked,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,204128,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204129,checkpoint,113,True,False,0.8407508175940267,0.8407508175940267,1250.223683273503,0.8622232298437952,0.9737364698949749,-0.02427815290459634,0.9810534320294144,1.1251514901701618,0.757292124726914,1.4688765089607907,1.4688765089607907,,False,True,aeb_feasible,False,False,7.800726211942891,2.091860399221518,5.708865812721372,off_track,False,off_track,off_track_noncollision_noncompletion,18.980967362529483,0.16797316250026093,2.4522133248390103,5.030412835038689,0.4090722746264749,0.032851224133354825,0.0,7.027081861991279,0.0012178246397525072,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.032851224133354825,0.34753954095472595,False,False,nan,nan,nan,nan,0.0,0.030412835038688968,2.2600000000000002,0.030412835038688968,113,2.4522133248390103,0.4090722746264749,7.027081861991279,0.16797316250026093,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L1_one_step,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,204129,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204130,checkpoint,72,True,False,0.9975805098774593,0.9975805098774593,1415.6097448953678,0.9762825826864606,0.8678913691719471,-0.04260668375711352,0.8881739437353895,0.720368743264895,0.9542026448835111,1.2701687872886804,1.2701687872886804,,False,True,aeb_feasible,False,False,15.737688950576791,1.6083250862665315,14.12936386431026,off_track,False,off_track,off_track_noncollision_noncompletion,12.152062651292052,0.16877864793461184,2.2479315084986586,5.078649965666624,0.6239648966493069,0.05175819355497268,0.0,7.741629480049848,0.0019018866587430239,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.05175819355497268,0.338705433863699,False,False,nan,nan,nan,nan,0.0,0.07864996566662441,1.44,0.07864996566662441,72,2.2479315084986586,0.6239648966493069,7.741629480049848,0.16877864793461184,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_100,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,204130,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204131,checkpoint,70,True,False,0.7199390094880562,0.7199390094880562,1697.3652754449474,1.1705967416861707,0.9274772404563049,0.019799197889230902,1.114348009710395,0.6496407048091761,0.7748468536427511,2.122198208965109,2.122198208965109,,False,True,aeb_feasible,False,False,10.480534238674965,1.8965714331674501,8.583962805507515,off_track,False,off_track,off_track_noncollision_noncompletion,14.498583817448527,0.20712262596355038,2.3174573320693463,5.021675377390427,0.48977307608709375,0.046998149209377296,0.0,7.64184611883164,0.0020428462885320187,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.046998149209377296,0.34146137730600196,False,False,nan,nan,nan,nan,0.0,0.021675377390426576,1.4000000000000001,0.021675377390426576,70,2.3174573320693463,0.48977307608709375,7.64184611883164,0.20712262596355038,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_100_current_tiled,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,204131,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204132,checkpoint,86,True,False,0.6512031144115711,0.6512031144115711,1595.7801346040826,1.1005380238648845,1.0364626951339315,0.07945395751902895,0.9068119807144174,1.2792117395977964,0.7728853899301035,2.0804564817257285,2.0804564817257285,,False,True,aeb_feasible,False,False,21.699303265391148,1.9499065147001895,19.74939675069096,off_track,False,off_track,off_track_noncollision_noncompletion,8.345066690530228,0.09703565919221195,2.3525864599624615,5.006536719842877,0.45308965450023914,0.047882968169856065,0.0,6.568600463588054,0.0019588943105190992,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.047882968169856065,0.3276097742606281,False,False,nan,nan,nan,nan,0.0,0.006536719842877403,1.72,0.006536719842877403,86,2.3525864599624615,0.45308965450023914,6.568600463588054,0.09703565919221195,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_13,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,204132,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204133,checkpoint,75,True,False,0.3822399531787231,0.3822399531787231,1547.4401158638077,1.0672000799060744,1.0635662951509717,0.10654444512162642,0.7999475037886878,1.1791329508020434,1.1487298543568438,0.9445360894094835,0.9445360894094836,,False,True,aeb_feasible,False,False,11.809564826440463,1.929642723767234,9.879922102673229,off_track,False,off_track,off_track_noncollision_noncompletion,22.33016366810918,0.29773551557478906,2.2473266342716816,5.065114222108605,0.4663505343116976,0.03647578726302318,0.0,7.821574421530783,0.00279064173810184,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03647578726302318,0.3643970852142626,False,False,nan,nan,nan,nan,0.0,0.06511422210860474,1.5,0.06511422210860474,75,2.2473266342716816,0.4663505343116976,7.821574421530783,0.29773551557478906,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_13_current_tiled,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,204133,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204134,checkpoint,60,True,False,0.9346832196141792,0.9346832196141792,1651.3921417665536,1.1388911322527955,1.1453066612452938,0.02515442607626661,0.8858763521903285,0.6097871137910474,0.8442854427460688,1.5270015030117228,1.5270015030117225,,False,True,aeb_feasible,False,False,6.003093252614806,1.6285846767888308,4.374508575825976,off_track,False,off_track,off_track_noncollision_noncompletion,23.568837093315036,0.3928139515552506,2.208087444958836,5.017755191128014,0.2995885511711463,0.040256001517805236,0.0,10.302384583225283,0.0024535744450986385,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.040256001517805236,0.459211870147233,False,False,nan,nan,nan,nan,0.0,0.017755191128014047,1.2,0.017755191128014047,60,2.208087444958836,0.2995885511711463,10.302384583225283,0.3928139515552506,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_25,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,204134,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204135,checkpoint,75,True,False,0.8598744326779907,0.8598744326779907,1511.0778295280777,1.0421226410538467,0.9389860904376433,-0.03312663689116557,0.7098163589212926,1.2603629744910023,0.84927016188568,1.9424433175746953,1.9424433175746953,,False,True,aeb_feasible,False,False,12.298814981066158,1.4639252652452144,10.834889715820944,off_track,False,off_track,off_track_noncollision_noncompletion,3.7360826650819967,0.049814435534426625,2.3977481281626605,5.01883504600416,0.5501946155411689,0.04438772457799481,0.0,7.32758950623708,0.002352184383198619,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04438772457799481,0.33893299568808527,False,False,nan,nan,nan,nan,0.0,0.01883504600415975,1.5,0.01883504600415975,75,2.3977481281626605,0.5501946155411689,7.32758950623708,0.049814435534426625,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_25_current_tiled,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,204135,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204136,checkpoint,67,True,False,0.5679366702952482,0.5679366702952482,1395.600048089816,0.96248279178608,1.208833852704859,-0.042129573166791,0.8221207144949096,0.5924066273125124,1.1010623108639437,1.1487513227091033,1.1487513227091033,,False,True,aeb_feasible,False,False,10.370411275133762,1.6057052349927112,8.76470604014105,off_track,False,off_track,off_track_noncollision_noncompletion,27.77324422179804,0.4145260331611648,2.297705840342095,5.078495527253576,0.4409585359495859,0.0463816603486691,0.0,8.181320851709412,0.0020302135962992907,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.0463816603486691,0.6059629838974233,False,False,nan,nan,nan,nan,0.0,0.07849552725357611,1.34,0.07849552725357611,67,2.297705840342095,0.4409585359495859,8.181320851709412,0.4145260331611648,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_50,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,204136,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204137,checkpoint,57,True,False,1.0289256050905087,1.0289256050905087,1535.3477490696769,1.058860516599777,0.9488849481586031,0.07931400718579984,0.9298158803103374,0.5655721148552074,1.1444925747745072,1.4844367852502955,1.4844367852502955,,False,True,aeb_feasible,False,False,15.806887943346668,1.649284251113853,14.157603692232815,off_track,False,off_track,off_track_noncollision_noncompletion,15.188817592226606,0.26647048407415097,2.290566021238066,5.01259487585201,0.5339791652482271,0.03515061043070506,0.0,9.495161859033677,0.0026594572700560093,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03515061043070506,0.423903109062086,False,False,nan,nan,nan,nan,0.0,0.01259487585200958,1.1400000000000001,0.01259487585200958,57,2.290566021238066,0.5339791652482271,9.495161859033677,0.26647048407415097,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L2_window_50_current_tiled,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,204137,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204138,checkpoint,90,True,False,0.9343623884195484,0.9343623884195484,1270.312177036609,0.8760773634735235,1.169348512825262,0.0062181899913145156,0.7037811900609123,0.7192608480485554,0.9543697583306439,1.7793082064461725,1.7793082064461725,,False,True,aeb_feasible,False,False,18.26480020174589,1.8869922390431204,16.377807962702768,off_track,False,off_track,off_track_noncollision_noncompletion,38.751420500147645,0.4305713388905294,2.4189647033315707,5.069602236977474,0.5777936211525009,0.05644340606753033,0.0,8.610177664552007,0.0011529854964464903,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.05644340606753033,0.33351979883044863,False,False,nan,nan,nan,nan,0.0,0.06960223697747381,1.8,0.06960223697747381,90,2.4189647033315707,0.5777936211525009,8.610177664552007,0.4305713388905294,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00::L3_online_gru,m2033-smoke-0019-m2029-t3-warmup_mixed_authority_proxy-00,m2029-t3-warmup_mixed_authority_proxy-00,T3_active_diagnostic_warmup,m2029_t2_t3_source_generation_preflight,warmup_mixed_authority_proxy,active_diagnostic_warmup|warmup_mixed_authority_proxy|brake_tap|duration0p5|reveal0p2,m2029_warmup_brake_tap_reveal0p2,active_diagnostic_warmup,T3_generated,warmup_mixed_authority_proxy,active_diagnostic_warmup,m2029-t3-warmup_mixed_authority_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,204138,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
