seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,checkpoint_ablation,mu_bucket,initial_mu_bucket,mass_bucket,cg_bucket,brake_bucket,tire_bucket,steering_tau_bucket,success
9517,m298pref_a020,77,False,True,0.5199566484910332,0.6213846870381106,1239.350309640502,0.8547243514762083,0.8940835501351708,-0.015152960752206734,0.8231204376690263,1.337062152797135,0.7985254682935936,0.7979545992998144,0.7979545992998143,25,True,True,aes_feasible,False,True,4.42911156305065,1.410649783395996,3.0184617796546545,78.76580369534985,1.0229325155240239,1.2608835913038703,2.134808011193087,0.10479703164674394,0.4330902049556239,0.09090909090909091,12.960697346639375,0.015522925183176994,1,,,77,1.2608835913038703,0.10479703164674394,12.960697346639375,1.0229325155240239,0,,,,,0,,,,,none,medium,medium,light,nominal,strong,weak,fast,True
9518,m298pref_a020,67,False,True,0.6228393946127635,0.6512518334229394,1629.0354433879288,1.123472719577882,0.8338137648108703,-0.08538667803442834,1.4186043365005823,1.116810449242753,1.1128663577359545,2.6176080631601693,2.6176080631601693,38,True,True,aes_feasible,False,True,3.3674787159133257,1.443823486574028,1.9236552293392977,78.42001057336057,1.1704479190053816,0.6922640783789937,1.6541389548338898,0.02005722418274508,0.05248100368681693,0.0,13.442616147358919,0.017343133687973022,1,,,67,0.6922640783789937,0.02005722418274508,13.442616147358919,1.1704479190053816,0,,,,,0,,,,,none,medium,medium,heavy,rear,strong,strong,slow,True
9519,m298pref_a020,52,False,True,1.0715747723481348,0.6604986229583396,1495.4072193622278,1.031315323698088,1.082563557954178,-0.0795071967068659,0.7576393713917694,0.6468597577984325,1.2301885344988694,1.655782251522064,1.655782251522064,11,True,True,unavoidable,False,True,2.6803348474906943,1.6774948394813016,1.0028400080093927,60.87110872534933,1.1705982447182564,1.4236777084394294,3.03967020163374,0.053621503260732846,0.03795543871264042,0.0,12.433242619555198,0.024954786524176598,1,,,52,1.4236777084394294,0.053621503260732846,12.433242619555198,1.1705982447182564,0,,,,,0,,,,,none,high,medium,nominal,rear,weak,weak,slow,True
9520,m298pref_a020,102,False,True,0.7806370971264489,0.4564978630424526,1494.548046099444,1.0307227904134098,1.0337544214535743,0.09556351514083361,0.5937279005754836,0.9155553146528096,0.7450070917317175,2.101799424522785,2.101799424522785,13,True,True,aes_feasible,False,True,6.621501064927604,1.7185908481200007,4.902910216807603,69.68056516068329,0.6831427956929734,2.4128970395012006,5.705959947432341,0.24980626726979197,0.07549590403521286,0.0,10.941295903039817,0.022782158106565475,1,,,102,2.4128970395012006,0.24980626726979197,10.941295903039817,0.6831427956929734,0,,,,,0,,,,,none,medium,medium,nominal,front,nominal,weak,slow,True
9521,m298pref_a020,61,False,True,0.8604535779883853,0.6325886153096607,1395.562946617628,0.9624572045638814,1.2262082678896375,-0.10877716677802596,1.3976396720709325,1.1591178754143847,0.8794816129822298,1.4999133037603607,1.4999133037603607,32,True,True,drift_required,False,True,2.703975309413279,1.7216977731170038,0.982277536296275,70.34326545179962,1.1531682860950758,1.1044254443724237,2.269683017376444,0.0682001401520615,0.06989852518008796,0.0,12.561081261062004,0.025565939024090767,1,,,61,1.1044254443724237,0.0682001401520615,12.561081261062004,1.1531682860950758,0,,,,,0,,,,,none,high,medium,nominal,rear,strong,strong,slow,True
9522,m298pref_a020,57,False,True,0.97248075823433,0.6705469812052982,1792.9657197773704,1.236528082605083,1.0699074310033303,0.10623654479358868,0.9190101327366401,1.273632573285595,1.2549044801620015,0.7997358593600936,0.7997358593600937,13,True,True,drift_required,False,True,2.7306483044854106,1.7806630460987471,0.9499852583866635,65.78081282611852,1.1540493478266407,0.5904650425852721,1.201014380649859,0.2538959460437165,0.0846053924952704,0.0,14.051449332570632,0.028544684872031212,1,,,57,0.5904650425852721,0.2538959460437165,14.051449332570632,1.1540493478266407,0,,,,,0,,,,,none,high,medium,heavy,front,strong,nominal,fast,True
9523,m298pref_a020,86,False,True,0.950977398240298,0.4652360649197386,1190.6005332899927,0.821103816062064,1.213619321709875,0.1393618214942305,0.685542348627993,0.6784092420787053,0.9927926501294784,1.5014467856012113,1.5014467856012113,35,True,True,drift_required,False,True,5.044357131855375,1.4318115244014744,3.612545607453901,65.545942258506,0.7621621192849535,2.5300460790431107,5.514137491231672,0.2508903035362505,0.04056046447804988,0.0,10.247639053591026,0.024979770183563232,1,,,86,2.5300460790431107,0.2508903035362505,10.247639053591026,0.7621621192849535,0,,,,,0,,,,,none,high,medium,light,front,weak,weak,slow,True
9524,m298pref_a020,36,True,False,0.37182495448151576,0.7007769837295952,1348.400240142689,0.9299312000984062,1.2014873985594465,-0.046113275864676506,1.1837717702425679,1.3162625463357562,1.0074793676033085,1.5341295783248101,1.5341295783248101,24,True,True,unavoidable,True,False,1.8867617577831302,1.8908396634978026,-0.004077905714672481,2.9466452530240375,0.08185125702844548,0.6790878002834572,1.1993047479927768,0.16605776196846822,0.047529221857329454,0.0,10.411152896770524,0.028638651594519615,1,,,36,0.6790878002834572,0.16605776196846822,10.411152896770524,0.08185125702844548,0,,,,,0,,,,,none,low,medium,light,rear,strong,strong,slow,False
9525,m298pref_a020,71,False,True,1.108580078639291,0.30983256229390244,1829.139613362068,1.261475595422116,1.1010490591172273,-0.05501638795409036,1.332556585536974,1.1327140446351844,1.1082413354201415,0.8101676473162902,0.8101676473162901,12,True,True,unavoidable,False,True,3.783598023587279,1.8396518708453253,1.9439461527419535,74.79395144452567,1.0534359358383898,1.3159028600958722,3.3880083502230676,0.05085249012113551,0.020438427227098124,0.0,12.856669160482253,0.0291316919028759,1,,,71,1.3159028600958722,0.05085249012113551,12.856669160482253,1.0534359358383898,0,,,,,0,,,,,none,high,low,heavy,rear,strong,strong,fast,True
9526,m298pref_a020,37,True,False,0.3696623316774903,0.625656986546434,1223.4516059123173,0.8437597282153912,0.9457241793761363,-0.006744579210670842,1.1850564084980508,1.0644708198871355,0.7958241328415092,1.6335140834005963,1.6335140834005963,11,True,True,unavoidable,True,False,1.6429984089591327,1.6651684479614524,-0.02217003900231962,3.5151496337256063,0.09500404415474611,0.8092225566800203,1.1302537523552658,0.23945813584869197,0.020753098890273002,0.0,13.006845428755188,0.02608903869986534,1,,,37,0.8092225566800203,0.23945813584869197,13.006845428755188,0.09500404415474611,0,,,,,0,,,,,none,low,medium,light,nominal,strong,strong,slow,False
9527,m298pref_a020,64,False,True,0.49530859641710645,0.424025829681164,1235.1759633674574,0.8518454919775568,1.2114109279757415,-0.011353500753938262,0.6372793166454684,0.7322204200471497,0.8915603016378211,1.8852864297647496,1.8852864297647498,14,True,True,drift_required,False,True,2.9265982879409416,1.5253677319467651,1.4012305559941765,76.55191745951292,1.1961237103048894,0.5026484777738095,0.9695896344520989,0.2010477790064394,0.029587935029671407,0.0,14.115457297806714,0.01485514547675848,1,,,64,0.5026484777738095,0.2010477790064394,14.115457297806714,1.1961237103048894,0,,,,,0,,,,,none,medium,low,light,nominal,weak,weak,slow,True
9528,m298pref_a020,91,False,True,1.037633890098579,0.3993352981563139,1496.6628418533007,1.0321812702436557,1.0058233719640486,-0.11929932692396372,1.3952910779698249,1.3168215455125831,1.1925297418129495,1.0761462969914308,1.0761462969914308,38,True,True,aes_feasible,False,True,5.499433854651221,1.3651667985169964,4.134267056134224,86.2563892138945,0.9478724089438956,0.9829414229059273,2.839014413780859,0.28158078820761717,0.04881065924462561,0.0,13.173320496367888,0.019670842215418816,1,,,91,0.9829414229059273,0.28158078820761717,13.173320496367888,0.9478724089438956,0,,,,,0,,,,,none,high,low,nominal,rear,strong,strong,nominal,True
9529,m298pref_a020,67,False,True,1.1212414770341304,0.3475536980075736,1724.7155277456395,1.1894589846521653,1.1197014767985631,-0.0153265029429841,1.3370412280872426,0.5594005820277896,0.7644030443940188,1.809216398542378,1.809216398542378,17,True,True,unavoidable,False,True,2.642325143797723,1.7753572943758829,0.8669678494218402,71.24247308427256,1.0633204937951128,0.9836277939703425,2.6206755989996466,0.23432944645719775,0.05509760474919389,0.0,10.81557965555273,0.028645288199186325,1,,,67,0.9836277939703425,0.23432944645719775,10.81557965555273,1.0633204937951128,0,,,,,0,,,,,none,high,low,heavy,nominal,weak,strong,slow,True
9530,m298pref_a020,63,False,True,0.4005652540728336,0.3328072537453728,1690.8650427111954,1.1661138225594452,1.2070409240015942,-0.04882935209940564,0.8576775145656117,1.2923068107693338,1.2707361457870783,0.9420627776281041,0.942062777628104,18,True,True,unavoidable,False,True,1.6293678445404767,1.4521460615258805,0.17722178301459612,77.93658300085373,1.2370886190611703,0.22648203085118912,0.42581742922690324,0.2256375234211171,0.06296815920316001,0.0,13.756242584922585,0.015113976784050465,1,,,63,0.22648203085118912,0.2256375234211171,13.756242584922585,1.2370886190611703,0,,,,,0,,,,,none,low,low,heavy,rear,strong,nominal,nominal,True
9531,m298pref_a020,58,False,True,1.0161804563851007,0.4691909766567505,1829.637422824154,1.26181891229252,1.0405453780997544,0.12737209716585474,1.2102083051113377,0.9462975996857925,0.9018874755010704,1.23304823487394,1.23304823487394,29,True,True,unavoidable,False,True,2.4169929707096176,1.9706511280251635,0.4463418426844541,72.87177101425738,1.2564098450734031,0.4071298842695647,1.143542633379795,0.04216329337581584,0.031758722488853766,0.0,13.628152943885425,0.022848445922136307,1,,,58,0.4071298842695647,0.04216329337581584,13.628152943885425,1.2564098450734031,0,,,,,0,,,,,none,high,medium,heavy,front,nominal,strong,slow,True
9532,m298pref_a020,119,False,True,0.8000107606493485,0.2542176950400973,1588.2017644135694,1.0953115616645306,0.814847415836579,0.12349520392270419,1.410399598059279,0.8393337911764354,0.9797639140053901,1.4462199287706872,1.4462199287706872,9,True,True,drift_required,False,True,8.933772994221455,1.9416542925017697,6.992118701719685,66.57340719950238,0.5594403966344739,3.4047175870861706,7.6074966160400805,0.1706824651052662,0.03929484406551819,0.0,10.081121027487153,0.020907646045088768,1,,,119,3.4047175870861706,0.1706824651052662,10.081121027487153,0.5594403966344739,0,,,,,0,,,,,none,high,low,heavy,front,weak,strong,slow,True
9533,m298pref_a020,99,False,True,1.085039483798662,0.35079644360406614,1825.194922294624,1.2587551188238786,0.8868065790123727,0.10042291482041832,1.0996811039436198,0.7756907663797188,0.9934335263390128,1.0911994252207968,1.0911994252207968,26,True,True,drift_required,False,True,5.115591111476225,1.7084805989281389,3.407110512548086,80.97850079185167,0.8179646544631483,2.072903879844638,5.40004231027995,0.15013793495287994,0.027301394279445994,0.0,10.525349166562249,0.02875223383307457,1,,,99,2.072903879844638,0.15013793495287994,10.525349166562249,0.8179646544631483,0,,,,,0,,,,,none,high,low,heavy,front,weak,nominal,nominal,True
9534,m298pref_a020,54,False,True,0.912150348531007,0.675714115753969,1422.3781230495742,0.9809504296893615,1.1729520124200632,-0.08245905969726763,1.2398023388386281,1.1105755326913056,0.6340017053965806,2.710047978465191,2.710047978465191,27,True,True,drift_required,False,True,2.404552503353526,1.632120017477499,0.7724324858760272,60.11776482464285,1.1132919411970899,1.163597378310725,2.40708663589583,0.27107037134794615,0.04143835669899521,0.0,12.392813501159093,0.02491377666592598,1,,,54,1.163597378310725,0.27107037134794615,12.392813501159093,1.1132919411970899,0,,,,,0,,,,,none,high,medium,nominal,rear,strong,strong,slow,True
9535,m298pref_a020,36,True,False,0.5418642261913483,0.6514386317789711,1345.346878038383,0.9278254331299193,1.0815136185373677,0.09652447510122197,0.6738050873201931,0.9640695437020113,1.0039776409149586,2.416704561617877,2.416704561617877,17,True,True,unavoidable,True,False,1.763627977889658,1.8915468586167115,-0.12791888072705349,3.9079079327997874,0.10855299813332743,0.26348173075699227,0.34826485133895346,0.21794554442993622,0.04079055141571297,0.0,12.44159288593162,0.02844224125146866,1,,,36,0.26348173075699227,0.21794554442993622,12.44159288593162,0.10855299813332743,0,,,,,0,,,,,none,medium,medium,light,front,nominal,weak,slow,False
9536,m298pref_a020,33,True,False,0.5760389855741188,0.7381132696208883,1322.7836244050673,0.9122645685552188,1.1217513640689458,-0.04640268763399136,1.261725746636222,0.8200262938219269,1.152844926427052,1.825432932510383,1.8254329325103833,23,True,True,unavoidable,True,False,1.5017130298171328,1.6493736300610382,-0.14766060024390537,4.707767246248011,0.14265961352266698,0.1995331055377604,0.3758758653244527,0.03320731817527828,0.025746026306575118,0.0,12.743362805957961,0.034128040075302124,1,,,33,0.1995331055377604,0.03320731817527828,12.743362805957961,0.14265961352266698,0,,,,,0,,,,,none,medium,medium,light,rear,weak,strong,slow,False
9537,m298pref_a020,68,False,True,1.1343545674698263,0.6129163039091037,1308.1949618661283,0.9022034219766403,1.1997735106981915,-0.012680925235688978,0.9792156306559838,0.6483565643573574,0.8486766628879747,1.1090467279029539,1.1090467279029539,35,True,True,drift_required,False,True,2.950759507798599,1.777326913470966,1.173432594327633,76.28498675815081,1.1218380405610413,0.8720655141069354,2.397268145243757,0.2569649988621616,0.061558338652033966,0.0,11.671787145072637,0.019716791808605194,1,,,68,0.8720655141069354,0.2569649988621616,11.671787145072637,1.1218380405610413,0,,,,,0,,,,,none,high,medium,light,nominal,weak,nominal,nominal,True
9538,m298pref_a020,72,False,True,0.7763286494349086,0.5046759786498052,1226.830987416499,0.8460903361493097,1.1736508255043314,0.08635071953220819,1.0419668924060117,1.2971035243713267,0.7415652732703736,2.417865942096065,2.417865942096065,21,True,True,drift_required,False,True,3.2499211054268238,1.5112017765371637,1.73871932888966,77.52539703537818,1.0767416254913635,0.5169326145140142,1.2563822983963746,0.253861287763942,0.016674553141369113,0.0,12.872848432615253,0.020066959783434868,1,,,72,0.5169326145140142,0.253861287763942,12.872848432615253,1.0767416254913635,0,,,,,0,,,,,none,medium,medium,light,front,strong,nominal,slow,True
9539,m298pref_a020,60,False,True,0.7920644401668309,0.6520280259360736,1573.6155723200636,1.0852521188414233,0.9013568065268364,0.13868128873891483,0.8805881769085897,1.1694915971361937,0.8928269156028572,1.1329292790529493,1.1329292790529493,30,True,True,drift_required,False,True,2.4407591786997833,1.8181856408133137,0.6225735378864696,66.54676356016387,1.1091127260027311,0.70747012753267,1.7605668798714547,0.28216312171281166,0.04936984685115876,0.0,12.136730649658992,0.02169947139918804,1,,,60,0.70747012753267,0.28216312171281166,12.136730649658992,1.1091127260027311,0,,,,,0,,,,,none,medium,medium,heavy,front,strong,nominal,nominal,True
9540,m298pref_a020,47,True,False,1.1266954544139025,0.37378415754003835,1205.5777249242944,0.8314329137408927,0.912834117694058,0.122425832497286,1.3253726350115618,1.2892407625918687,0.9642712859524554,0.8041970501273683,0.8041970501273683,36,True,True,unavoidable,True,False,1.3497755326189242,1.392455980424549,-0.042680447805624855,13.430921327132857,0.28576428355601824,0.40813047419004717,0.5031359400115605,0.26143471068599045,0.033915205816733,0.0,13.095894927269628,0.024006271734833717,1,,,47,0.40813047419004717,0.26143471068599045,13.095894927269628,0.28576428355601824,0,,,,,0,,,,,none,high,low,light,front,strong,strong,fast,False
9541,m298pref_a020,73,False,True,1.1379160532600887,0.6587857689827691,1175.6298773211415,0.8107792257387183,1.1602909305314872,0.13577507159443547,1.1884522847940735,0.6156243846422824,0.8960562259225424,2.027918489744259,2.027918489744259,35,True,True,aes_feasible,False,True,5.159208210316461,1.8007872463729475,3.358420963943513,77.48801880616202,1.0614797096734523,1.2065390901501638,2.824658115709461,0.30163075205906115,0.03575739665297563,0.0,15.155828594052913,0.019125210121273994,1,,,73,1.2065390901501638,0.30163075205906115,15.155828594052913,1.0614797096734523,0,,,,,0,,,,,none,high,medium,light,front,weak,strong,slow,True
9542,m298pref_a020,56,False,True,1.0293604851385483,0.6622703067711562,1608.252077825461,1.1091393640175593,0.9937428635537194,0.05768863288920989,1.1101573399650535,1.0109281612687073,1.2471905708359252,0.5726600492006652,0.5726600492006652,16,True,True,unavoidable,False,True,2.4687108563129616,1.7978318185402666,0.670879037772695,61.93350711221905,1.1059554841467687,1.2612458633450159,2.996408411731302,0.18575576986438413,0.035941270891529285,0.0,10.694215260911506,0.02779136411845684,1,,,56,1.2612458633450159,0.18575576986438413,10.694215260911506,1.1059554841467687,0,,,,,0,,,,,none,high,medium,heavy,front,nominal,nominal,fast,True
9543,m298pref_a020,55,False,True,0.8784716027743873,0.7064180163153344,1582.899990166636,1.0916551656321627,1.2313219162346773,0.007903872148314672,0.893123857440939,1.2593129306865933,1.297893814448345,2.471569188050817,2.471569188050817,37,True,True,drift_required,False,True,2.813372229742793,1.7803773185174467,1.0329949112253463,67.39967272991572,1.2254485950893768,1.2545554724437376,2.241012847336485,0.04107564330072361,0.04847472622723434,0.0,14.470602743975098,0.020229991525411606,1,,,55,1.2545554724437376,0.04107564330072361,14.470602743975098,1.2254485950893768,0,,,,,0,,,,,none,high,medium,heavy,nominal,strong,nominal,slow,True
9544,m298pref_a020,116,False,True,0.9693457896576536,0.34670009051270606,1227.623906845749,0.8466371771349993,1.1939688258473624,0.0006798254085549349,0.8770182380363285,1.3031765334805887,0.6171460185952864,2.5619804263378896,2.5619804263378896,19,True,True,drift_required,False,True,6.577333036734664,1.5885358622190577,4.9887971745156054,47.52266410774026,0.40967813885982984,3.478217473727787,6.902489436755111,0.14094458823683123,0.09249471426354701,0.0,8.729685250539966,0.01797068491578102,1,,,116,3.478217473727787,0.14094458823683123,8.729685250539966,0.40967813885982984,0,,,,,0,,,,,none,high,low,light,nominal,strong,nominal,slow,True
9545,m298pref_a020,95,False,True,0.6198971505698847,0.4490603112552519,1176.8095207606032,0.811592772938347,0.9939981478755703,-0.04794141340489766,1.2148620012052482,0.8593636662478208,0.7035801285194564,1.8516590461372688,1.8516590461372688,27,True,True,aes_feasible,False,True,4.955316333647442,1.4657179967808327,3.4895983368666093,87.4759603557453,0.9207995826920558,1.4897093860435038,3.701359972276137,0.084488349608215,0.07066277005720369,0.0,10.193703747994007,0.017100051045417786,1,,,95,1.4897093860435038,0.084488349608215,10.193703747994007,0.9207995826920558,0,,,,,0,,,,,none,medium,low,light,rear,weak,strong,slow,True
9546,m298pref_a020,77,False,True,0.8130812321303102,0.5456725592321634,1222.4941485833099,0.8430994128160758,1.2491161021808612,-0.02897796350970827,1.207756845784564,1.3481287656888796,0.9579999057361592,1.527123491922492,1.527123491922492,27,True,True,drift_required,False,True,3.6566489253751095,1.7671726567717516,1.889476268603358,80.26596163813565,1.0424150862095538,1.0508089814235233,2.7423647917412097,0.19569116151663313,0.061583842041776186,0.0,10.972517721671515,0.020234623923897743,1,,,77,1.0508089814235233,0.19569116151663313,10.972517721671515,1.0424150862095538,0,,,,,0,,,,,none,high,medium,light,nominal,strong,strong,slow,True
9547,m298pref_a020,99,False,True,0.9618700739329533,0.3170542824649846,1749.9843441817286,1.2068857546080887,1.2497110249441679,0.06389982862447208,1.0427109220770825,1.0668043353810517,1.2053724157882528,1.9170122932707154,1.9170122932707157,9,True,True,drift_required,False,True,7.525401762108079,1.6803801785725858,5.845021583535494,45.738775188419694,0.4620078301860575,3.7961943903964945,7.732283824526043,0.09972005783770464,0.05757206298807605,0.0,10.053678130103293,0.025171134620904922,1,,,99,3.7961943903964945,0.09972005783770464,10.053678130103293,0.4620078301860575,0,,,,,0,,,,,none,high,low,heavy,front,strong,nominal,slow,True
9548,m298pref_a020,76,False,True,1.1395938985083103,0.44889032952950897,1528.2566948269816,1.0539701343634356,0.9062355638693397,-0.09384252924379166,0.9276295513383871,0.9328133513776973,0.6816889034728673,1.2412836936644922,1.2412836936644922,20,True,True,drift_required,False,True,4.553138902399516,1.7549158646821539,2.798223037717362,62.8878986443353,0.8274723505833592,1.8278205026524,4.430640394393421,0.29513619446780376,0.040083059199175784,0.0,11.963688854675496,0.02762504294514656,1,,,76,1.8278205026524,0.29513619446780376,11.963688854675496,0.8274723505833592,0,,,,,0,,,,,none,high,low,heavy,rear,nominal,nominal,slow,True
9549,m298pref_a020,65,False,True,1.0653269107097856,0.44842734588162747,1356.742259956125,0.9356843172111208,1.2537612258834403,0.048202948483323516,1.3703405378321314,1.0712066500122548,0.7598242139038841,0.981075578378819,0.981075578378819,37,True,True,unavoidable,False,True,2.498577003582762,1.9363009817083872,0.562276021874375,75.79058004932345,1.1660089238357454,0.7275992477821955,1.9169274530142673,0.07696234311593952,0.07998709906843357,0.0,10.863899073324522,0.026006828993558884,1,,,65,0.7275992477821955,0.07696234311593952,10.863899073324522,1.1660089238357454,0,,,,,0,,,,,none,high,low,light,front,strong,strong,nominal,True
9550,m298pref_a020,65,False,True,0.5978136663198397,0.6707557941526177,1342.9621062151743,0.9261807629070168,1.1261956640630013,0.12749776043806205,0.9589393051030355,1.2235086094366645,1.1958467332107,0.9178554850635616,0.9178554850635616,40,True,True,drift_required,False,True,2.8683042973539044,1.4714181207221866,1.3968861766317178,76.90604957988896,1.1831699935367532,0.7114198216213261,1.4998633239186319,0.17574117087906518,0.04937024971384478,0.0,13.661660111470626,0.020008517429232597,1,,,65,0.7114198216213261,0.17574117087906518,13.661660111470626,1.1831699935367532,0,,,,,0,,,,,none,medium,medium,light,front,strong,nominal,nominal,True
9551,m298pref_a020,102,False,True,0.7374008000351153,0.42642429974554436,1834.0226164737694,1.2648431837750134,1.155996544739684,-0.11129028663474694,0.9742155562113788,0.7802992199602663,0.8762040832084649,1.9167392306466537,1.9167392306466537,33,True,True,aes_feasible,False,True,6.250843722854818,1.9902178648499609,4.2606258580048575,100.6434413780472,0.9867004056671295,0.874968011066991,2.579515047387403,0.16650092137781633,0.061109095532427674,0.0,12.30301022046431,0.0161411315202713,1,,,102,0.874968011066991,0.16650092137781633,12.30301022046431,0.9867004056671295,0,,,,,0,,,,,none,medium,low,heavy,rear,weak,nominal,slow,True
9552,m298pref_a020,100,False,True,1.0251712454894735,0.3648281911681945,1755.4633381086403,1.2106643711094072,1.0148059261127529,-0.05706025085181565,1.2436194370932747,1.0483203181790646,0.8073613956752073,1.4071260123368923,1.4071260123368923,18,True,True,drift_required,False,True,7.110233040638373,1.5275093758684235,5.582723664769949,47.16240038618946,0.4716240038618946,3.6985563946994318,7.378669663775504,0.11371782177358038,0.07345162993306051,0.0,9.820865644777179,0.02136504463851452,1,,,100,3.6985563946994318,0.11371782177358038,9.820865644777179,0.4716240038618946,0,,,,,0,,,,,none,high,low,heavy,rear,nominal,strong,slow,True
9553,m298pref_a020,56,False,True,0.31051495306732924,0.657205463526733,1488.885967966861,1.0268179089426628,0.8732355489788711,-0.07629082364583684,1.2341246482341055,0.6051976746158191,0.885792869767674,1.5384569092884341,1.538456909288434,37,True,True,drift_required,False,True,2.6533494965194904,2.0292038627719555,0.6241456337475348,66.27384264764692,1.1834614758508377,0.9117288749336928,1.6849838481767847,0.2503746854028651,0.10275217607126022,0.0,13.29312927311989,0.024811575189232826,1,,,56,0.9117288749336928,0.2503746854028651,13.29312927311989,1.1834614758508377,0,,,,,0,,,,,none,low,medium,nominal,rear,weak,strong,slow,True
9554,m298pref_a020,67,False,True,0.5386630136204618,0.35683050723957366,1683.4692002937431,1.161013241581892,1.1510817564734417,0.07176183178729989,1.1195841673650204,1.0849182057526603,0.6092993114358575,2.5149442310302916,2.5149442310302916,29,True,True,unavoidable,False,True,2.596629929951598,1.7643508509984556,0.8322790789531425,79.3703249747569,1.1846317160411477,0.4922624507568516,1.127279734263567,0.10277233814869098,0.024340572034212974,0.0,12.374547247722585,0.015008453279733658,1,,,67,0.4922624507568516,0.10277233814869098,12.374547247722585,1.1846317160411477,0,,,,,0,,,,,none,medium,low,heavy,front,strong,nominal,slow,True
9555,m298pref_a020,57,False,True,0.8628543068986263,0.6635255355442448,1747.6738038937574,1.205292278547419,1.282978830370475,0.12752461537659276,1.3054035019887258,1.1449496191207573,0.8024142636500883,1.9134395839095928,1.9134395839095926,40,True,True,drift_required,False,True,2.724381977633051,1.8236493753974035,0.9007326022356477,66.55937190859872,1.1677082790982232,0.8082108978212456,1.750445959555016,0.11743503502098888,0.0872183260189736,0.0,13.215114524743711,0.025456195697188377,1,,,57,0.8082108978212456,0.11743503502098888,13.215114524743711,1.1677082790982232,0,,,,,0,,,,,none,high,medium,heavy,front,strong,strong,slow,True
9556,m298pref_a020,103,False,True,1.1165422124426494,0.3902347566081842,1457.0566117106005,1.0048666287659314,0.9769899727475247,-0.10492117864017336,1.3376625301442466,1.130926510552762,1.1233909138135383,0.9106722041614359,0.9106722041614359,21,True,True,drift_required,False,True,7.429809013138789,1.9340852542221487,5.4957237589166406,62.782280727945405,0.6095367060965573,3.3663878443552866,7.318040579605501,0.062441930141385875,0.08974116874567688,0.0,10.488664552490052,0.025005057454109192,1,,,103,3.3663878443552866,0.062441930141385875,10.488664552490052,0.6095367060965573,0,,,,,0,,,,,none,high,low,nominal,rear,strong,strong,nominal,True
9557,m298pref_a020,38,True,False,0.4485116947744147,0.7032126574372006,1680.1789249756785,1.158744086190123,0.8699921046488666,0.030020682635524265,0.742760675986232,0.8131824937954615,0.8432540216911842,1.831792740832885,1.8317927408328851,20,True,True,unavoidable,True,False,1.8688057698236984,1.9011317103480465,-0.03232594052434812,6.310745541324842,0.16607225108749582,0.2646949764644076,0.5688092339151609,0.2124808561363062,0.13286994713351008,0.0,11.837777104607428,0.025806376710534096,1,,,38,0.2646949764644076,0.2124808561363062,11.837777104607428,0.16607225108749582,0,,,,,0,,,,,none,low,medium,heavy,nominal,weak,weak,slow,False
9558,m298pref_a020,35,True,False,0.8135269996246313,0.7469025984317452,1755.403925753722,1.2106233970715323,1.0527567786944163,-0.07424129912030009,1.3062901134038385,0.552679792228929,1.1834176743833762,2.405336092616619,2.405336092616619,26,True,True,unavoidable,True,False,1.632148426084992,1.6753275202054883,-0.04317909412049614,5.9544463322842915,0.17012703806526547,0.3753138833081433,0.8178085229813874,0.039373954781438895,0.02040936491218221,0.0,13.121624532332028,0.027808792889118195,1,,,35,0.3753138833081433,0.039373954781438895,13.121624532332028,0.17012703806526547,0,,,,,0,,,,,none,high,medium,heavy,rear,weak,strong,slow,False
9559,m298pref_a020,91,False,True,1.0710698042720597,0.2612313197071711,1246.3715535446227,0.8595665886514638,0.954976215227891,-0.09728121306002158,1.2758915413708811,0.7532657905547844,1.1868293708823416,1.355229926141539,1.355229926141539,23,True,True,drift_required,False,True,7.0061603611425,1.3859154891995087,5.620244871942992,99.95164805274321,1.098369758821354,1.587549402677261,4.115093849789886,0.04859903910841682,0.05077395997065661,0.0,14.084041347984805,0.018448881804943085,1,,,91,1.587549402677261,0.04859903910841682,14.084041347984805,1.098369758821354,0,,,,,0,,,,,none,high,low,light,rear,weak,strong,slow,True
