atlas_cell_id,role_family,candidate_group,parameter_bin,hidden_dynamics_bucket,sampled_obstacle_label_scope,reset_attempt_id,reset_seed_index,eval_seed,effective_env_config_path,environment_load_attempted,environment_reset_attempted,reset_success,observation_length,expected_observation_length,observation_dimension_matches_expected,observation_finite,obstacle_initialized,obstacle_label,initial_mu,mu,mass_scale,tire_stiffness_scale,brake_scale,steer_tau_scale,drive_tau_scale,speed_ref,obstacle_distance,obstacle_lateral_offset,obstacle_half_width,obstacle_threshold_score,environment_step_count,policy_action_executed,environment_rollout_started,measured_rollout_started,repair_execution_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,active_config_overwritten,actor_input_contract_changed,ranking_admissible,winner_selected,paper_level_claim_made,finite_window_vs_gru_conclusion_made,level3_self_id_claim_made,scenario_redesign_executed_claim_made,training_repair_success_claim_made,current_sim_verdict_claim_made,failure_type,failure_reason
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_001,1,246841,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,True,72,72,True,True,True,aes_feasible,0.30417749362177016,0.30417749362177016,1.1405778645981177,1.0419832923343821,1.1318160930646444,0.8752680368121875,0.8752680368121876,9.419167896094532,15.897114528927967,0.11199840513373305,0.5804584001307438,0.0025246916228346596,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_002,2,246842,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,False,0,72,False,False,False,,,,,,,,,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,scenario_sampling_failure,RuntimeError:failed to sample an obstacle scenario matching the configured filters
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_003,3,246843,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,True,72,72,True,True,True,aes_feasible,0.3329815584015976,0.3329815584015976,0.8523917697038474,0.6848208027492049,1.0446894363614125,1.1996509783404443,1.1996509783404443,9.887222342856088,16.18272031477861,-0.6981084027623115,0.5079885320578158,0.07591506509154008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_004,4,246844,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,True,72,72,True,True,True,aes_feasible,0.38834926540359815,0.38834926540359815,1.08352623140486,0.909987793510173,1.0312805317142257,1.0960982376102408,1.0960982376102408,10.866685850034715,17.15397147788564,-0.07505808135811787,0.5679819834754445,0.1276338343254973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_005,5,246845,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,True,72,72,True,True,True,aes_feasible,0.46735005573411786,0.46735005573411786,0.8846784535383887,0.9175940577410727,0.9257032106833805,1.4676728749271302,1.4676728749271302,11.268336309943535,15.634179102414947,0.25874464094831295,0.6424879443076371,0.0059039445710511495,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_006,6,246846,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,True,72,72,True,True,True,aes_feasible,0.4095150306806547,0.4095150306806547,1.0182440728747082,0.8124760645011941,0.8193473598489712,1.4268033233726536,1.4268033233726536,10.322438247500436,14.5777734717067,0.6060664747497579,0.47918900157638256,0.0020199662897547625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
stable_aes_low_mu_near,R1_aeb_infeasible_stable_aes,stable_aes_support,aes_low_mu_near,low_mu,aes_feasible,stable_aes_low_mu_near_seed_007,7,246847,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/stable_aes_low_mu_near.json,True,True,False,0,72,False,False,False,,,,,,,,,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,scenario_sampling_failure,RuntimeError:failed to sample an obstacle scenario matching the configured filters
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_000,0,246848,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,14.91480322022161,12.443783600286002,-0.05835988845722184,0.7835547516882582,0.31681904347114637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_001,1,246849,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,15.31513096527791,11.911418969115566,-0.28888751561127424,1.0036671621727677,0.030006625204727008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_002,2,246850,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,16.31620479481154,15.698225065050735,-0.912860756955749,0.8151969402879953,0.1483206381393625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_003,3,246851,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,17.19941205168331,17.259411610433702,0.04111549613566989,1.221050795993912,0.2288272410789428,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_004,4,246852,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,12.703643179806528,10.439273985202092,0.54949021262789,1.1720343393323636,0.06822685913254169,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_005,5,246853,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,False,0,72,False,False,False,,,,,,,,,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,scenario_sampling_failure,RuntimeError:failed to sample an obstacle scenario matching the configured filters
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_006,6,246854,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,13.238949029185836,10.936338180800186,0.2777373943698134,0.9120684547794675,0.2123535797761623,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_nominal,R2_handling_limit_drift_capable_avoidance,handling_limit_guardrail,drift_required_nominal,nominal,drift_required,drift_required_nominal_seed_007,7,246855,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_nominal.json,True,True,True,72,72,True,True,True,drift_required,0.9,0.9,1.0,1.0,1.0,1.0,1.0,12.686087958156474,10.105615031381529,-0.10705140266456326,0.8093686175710274,0.18497965841620245,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_000,0,246856,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.8289446920929198,0.8289446920929198,1.0537429696570384,0.924241686340782,0.924472506318367,0.822731630622087,0.822731630622087,18.42369721127261,19.611351566894804,-0.4922573905662997,1.302232034448803,0.22670045828320895,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_001,1,246857,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.9762833330549754,0.9762833330549754,1.1444958510885161,1.0244768380726292,0.9648053561161588,0.9266173519358555,0.9266173519358555,14.37178519886443,12.04560716817582,-0.7102351236635829,0.7622136371058258,0.2799646076888811,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_002,2,246858,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,1.073757251837465,1.073757251837465,1.1852827302642315,0.839232090625873,1.0345248046562627,0.9297292211797511,0.929729221179751,18.579217491022106,16.60389829399909,-0.25279476595558137,0.9312185444418268,0.17104354593452353,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_003,3,246859,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.4328760464368394,0.4328760464368394,1.163560849063968,1.0486451905509824,1.089231579322694,0.904133519611195,0.9041335196111949,13.85683149372733,19.175043287421545,0.1103491054511645,1.2601443510558603,0.30587753458367384,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_004,4,246860,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.7028110345241046,0.7028110345241046,0.9942306904083437,1.025174082943045,1.1198936081947855,1.1552601989912616,1.1552601989912616,17.043489831397306,20.613152793496244,0.4374463074881145,1.2168545679902745,0.1237094082122829,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_005,5,246861,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.5263245114087602,0.5263245114087602,1.1785602439690082,0.7832395291904053,0.879428435196366,1.6329582258612865,1.6329582258612865,17.45184161440715,18.602693777342,-0.4408516204779962,0.9988170752504679,0.1339439312011589,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_006,6,246862,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,1.0234142673775883,1.0234142673775883,1.1053496339248512,1.0951535869149656,1.0073986612896222,1.3768709549975304,1.3768709549975304,18.595009060786108,15.678821255360607,-0.09339653072617504,1.1317628607204293,0.30094535025336083,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_late_boundary,R3_recovery_after_limit,handling_limit_guardrail,drift_required_late_boundary,mixed,drift_required,drift_required_late_boundary_seed_007,7,246863,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_late_boundary.json,True,True,True,72,72,True,True,True,drift_required,0.2605674594330942,0.2605674594330942,0.9694981127022779,1.2283549555702375,1.0174336859611044,0.7902989089639416,0.7902989089639416,17.019980671564184,23.897382529166435,-1.1016491370878345,0.9314699965107563,0.004804191606506688,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_000,0,246864,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.38618270180340647,0.38618270180340647,0.9344141316131805,1.1509438868976787,0.8146237026921092,1.494906468418666,1.494906468418666,9.022926593315905,10.82692226608312,0.42317101537473967,0.9456604518433962,0.08045067871740862,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_001,1,246865,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.4421120403289227,0.4421120403289227,0.9826629428663797,0.9878889748714113,0.8214271450933779,1.0813512934270788,1.0813512934270788,14.846249329975215,18.011342537488865,-0.8511609104707425,1.1029142004201098,0.17807026328238762,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_002,2,246866,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.30371371281536275,0.30371371281536275,0.9789479951747979,0.7839271674235697,0.9677363533917709,1.3935009691448776,1.3935009691448776,11.762489514025507,23.124136085058666,-1.0795598303639178,1.2588423162094462,0.01654484994905934,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_003,3,246867,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.3068845598203041,0.3068845598203041,0.8686494616033533,1.18227593680857,0.9464537417006823,1.5294947040787148,1.5294947040787148,14.537444024112412,19.747978431716785,-0.6736779058036841,0.9152132673949461,0.11621535231193442,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_004,4,246868,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.47871500074317136,0.47871500074317136,1.166282526724934,0.970683573139778,0.8796219310142597,1.714897178860781,1.714897178860781,11.661472534556454,14.253489100398035,-0.9659950687937835,1.2000513047365071,0.24236737124949478,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_005,5,246869,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.4465205454663413,0.4465205454663413,1.1497456505265715,0.9400646328173317,0.8468345319655217,1.668108452984724,1.668108452984724,14.097245207116252,20.00994328953732,0.7053595744450689,0.980970249270974,0.15022643834981214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_006,6,246870,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.3283432351652617,0.3283432351652617,1.1447109817026107,0.9740037092053622,1.0869599654130342,0.9443396035043353,0.9443396035043353,11.689075540932274,18.96875485388589,-0.7861693066696249,1.232038720573204,0.2675749199131009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
drift_required_low_mu,R5_hidden_dynamics_robustness,handling_limit_guardrail,drift_required_low_mu,low_mu,drift_required,drift_required_low_mu_seed_007,7,246871,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/drift_required_low_mu.json,True,True,True,72,72,True,True,True,drift_required,0.3390976585226392,0.3390976585226392,0.9577571366183333,0.891546795311468,0.9773497350252742,1.2701566613661484,1.2701566613661484,10.561303596040089,15.62505622034945,-0.6489036071662317,1.0595667625115925,0.3233002150342512,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_000,0,246872,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.7015593403433407,0.7015593403433407,1.0663814972083105,1.3214370062305933,0.9359489907481138,1.286519516574539,1.286519516574539,16.15948215813561,9.96299700130428,-0.791470676800687,1.2602808244134382,0.5480787247857805,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_001,1,246873,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.9275990549571899,0.9275990549571899,0.9531707612855316,1.258168619317842,0.803089308235645,1.7250607376051514,1.7250607376051514,12.507882477624024,6.387066454992427,0.10284696875113042,1.4563422327417996,0.6203621602262432,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_002,2,246874,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.6827032122351945,0.6827032122351945,0.9271490880335435,1.0508181214421561,1.0037467705155512,0.9503888305483843,0.9503888305483843,13.730489335753346,8.571499505872143,0.042321765094598174,1.1024463294129132,0.5182275662045037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_003,3,246875,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.733135428432871,0.733135428432871,1.0198419728703636,0.9650999881429906,1.0583085703852717,1.2351528518295427,1.2351528518295427,13.432343971404007,10.810104171360633,-0.6026957537918851,0.9905268379411976,0.09624707675061102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_004,4,246876,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,1.0152955629407714,1.0152955629407714,1.1758122092215748,0.8363065282088815,0.9845811184157556,1.7065003522997024,1.7065003522997026,16.869796727597468,9.486340341774472,-0.5063472789503747,1.280299822330824,0.46033537886817516,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_005,5,246877,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.8964688424241971,0.8964688424241971,0.9753941029484183,1.3055558266924,0.8887661513000147,1.715017906264325,1.715017906264325,17.1506032313703,10.04426795765971,0.05927616616449515,1.037315592584983,0.4270144517462058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_006,6,246878,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.7475093238106241,0.7475093238106241,0.8567671730233467,0.7623167020683153,0.8290336529785169,1.6154080232697097,1.6154080232697094,14.198076675971185,8.986942557434974,0.3812532408195297,1.4105115766316838,0.5216851932680006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_close,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_close,mixed,unavoidable,unavoidable_close_seed_007,7,246879,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_close.json,True,True,True,72,72,True,True,True,unavoidable,0.5756374172804337,0.5756374172804337,1.1906257162606668,1.2381178568706024,0.9611021464905019,0.8687378808871691,0.8687378808871691,14.293062114445682,9.926133092710305,0.09383402873903524,1.44680744375838,0.5626851429608516,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_000,0,246880,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,1.1275182784643256,1.1275182784643256,1.0613385727520561,0.9966332448271054,0.8454510340872109,0.8333663952660747,0.8333663952660747,21.851526838696024,13.353373854410734,-0.39660944357842043,1.176752135286264,0.2613884816149935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_001,1,246881,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,0.45143045956266575,0.45143045956266575,1.1288363410481699,1.3074607195785308,0.9392324781798043,1.4331904878053872,1.4331904878053872,20.37489114033485,9.300621929840416,0.3232887194764795,0.9933652013302449,0.8211984683189096,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_002,2,246882,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,1.0962617924959437,1.0962617924959437,0.9887844686601963,1.17945590315678,0.888960763192077,1.0774023760853275,1.0774023760853275,21.02061595910358,8.620626970564679,-0.27050760323306733,1.3332855398442653,0.6965585525361119,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_003,3,246883,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,0.39251863376614715,0.39251863376614715,1.0751441946316316,1.0206286969685163,1.0168591327519567,1.356681677548441,1.356681677548441,17.980031905027154,18.16887884228386,-0.7832829002207569,1.1487627385665933,0.28853357647140393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_004,4,246884,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,0.3831773064700279,0.3831773064700279,1.0050884842792893,1.3275900936788996,1.1095394606606366,1.1185002774845096,1.1185002774845094,21.411052175476087,19.811992755868808,-0.13083548540532508,1.0471993919988336,0.39130965868266304,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_005,5,246885,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,0.9280326054779585,0.9280326054779585,1.116751628600605,1.203331616161681,1.0389389590306668,1.378822234622467,1.378822234622467,21.664662599231853,9.90008203507058,0.04855154375400339,0.8716441769135976,0.609986413991744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
unavoidable_high_speed,R4_unavoidable_mitigation,mitigation_guardrail,unavoidable_high_speed,mixed,unavoidable,unavoidable_high_speed_seed_006,6,246886,runs/m2468_paper_route_current_sim_dual_axis_scenario_distribution_support_atlas/effective_env_configs/unavoidable_high_speed.json,True,True,True,72,72,True,True,True,unavoidable,0.4965215822542264,0.4965215822542264,0.8852830829250418,0.7609213388583305,0.9262370013646024,1.434887623634685,1.434887623634685,21.885768968056038,13.437984059698309,-0.19492488472794278,1.222901894040692,0.6778895154894798,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
