task_source_id,profile_name,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,success_profile_count,profiles_with_success,success_source_count,sources_with_success,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
m2063-osd-osd_v0_0190_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.2541104454517965,6.932224631613266,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0190_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.493025186340843,15.35307057532702,54.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0190_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.030723124272260982,24.32151711653124,51.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0190_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.2742733343016348,4.55755676875021,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0191_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12589777511415723,11.358137835994203,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0191_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.168586487517572,12.016721183035282,40.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0191_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10222256841743782,13.21568707217913,43.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0191_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07397524657700605,5.962601804903418,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0191_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06098886410198556,21.198892960766464,50.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0192_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04536700693648221,-3.1552166401241095,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0192_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04573741765461081,-8.143734659588155,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0192_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.045673140689765246,21.7609603624648,46.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0192_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1312950224548084,0.04180130321444864,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0192_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.008891833673418725,-6.792912254570503,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0193_t4,L0_current_masked,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.03943117204208235,87.3945513286128,85.0,1,L0_current_masked,1,m2063-osd-osd_v0_0193_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0193_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12181265932033392,1.3900030306592868,48.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0193_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,3.147599886615324,22.09241391367864,54.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0193_t4,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.445270492693494,96.46233370739532,67.0,1,L3_online_gru,1,m2063-osd-osd_v0_0193_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0193_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.24768412769501236,9.431595972871506,43.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0194_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11038300037975124,-25.728517005157666,6.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0194_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12360585618107289,-22.311025916219755,10.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0194_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.039126522454754564,-30.92269424710956,2.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0194_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14183622531173556,-0.8468462208079188,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0194_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09372994413305191,-20.006344335939666,12.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0195_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.006535253457810031,2.310107649477658,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0195_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07921391659886634,19.426747652057273,50.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0195_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.020646613369823763,5.7101302765473605,42.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0195_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15308469292630278,3.3576338649973216,34.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0195_t4,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.008444812218772135,92.93494003959181,55.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0195_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0196_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.05838678610454484,27.005523178027453,73.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0196_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08275619071885165,-3.3850229904407634,52.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0196_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.20383428626666733,19.542635952214923,52.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0196_t4,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.44543707497063045,64.76224169611032,54.0,1,L3_online_gru,1,m2063-osd-osd_v0_0196_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0196_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1571946070196979,4.079149070994966,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0197_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12080836029616027,-2.8529262381463028,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0197_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11377223550174165,-2.822849849974645,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0197_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15726474723691486,-4.717754396706187,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0197_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.028500974957873515,-8.923276598348671,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0197_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0047523075231001854,4.108419509877695,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0198_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1362470691729165,-9.778750632350796,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0198_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12959567510189718,-9.859616214744296,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0198_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.006418534708635626,-10.733450103959164,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0198_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.01405552864905446,-3.7420802652710883,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0198_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03996102598934037,-0.4912390665706745,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0199_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.035942301361095996,6.063048875913552,41.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0199_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.19518275382673655,27.083088067154947,62.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0199_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,4.679068748691337,26.509881239471667,62.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0199_t4,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.7196410112091407,91.4097137963449,77.0,1,L3_online_gru,1,m2063-osd-osd_v0_0199_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0199_t4,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.45617423483844544,97.52085666388135,76.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0199_t4,True,1,0,0,0,0,1
m2063-osd-osd_v0_0200_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10511701106069404,-9.0252769199063,21.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0200_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11816388998120297,13.565205045564,44.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0200_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1219951333057423,-18.126811402548277,14.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0200_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11607865633734371,-25.2971129832304,7.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0200_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.021514931169414275,7.3624253111612,34.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0201_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1301488117190326,6.354669243212065,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0201_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.01425245776127082,0.02678662953087496,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0201_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.005077554753941893,-3.165240570180977,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0201_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08052264480864091,2.5463576299211432,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0201_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1413010724228656,3.0572878156944654,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0202_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.137362940654711,5.1501302001290235,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0202_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.21492034878868216,2.4242144552752976,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0202_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.2293879137475292,-3.947825048288383,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0202_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10001922173115041,0.08045622098897098,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0202_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08664669963169214,1.8442974813510293,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0203_t4,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14636226779074013,8.90583163279403,40.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0203_t4,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.051252242657209734,5.436591363849107,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0203_t4,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13721069070308767,16.72168613376599,43.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0203_t4,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0596664271366627,5.144307063803378,37.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0203_t4,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04256987203108831,18.2732911527136,46.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0204_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.006914602074822751,-1.8203152435946635,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0204_t5,L1_one_step,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.08221175374235257,87.06734571784652,71.0,1,L1_one_step,1,m2063-osd-osd_v0_0204_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0204_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.443128169315023,15.24060625519587,53.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0204_t5,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.4787201180400569,88.12889601037881,62.0,1,L3_online_gru,1,m2063-osd-osd_v0_0204_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0204_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.017639978298531922,27.303941501366857,59.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0205_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.05999870691405884,-12.867852060799553,19.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0205_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.02119434303268397,-13.469973230525504,18.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0205_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10243217375542168,-17.89775080088488,14.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0205_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08748990615940899,-8.456531945135605,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0205_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.01414969153627288,-12.463951170246208,18.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0206_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.00749922803731895,7.217990073719086,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0206_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.01394905195283358,-0.5875957841232413,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0206_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15622559204071873,5.622771538735016,34.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0206_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04692873620349247,8.186532812209133,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0206_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1598334948824809,4.05072836787642,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0207_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.16055749360470162,5.9727117881794385,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0207_t5,L1_one_step,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.02530176550772878,73.44516398756059,59.0,1,L1_one_step,1,m2063-osd-osd_v0_0207_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0207_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.19901065686053965,16.75039827579279,49.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0207_t5,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.8681125420437916,120.70808148052217,81.0,1,L3_online_gru,1,m2063-osd-osd_v0_0207_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0207_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0854166911573051,30.99564790711129,57.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0208_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03892131766982021,-8.809675552048706,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0208_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.18039467059948455,-1.3081122309233848,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0208_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.02641605921677259,-1.157448234732776,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0208_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12438432855452874,-2.7272767977314594,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0208_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.034423413053984664,-7.976727613954903,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0209_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.016929035581229934,-3.0394649667248217,28.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0209_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.20619222461978004,-7.098016024983121,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0209_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.02036323027916298,-2.4304120127267517,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0209_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09659560939207612,-5.832391202742464,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0209_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.040464152325893954,-1.731088714399739,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0210_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.010760111836224384,42.86546417749186,78.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0210_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06119483421361882,14.675308943821832,47.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0210_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.0202331351632994,18.647397613421248,54.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0210_t5,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0947388255734514,101.07265424637396,72.0,1,L3_online_gru,1,m2063-osd-osd_v0_0210_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0210_t5,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.12941369792979174,84.76188901426929,90.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0210_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0211_t5,L0_current_masked,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.19905347309605692,85.71842137606555,56.0,1,L0_current_masked,1,m2063-osd-osd_v0_0211_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0211_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12704388355199514,-12.19906167764631,19.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0211_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04548739644663957,-6.377453853279956,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0211_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.044747781200745296,7.618229146427158,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0211_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0861130432115933,-6.582168961098674,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0212_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0853765103449402,-4.869980450671026,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0212_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06254415702185678,2.223395109574902,34.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0212_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04991413088632379,5.382451101010588,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0212_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08128305015382242,0.23355150889256748,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0212_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.16107624397640152,0.17061504466916233,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0213_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0775525902353662,0.22190736840782677,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0213_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06528234701093982,3.1833611120936283,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0213_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,0.9042344573517913,13.337451754589456,49.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0213_t5,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.1919332434069443,76.56603150569273,63.0,1,L3_online_gru,1,m2063-osd-osd_v0_0213_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0213_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03612781126029674,-0.4439458374248275,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0214_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12809115565719065,10.513476404260658,41.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0214_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07269333717317616,6.610815069284008,33.0,0,,0,,True,0,1,0,0,1,0
