protocol_version,milestone_id,run_id,row_id,evidence_layer,surface_id,scenario_role,fixture_id,seed,subject_id,checkpoint_path,actor_contract_id,observation_shape,action_shape,actor_encoder,action_horizon,actor_input_leak_flags,reset_status,backend_status,episode_started,episode_completed,step_count,terminal_status,action_finite,action_within_bounds,collision_event,obstacle_passed_event,road_departure_event,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,maximum_abs_lateral_velocity,maximum_abs_yaw_rate,maximum_abs_lateral_position,final_abs_lateral_velocity,final_abs_yaw_rate,recovery_time_proxy_s,steering_saturation_fraction,throttle_saturation_fraction,brake_saturation_fraction,command_delta_l1_mean,simultaneous_throttle_brake_fraction,collision_speed_proxy,impact_angle_proxy,severity_proxy,mitigation_delta_against_reference,metric_completeness_flags,diagnostic_only_no_ranking_claim,claim_scope,forbidden_interpretation,source_artifact,attempted_row_retained,seed_panel_id,seed_index,base_fixture_id,fresh_seed_variant_digest,mitigation_reference_subject,mitigation_reference_seed,denominator_gap_reason,ranking_or_winner_field_emitted,dynamics_axis_id,dynamics_axis_family,axis_index,source_only_fault_axis_applied,delay_noise_diagnostic_metadata_only
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,266100,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,5.481932039552405,-1.3439927137433032,-1.3439927137433032,0.6763725079216465,0.4724628142343923,3.723146434839337,0.6454755561356332,0.4436879109315196,0.0,1.0,1.0,1.0,0.001991270463677901,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,hf0_four_wheel_drift_required_recovery_fixture,35d098162b06d108,straight_full_brake_open_loop,266100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,266100,m2537_mitigation_preserving_policy,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,5.481931957226082,-1.3439936783882072,-1.3439936783882072,0.6763727549996582,0.4724629941859152,3.723147409194826,0.6454758149619866,0.4436881085905291,0.0,1.0,1.0,1.0,0.0019912764995912964,0.975,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,hf0_four_wheel_drift_required_recovery_fixture,35d098162b06d108,straight_full_brake_open_loop,266100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,266100,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,3.150923149160872,1.2405243902014522,1.2405243902014522,0.4841156460063375,0.18645031215201727,1.2008277941963068,6.0246169769520496e-05,0.00040759255002755207,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,hf0_four_wheel_drift_required_recovery_fixture,35d098162b06d108,straight_full_brake_open_loop,266100,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,266100,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.317509651498177,1.1166154275162992,1.1166154275162992,0.4912433493065065,0.1857943369864002,1.5109047106764044,6.373289280124461e-07,2.0931592795442296e-06,0.06,1.0,1.0,1.0,0.0,0.0,10.240720642386405,2.0949752331236e-06,3.2509220737881748,3.2509220737881748,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,hf0_four_wheel_drift_required_recovery_fixture,7b44d482302311b4,straight_full_brake_open_loop,266100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,266100,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,5.393123123912788,-4.279190001303297,-4.279190001303297,0.5985263586551227,0.533107469202575,6.7566368432271435,0.5985263586551227,0.533107469202575,0.0,0.0,0.0,0.0,0.018265618742266787,1.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,hf0_four_wheel_drift_required_recovery_fixture,7b44d482302311b4,straight_full_brake_open_loop,266100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,266100,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,5.294800122417222,-0.8442973503705882,-0.8442973503705882,0.5846932307255429,0.4251705506392599,3.224069332056931,0.5222074094885766,0.365408811212771,0.0,1.0,1.0,1.0,0.0015089941930167283,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,hf0_four_wheel_drift_required_recovery_fixture,7b44d482302311b4,straight_full_brake_open_loop,266100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,266100,m2537_mitigation_preserving_policy,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,5.2947999921096605,-0.8442984836682506,-0.8442984836682506,0.5846932311805723,0.4251705719777839,3.224070475122622,0.5222079053764052,0.3654091558356661,0.0,1.0,1.0,1.0,0.0015090055103543438,0.975,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,hf0_four_wheel_drift_required_recovery_fixture,7b44d482302311b4,straight_full_brake_open_loop,266100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266100_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,266100,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,3.551992210691826,1.2328263861386926,1.2328263861386926,0.4923940800271782,0.18636003123534775,1.1945094145457447,7.379621302369274e-08,7.61863089332813e-07,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,hf0_four_wheel_drift_required_recovery_fixture,7b44d482302311b4,straight_full_brake_open_loop,266100,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,266101,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.9386710214911879,1.4392402471273011,1.4392402471273011,0.4860838834203385,0.14021526332633075,1.3930607811359446,3.200064191594448e-05,0.0001279801112932489,0.06,1.0,1.0,1.0,0.0,0.0,10.23843750916274,0.0001282997594910331,9.604742759617432,9.604742759617432,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,hf0_four_wheel_drift_required_recovery_fixture,cf011587f48d3a60,straight_full_brake_open_loop,266101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,266101,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,3.8261541308958136,-4.1998968181213625,-4.1998968181213625,0.7002151962037049,0.594613736074037,6.876536878999871,0.7002151962037049,0.594613736074037,0.0,0.0,0.0,0.0,0.017704484724923024,1.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,hf0_four_wheel_drift_required_recovery_fixture,cf011587f48d3a60,straight_full_brake_open_loop,266101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,266101,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,2.668636357610717,-1.0144904341828518,-1.0144904341828518,0.6877466045602812,0.4814695595594701,3.600649502491878,0.646702498709703,0.44352842261828973,0.0,1.0,1.0,1.0,0.0021258049373385273,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,hf0_four_wheel_drift_required_recovery_fixture,cf011587f48d3a60,straight_full_brake_open_loop,266101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,266101,m2537_mitigation_preserving_policy,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,2.6686364888614587,-1.0144913896415049,-1.0144913896415049,0.6877468433489731,0.48146973256026054,3.600650467108036,0.6467027554875304,0.44352861882268624,0.0,1.0,1.0,1.0,0.0021258094642735734,0.975,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,hf0_four_wheel_drift_required_recovery_fixture,cf011587f48d3a60,straight_full_brake_open_loop,266101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,266101,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,False,0.30930361344274804,1.5543726041003831,1.5543726041003831,0.48800952786451307,0.1412359665777006,1.0930948140706198,5.058041496173058e-06,8.483908630634375e-05,0.06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,hf0_four_wheel_drift_required_recovery_fixture,cf011587f48d3a60,straight_full_brake_open_loop,266101,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266101_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,266101,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.9272906260738086,1.4262192465861163,1.4262192465861163,0.4893520322196335,0.1439772398328537,1.4060540974583613,2.8188056544592022e-05,0.00012850606853788017,0.06,1.0,1.0,1.0,0.0,0.0,10.238619458065727,0.00012882277549938152,9.488464061914689,4.638409534386773,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,hf0_four_wheel_drift_required_recovery_fixture,6b7cbabbba5633de,straight_full_brake_open_loop,266101,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266101_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,266101,m1154_original_policy,runs/m1154_row15_promoted_unsafe_margin_projection_probe/checkpoints/alpha_0_05.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,3.7577669764795822,-4.380354663255217,-4.380354663255217,0.6270209750934573,0.5592660437036178,7.075624629893338,0.6270209750934573,0.5592660437036178,0.0,0.0,0.0,0.0,0.01725333481673387,1.0,0.0,0.0,0.0,-4.850054527527916,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,hf0_four_wheel_drift_required_recovery_fixture,6b7cbabbba5633de,straight_full_brake_open_loop,266101,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266101_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,266101,m2532_guarded_repair_policy,runs/m2532_engineering_controller_failure_surface_guarded_repair_execution/checkpoints/m2532_guarded_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,2.831102757604356,-1.9305409728952405,-1.9305409728952405,0.858317949402114,0.6116052453758828,4.532294568921022,0.858317949402114,0.6116052453758828,0.0,1.0,1.0,1.0,0.0016336833374409735,0.0,0.0,0.0,0.0,-4.850054527527916,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,hf0_four_wheel_drift_required_recovery_fixture,6b7cbabbba5633de,straight_full_brake_open_loop,266101,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266101_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,266101,m2537_mitigation_preserving_policy,runs/m2537_engineering_controller_failure_surface_mitigation_preserving_repair_execution/checkpoints/m2537_mitigation_preserving_actor_head_repair.pt,P0_human_view_72_action_3_no_oracle,72,3,human_view_online_gru,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,False,False,True,2.8311030779922812,-1.930541630620953,-1.930541630620953,0.8583180177003431,0.6116053051327626,4.532295240816734,0.8583180177003431,0.6116053051327626,0.0,1.0,1.0,1.0,0.0016336886188651942,0.975,0.0,0.0,0.0,-4.850054527527916,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,hf0_four_wheel_drift_required_recovery_fixture,6b7cbabbba5633de,straight_full_brake_open_loop,266101,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266101_fresh_fault_delay_noise,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,266101,straight_full_brake_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,True,False,False,-0.8696007782711677,1.513994839712246,1.513994839712246,0.49051747624045183,0.1445397429665592,1.1747091798544564,2.856352125079162e-06,7.219795027050191e-05,0.06,1.0,1.0,1.0,0.0,0.0,5.761299894324214,7.453390386401097e-05,4.850054527527916,0.0,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,hf0_four_wheel_drift_required_recovery_fixture,6b7cbabbba5633de,straight_full_brake_open_loop,266101,,False,fresh_fault_delay_noise,fresh_fault_delay_noise,1,True,True
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266102_axis_nominal,266102,coast_open_loop,,P0_human_view_72_action_3_no_oracle,72,3,,1,none,reset_ok,running,True,True,80,completed_horizon_without_backend_terminal,True,True,True,False,False,-1.316028553089678,1.4533025255607395,1.4533025255607395,0.41225436250283376,0.16874555657466955,1.3315376833791108,1.3622598800315384e-05,7.5857940302341e-05,0.04,1.0,1.0,1.0,0.0,0.0,10.488824890092763,7.600948042203706e-05,13.794482419163433,13.794482419163433,complete,True,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",Route A source-only fresh generalization panel,True,m2641_drift_required_recovery_seed_266102_fresh_nominal_or_role_default,2,hf0_four_wheel_drift_required_recovery_fixture,9e7096710f874471,straight_full_brake_open_loop,266102,,False,fresh_nominal_or_role_default,fresh_nominal_or_role_default,0,False,False
